True Evidence,Generated Evidence,Hops,Label,Topics,ROUGE-1 F,ROUGE-1 P,ROUGE-1 R,ROUGE-2 F,ROUGE-2 P,ROUGE-2 R,ROUGE-L F,ROUGE-L P,ROUGE-L R
"[Werner Jaffé] Jaffé was born in Frankfurt. [Frankfurt] Frankfurt, officially Frankfurt am Main (Literally ""Frankfurt on the Main"", ] ), is a metropolis and the largest city in the German state of Hesse and the fifth-largest city in Germany, with a 2015 population of 732,688 within its administrative boundaries, and 2.3 million in its urban area. [Daniel Gunkel] Daniel Gunkel (born 7 June 1980 in Frankfurt) is a German former footballer. [Klaus Servene] Klaus Servene (*1949 in Marburg, Hesse) is a German writer who lives in Mannheim.","Werner Gunter Jaffé Fellner was born in [birthplace of Daniel Gunkel] Daniel Gunkel was born in [Klaus Servene's birthplace] Klaus Servene was born in Hamburg, Germany.",4,REFUTES,"Frankfurt, Werner Jaffé, Daniel Gunkel, Klaus Servene",0.25882352594048447,0.5789473684210527,0.16666666666666666,0.0970873753944765,0.23809523809523808,0.06097560975609756,0.25882352594048447,0.5789473684210527,0.16666666666666666
"[Ann Beattie] Ann Beattie (born September 8, 1947) is an American novelist and short story writer. [Edgar Rice Burroughs] Edgar Rice Burroughs (September 1, 1875 – March 19, 1950) was an American fiction writer best known for his celebrated and prolific output in the adventure and science-fiction genres. [Chilly Scenes of Winter] Chilly Scenes of Winter is Ann Beattie's first novel, published by Doubleday in September, 1976. [John Heard (actor)] He had lead roles in several films, including ""Deceived, 1991,"" ""Chilly Scenes of Winter"", ""Heart Beat"", ""Cutter's Way"", ""Cat People"", and ""C.H.U.D."", as well as supporting roles in ""After Hours"", ""Big"", ""Beaches"", ""Awakenings"", ""Rambling Rose"", ""The Pelican Brief"", ""My Fellow Americans"", ""Snake Eyes"", and ""Animal Factory"".","[The Last Starfighters] The Last Starfighters is a 1984 science fiction film directed by Nick Castle and written by Eric Luke. [Edgar Rice Burroughs] Edgar Rice Burroughs (September 1, 1875 – March 19, 1950) was an American writer, best known for his science fiction and adventure novels and short stories, particularly those in the John Carter of Mars series. [John Heard] John Heard (born March 7, 1945) is an American actor, known for his roles in the films, The Last Starfighters (1984), Cat People (1982), and Home Alone (1990).",4,REFUTES,"Ann Beattie, John Heard (actor), Edgar Rice Burroughs, Chilly Scenes of Winter",0.39053253956934286,0.4852941176470588,0.32673267326732675,0.2244897910688256,0.2716049382716049,0.19130434782608696,0.39053253956934286,0.4852941176470588,0.32673267326732675
"[Kremlin Arsenal] Initially constructed in 1736, it has been rebuilt several times. [Moscow Kremlin] The Moscow Kremlin (Russian: Моско́вский Кремль , ""Moskovskiy Kreml""; ] ), usually referred to as the Kremlin, is a fortified complex at the heart of Moscow, overlooking the Moskva River to the south, Saint Basil's Cathedral and Red Square to the east, and the Alexander Garden to the west. [Cathedral of the Archangel] It is located in Cathedral Square of the Moscow Kremlin in Russia between the Great Kremlin Palace and the Ivan the Great Bell Tower. [Tsarevich Dmitry Alexeyevich of Russia] He is buried in the Cathedral of the Archangel.","[Moscow Kremlin] The Moscow Kremlin (Russian: Moskovskij Kreml; IPA: [məskəfskʲɪj kʲɪmˈlʲi]; also known as the Kremlin or the Citadel) is a fortified complex in the heart of Moscow, which includes the palaces of the tsars of Russia, as well as the cathedrals, and other buildings of religious and historical significance. The complex was built in the heart of Moscow in 1736. [Tsarevich Dmitry Alexeyevich of Russia] Tsarevich Dmitry Alexeyevich of Russia (Russian: Tsarevich Dmitry Alexeyevich; 1670 – 1698) was the son of Alexis of Russia and Maria of Russia. He died of smallpox in 1698. His burial place is located in the Moscow Kremlin.",4,REFUTES,"Moscow Kremlin, Kremlin Arsenal, Tsarevich Dmitry Alexeyevich of Russia, Cathedral of the Archangel",0.3609022506619934,0.3870967741935484,0.3380281690140845,0.22222221722572166,0.22826086956521738,0.21649484536082475,0.3609022506619934,0.3870967741935484,0.3380281690140845
"[Cartagena (board game)] Cartagena is a critically acclaimed German-style board game released in 2000, that takes as its theme the legendary 1672 pirate-led jailbreak from the dreaded fortress of Cartagena. [Chess] Chess is a two-player strategy board game played on a chessboard, a checkered gameboard with 64 squares arranged in an 8×8 grid. [Chess] The game is played by millions of people worldwide. [Leo Colovini] His most popular game is ""Cartagena"". [Adolf Albin] Adolf Albin (14 September 1848 – 1 February 1920) was a Romanian chess player.","[Adolf Albin] Adolf Albin (1877-1956) was a Swedish chess player and composer. [Leo Colovini] He is an Italian game designer, known for designing the board game, Cosmic Encounter. [Cosmic Encounter] Cosmic Encounter is a board game designed by Leo Colovini and published by Eagle Games in 2004. It is a game of interstellar conflict and negotiation. [Adolf Albin] Adolf Albin was a Swedish chess player and composer, who was born in 1877 and died in 1956. He was a strong player and won several tournaments, including the Stockholm 1909 tournament. He was also known for his compositions for chess, including the famous Albin Countergambit.",4,REFUTES,"Adolf Albin, Chess, Leo Colovini, Cartagena (board game)",0.268656711427935,0.28125,0.2571428571428571,0.09356724646626341,0.09090909090909091,0.0963855421686747,0.268656711427935,0.28125,0.2571428571428571
"[The Strongest Man in the World] The Strongest Man in the World is a 1975 Disney film starring Kurt Russell, still a student in the fictional Medfield College. [Candleshoe] Candleshoe is a 1977 American family adventure film produced by Walt Disney Productions based on the Michael Innes novel ""Christmas at Candleshoe"" and starring Jodie Foster, David Niven, Helen Hayes in her last big screen appearance and Leo McKern. [Now You See Him, Now You Don't] It is the sequel to the 1969 film ""The Computer Wore Tennis Shoes"" and was followed by 1975's ""The Strongest Man in the World"". [John Alderson (actor)] John Alderson (10 April 1916 – 4 August 2006) was an English actor noted for playing the lead in the 1957-58 syndicated western television series, ""Boots and Saddles"", which ran for thirty-eight episodes in a single season, and many supporting roles in films in a career spanning almost forty years, from 1951 to 1990, including ""Don't Go Near the Water"" (1957), ""No Name on the Bullet"" (1959), ""Romanoff and Juliet"" (1961), ""My Fair Lady(1964),"" 'The War Lord"" (1965), ""I Deal in Danger"" (1966), ""Double Trouble"" (1967), ""Hellfighters"" (1968), ""The Molly Maguires"" (1970), ""Top of the Heap"" (1972), ""The Klansman"" (1974), ""The Duchess and the Dirtwater Fox"" (1976), ""Candleshoe"" (1977), ""The Cat from Outer Space"" (1978), ""The Wild Geese"" (1978) and ""The American Way"" (1986).","[Now You See Him, Now You Don't] The film Now You See Him, Now You Don't was released in 1973 and was a prequel to the 1981 film The Strongest Man in the World. [The Strongest Man In The World] The Strongest Man in the World is a 1981 British comedy film directed by Peter Collinson and starring Roger Moore, John Alderson, and Jackie Wright.",4,REFUTES,"The Strongest Man in the World, Candleshoe, John Alderson (actor), Now You See Him, Now You Don't",0.22222221916404117,0.5897435897435898,0.13690476190476192,0.13483145749217978,0.33962264150943394,0.08411214953271028,0.21256038341524894,0.5641025641025641,0.13095238095238096
"[Better Than Ezra] Better Than Ezra is an American alternative rock band based in New Orleans, Louisiana, and signed to The End Records. [Better Than Ezra] The band formed in 1988 in Baton Rouge, Louisiana. [Melvins] The Melvins are an American rock band that formed in 1983 in Montesano, Washington. [Artifakt] Artifakt is a compilation album by Better Than Ezra, sold only at the band's concerts and through the official Better Than Ezra merchandise website beginning in 2001. [Honey Bucket (song)] ""Honey Bucket"" is a single from American sludge metal band Melvins released in September 21, 1993.","[Mastodon] Mastodon is an American four-piece sludge metal band from Atlanta, Georgia, formed in 2000. [Artifakts] Artifakts is a sludge metal band from Seattle, Washington, formed in 2003.",4,REFUTES,"Artifakt, Honey Bucket (song), Better Than Ezra, Melvins",0.22988505380895763,0.47619047619047616,0.15151515151515152,0.10909090578347118,0.2608695652173913,0.06896551724137931,0.2068965480618312,0.42857142857142855,0.13636363636363635
"[Non-Stop (film)] Non-Stop is a 2014 American mystery action thriller film directed by Jaume Collet-Serra and starring Liam Neeson, Julianne Moore, Michelle Dockery, Lupita Nyong'o, and Scoot McNairy. [Michelle Dockery] She is most widely known for her performance as Lady Mary Crawley in the ITV (UK) and PBS (U.S.) television period drama series ""Downton Abbey"" (2010–15), for which she was nominated for three consecutive Emmy Awards in the category for Outstanding Lead Actress In Drama Series, and a Golden Globe Award nomination. [Andrew Rona] Some of the over 100 films he has produced are Non-Stop, Project X, Equilibrium, Scream and Scary Movie. [Keep Watching] It was produced by Nicolas Chartier, Andrew Rona, Alex Heineman, Craig J. Flores, Michael Fiore, and Joseph Dembner.","[Keep Watching] Keep Watching is a 2017 British psychological thriller film directed by Stephen Cromwell and produced by Robert Kulzer and Barbara Nickel. [Michelle Dockery] Michelle Dockery is an English actress, best known for her role as Lady Mary Crawley in the ITV period drama television series Downton Abbey.",4,REFUTES,"Non-Stop (film), Keep Watching, Andrew Rona, Michelle Dockery",0.350649346459774,0.5869565217391305,0.25,0.18823529006505202,0.3333333333333333,0.13114754098360656,0.29870129451172206,0.5,0.21296296296296297
"[Kazuo Ishiguro] Kazuo Ishiguro OBE, FRSA, FRSL (Japanese: カズオ・イシグロ or 石黒 一雄 ; born 8 November 1954) is a British novelist, screenwriter and short story writer. [Kazuo Ishiguro] He was born in Nagasaki, Japan; his family moved to England in 1960 when he was five. [Kazuo Ishiguro] Ishiguro obtained his bachelor's degree from the University of Kent in 1978 and his Master's from the University of East Anglia's creative writing course in 1980. [Yukio Mishima] Yukio Mishima (三島 由紀夫 , Mishima Yukio ) is the pen name of Kimitake Hiraoka (平岡 公威 , Hiraoka Kimitake , January 14, 1925November 25, 1970) , a Japanese author, poet, playwright, actor, and film director. [Yukio Mishima] Mishima is considered one of the most important Japanese authors of the 20th century. [Yukio Mishima] He was considered for the Nobel Prize in Literature in 1968 but the award went to his countryman Yasunari Kawabata. [Yukio Mishima] His works include the novels ""Confessions of a Mask"" and ""The Temple of the Golden Pavilion"", and the autobiographical essay ""Sun and Steel"". [Yukio Mishima] His avant-garde work displayed a blending of modern and traditional aesthetics that broke cultural boundaries, with a focus on sexuality, death, and political change. [Yukio Mishima] Mishima was active as a nationalist and founded his own right-wing militia, the Tatenokai. [Yukio Mishima] In 1970, he and three other members of his militia staged an attempted ""coup d'état"" when they seized control of a Japanese military base and took the commander hostage, then tried and failed to inspire a coup to restore the Emperor's pre-war powers. [Yukio Mishima] Mishima then committed ritual suicide by ""seppuku"". [Yukio Mishima] The coup attempt became known as the ""Mishima Incident"". [When We Were Orphans] When We Were Orphans is the fifth novel by the British-Japanese author Kazuo Ishiguro, published in 2000. [Madame de Sade] Madame de Sade is a 1965 play written by Yukio Mishima.","[Kazuo Ishiguro] Kazuo Ishiguro (born 23 November 1958) is a British author who was born in Nagasaki, Japan, and moved to England in 1960 with his family. [Madame de Sade] Madame de Sade is a play written by French author Donatien Alvaradethe. [When We Were Orphans] When We Were Orphans is a novel by Japanese-born British author Kazuo Ishiguro, published in 2000.",4,REFUTES,"When We Were Orphans, Madame de Sade, Kazuo Ishiguro, Yukio Mishima",0.3145161259105099,0.8125,0.195,0.19596541512179325,0.5964912280701754,0.11724137931034483,0.3064516097814776,0.7916666666666666,0.19
"[Michael Foale] Colin Michael Foale, CBE (born 6 January 1957) is a British-American astrophysicist and former NASA astronaut. [Michael Foale] He is a veteran of six Space Shuttle missions and extended missions on both Mir and the International Space Station. [Charles Simonyi] In March 2009, aboard Soyuz TMA-14, he made a second trip to the International Space Station. [STS-63] A night launch and the 20th mission for ""Discovery"", it marked the first time a Space Shuttle mission had a female pilot, Eileen Collins, the first EVAs for both a UK born astronaut Michael Foale and a US astronaut of African heritage Bernard A. Harris, Jr. and it also carried out the successful deployment and retrieval of the Spartan-204 platform, along with the scheduled rendezvous and flyaround of ""Mir"", in preparation for STS-71, the first mission to dock with ""Mir"". [Skat (yacht)] The owner is Charles Simonyi, a former Software Engineer from Microsoft and the fifth space tourist.","[STS-63] STS-63 was launched on February 3, 1995, and returned to Earth on February 14, 1995. [Scotland] Scotland is a country located in northwest Europe, with a population of around 5.5 million people. [Skat (yacht)] Skat is a 1938-built Norwegian yacht, currently owned by John Malcolm Brady II.",4,REFUTES,"Michael Foale, Skat (yacht), STS-63, Charles Simonyi",0.14965985980656218,0.2558139534883721,0.10576923076923077,0.020833329689670773,0.043478260869565216,0.0136986301369863,0.14965985980656218,0.2558139534883721,0.10576923076923077
"[2013 Duke Blue Devils football team] The team was led by head coach David Cutcliffe, in his sixth year, and played its home games at Wallace Wade Stadium in Durham, North Carolina. [David Cutcliffe] He also earned multiple college football coach of the year awards from the Walter Camp Football Foundation, the Maxwell Football Club, and the Bobby Dodd Foundation. [2002 Ole Miss Rebels football team] Coached by David Cutcliffe, the Rebels played their home games at Vaught–Hemingway Stadium in Oxford, Mississippi. [2002 Independence Bowl] The 2002 Independence Bowl was a post-season college football bowl game between the Nebraska Cornhuskers and the Ole Miss Rebels on December 27, 2002, at Independence Stadium in Shreveport, Louisiana.","He was the head coach of the Duke Blue Devils football team from 1988 to 1999, leading the team to five bowl games and winning multiple college football coach of the year awards. [2002 Ole Miss Rebels football team] In 2002, he coached the Ole Miss Rebels football team to a 7-6 record and a win in the Independence Bowl. [Other sports group] He also coached another sports group, which won that year's Independence Bowl.",4,REFUTES,"David Cutcliffe, 2013 Duke Blue Devils football team, 2002 Ole Miss Rebels football team, 2002 Independence Bowl",0.4651162742888048,0.5882352941176471,0.38461538461538464,0.223529407014533,0.2878787878787879,0.18269230769230768,0.38759689444384354,0.49019607843137253,0.32051282051282054
"[New York v. Ferber] New York v. Ferber, 458 U.S. 747 (1982) , is a precedential decision given by the United States Supreme Court, which ruled unanimously that the First Amendment right to free speech did not forbid states from banning the sale of material depicting children engaged in sexual activity, even if the material was not obscene. [Lochner v. New York] Lochner v. New York, 198 US 45 (1905) was a landmark US labor law case in the US Supreme Court, holding that limits to working time violated the Fourteenth Amendment. [Osborne v. Ohio] In so doing, the Court extended the holding of ""New York v. Ferber"", 458 U.S. 747 (1982) , which had upheld laws banning the distribution of child pornography against a similar First Amendment challenge, and distinguished ""Stanley v. Georgia"", 394 U.S. 557 (1969) , which had struck down a Georgia law forbidding the possession of pornography by adults in their own homes. [Lochner era] The era takes its name from a 1905 case, ""Lochner v. New York"".","[Penn Central Transportation Co. v. City of New York] Penn Central Transportation Co. v. City of New York, 438 U.S. 104 (1978), was a landmark United States Supreme Court case in which the Court held that a state law that prohibited intrastate bus and truck transportation companies from charging discriminatory prices for transportation services was unconstitutional. [Osborne v. Ohio] Osborne v. Ohio, 455 U.S. 591 (1982), was a United States Supreme Court case in which the Court held that a state law that criminalized the possession of a firearm during the commission of a felony was unconstitutional under the Second Amendment. The holding of the Penn Central case was extended in the Osborne case.",4,REFUTES,"Lochner era, Lochner v. New York, New York v. Ferber, Osborne v. Ohio",0.3258426920237344,0.453125,0.2543859649122807,0.12048192309478897,0.16666666666666666,0.09433962264150944,0.31460673696755465,0.4375,0.24561403508771928
"[Todd Phillips] He is best known for writing and directing ""Road Trip"" (2000), ""Old School"" (2003), ""Starsky & Hutch"" (2004), ""The Hangover Trilogy"" (2009, 2011, and 2013), ""Due Date"" (2010) and ""War Dogs"" (2016). [Road Trip (film)] Road Trip is a 2000 American comedy film directed by Todd Phillips and written by Scot Armstrong and Phillips. [Road Trip (film)] The film stars Breckin Meyer, Seann William Scott, Paulo Costanzo, and DJ Qualls as four college friends who embark on an 1800-mile road trip to retrieve an illicit tape mistakenly mailed to a girlfriend. [Avery Waddell] Avery Kidd Waddell is an American director, writer, and actor who's played in many movies like ""In Too Deep"", ""Road Trip"", and ""The New Guy"" and has had guest starred on shows like ""Law & Order"", ""Without a Trace"", and ""Angel"". [Inside Schwartz] Inside Schwartz is an American sitcom that aired on NBC from September until December 2001 starring Breckin Meyer as the title character.","[Avery Waddell] Avery Waddell is a film director and producer. [Road Trip] Road Trip is a 2000 American comedy film directed by Franck Coraci, written by Quentin Tarantino and starring Joshua Jackson, Rose McGowan, and Tom Green. [Inside Schwartz] Inside Schwartz is a 2007 Canadian comedy-drama film directed by Kyle Chandler and starring Ethan Suplee, Brendan Fehr, and Leelee Sobieski.",4,REFUTES,"Todd Phillips, Avery Waddell, Road Trip (film), Inside Schwartz",0.25730993758763376,0.4782608695652174,0.176,0.1626794220049908,0.3148148148148148,0.10967741935483871,0.25730993758763376,0.4782608695652174,0.176
