True Evidence,Generated Evidence,Hops,Label,Topics,ROUGE-1 F,ROUGE-1 P,ROUGE-1 R,ROUGE-2 F,ROUGE-2 P,ROUGE-2 R,ROUGE-L F,ROUGE-L P,ROUGE-L R
"[Fucking Hell] Fucking Hell is a German Pilsner or pale lager with an alcohol content of 4.9%. [Fucking Hell] The beer's name was initially controversial. [Fucking, Austria] The village is 33 km north of Salzburg, 4 km east of the Inn river, which forms the German border.","🇦🇹 The village of Pilsen in Austria is located 33km north of Salzburg. [Pilsen (Austria)] Pilsen is a village in the district of Salzburg, Austria, located 33 kilometers north of the city of Salzburg. [Salzburg] Salzburg is a state in Austria located in the western part of the country, known for its baroque architecture, scenic Alpine surroundings, and cultural heritage.",2,SUPPORTS,"Fucking Hell, Fucking, Austria",0.23684210026315797,0.23684210526315788,0.23684210526315788,0.10101009603509871,0.09433962264150944,0.10869565217391304,0.2105263107894738,0.21052631578947367,0.21052631578947367
"[Guitar World] Guitar World is a monthly music magazine devoted to guitarists, published since July 1980. [Golf Digest] Golf Digest is a monthly golf magazine published by Condé Nast Publications in the United States. [Golf Digest] The magazine started in 1950, and was sold to The New York Times Company in 1969. [Golf Digest] The headquarters of ""Golf Digest"" is in Des Moines, Iowa.","Golf Digest was founded in 1935, and Guitar World was founded in 1980.",2,SUPPORTS,"Golf Digest, Guitar World",0.280701751492767,0.8,0.1702127659574468,0.058823526903114286,0.2,0.034482758620689655,0.280701751492767,0.8,0.1702127659574468
"[Gordonia (plant)] Gordonia is a genus of flowering plants in the family Theaceae, related to ""Franklinia"", ""Camellia"" and ""Stewartia"". [Osbeckia] Osbeckia is a genus of plants in the family Melastomataceae.","1. Gordonia is a genus of plants in the family Gordoniaceae. 2. Osbeckia is a genus of plants in the family Sparrmanniaceae. [Gordonia] Gordonia is a genus of plants in the family Gordoniaceae. [Osbeckia] The family Gordoniaceae is a group of flowering plants, commonly known as the Gordonia family. The family Sparrmanniaceae, on the other hand, is a group of flowering plants commonly known as the Sparrmanniaceae family.",2,SUPPORTS,"Osbeckia, Gordonia (plant)",0.4897959134194086,0.4444444444444444,0.5454545454545454,0.3437499953955079,0.2682926829268293,0.4782608695652174,0.4897959134194086,0.4444444444444444,0.5454545454545454
"[Jean-Sébastien Bérubé] Jean-Sébastien Bérubé (born July 20, 1990) is a Canadian professional ice hockey player who is currently playing for the Albany Devils in the American Hockey League (AHL). [Jean-Sébastien Bérubé] He was selected by the New Jersey Devils in the 7th round (205th overall) of the 2008 NHL Entry Draft. [New Jersey Devils] Beginning with the 2007–08 season, the Devils relocated to Newark and now play their home games at the Prudential Center.","2008 NHL Entry Draft The New Jersey Devils selected David Bolin in the 7th round (189th overall) of the 2008 NHL Entry Draft. [New Jersey Devils] The New Jersey Devils are a professional ice hockey team based in Newark, New Jersey. They are members of the National Hockey League (NHL). [David Bolin] David Bolin is a Canadian professional ice hockey player who currently plays for the Milwaukee Admirals of the American Hockey League (AHL).",2,SUPPORTS,"New Jersey Devils, Jean-Sébastien Bérubé",0.5607476586252075,0.6382978723404256,0.5,0.39999999502958583,0.43333333333333335,0.37142857142857144,0.5420560698401609,0.6170212765957447,0.48333333333333334
[Collins and Maconie's Hit Parade] There were 74 hour-long episodes and it was broadcast on BBC Radio 1. [Stuart Maconie] The pair had previously presented an evening show on BBC Radio 2.,"[Andrew Collins] Andrew Collins is a British radio presenter, producer, and writer who has worked for various BBC radio stations since 1988. [Stuart Maconie] Stuart Maconie is a British radio presenter, writer, and broadcaster who has worked for various BBC radio stations since 1988. [Andrew Collins] Collins and Maconie both worked together at BBC Radio 1 from 1994 to 1997, hosting the Hit Parade show.",2,SUPPORTS,"Collins and Maconie's Hit Parade, Stuart Maconie",0.23188405314849833,0.1951219512195122,0.2857142857142857,0.07594936244191665,0.06,0.10344827586206896,0.17391303865574473,0.14634146341463414,0.21428571428571427
"[Jack Reacher (film)] Jack Reacher (formerly called One Shot, or alternatively known as Jack Reacher: One Shot) is a 2012 American action thriller film written and directed by Christopher McQuarrie, based on Lee Child's 2005 novel ""One Shot"". [Jack Reacher (film)] The film stars Tom Cruise as the title character, with Rosamund Pike, David Oyelowo, Richard Jenkins, Jai Courtney, Werner Herzog and Robert Duvall also starring. [Rosamund Pike] Following her breakthrough, she won the BIFA Award for Best Supporting Actress for ""The Libertine"" (2004) and portrayed Jane Bennet in ""Pride & Prejudice"" (2005).","[Keira Knightley] Keira Knightley played the role of Jane Bennet in the 2005 film ""Pride & Prejudice"". [Keira Knightley] She also appeared alongside Tom Cruise in the 2013 film ""Jack Reacher"", which was directed by Christopher McQuarrie and based on the novel ""One Shot"" by Lee Child. [Christopher McQuarrie] Christopher McQuarrie is an American director, producer, and screenwriter, known for directing the films ""The Usual Suspects"" (1995), ""Edge of Tomorrow"" (2014), and ""Mission: Impossible - Rogue Nation"" (2015). [Lee Child] Lee Child is a British author of thriller novels, best known for his Jack Reacher series, which includes ""One Shot"" (2005).",2,SUPPORTS,"Jack Reacher (film), Rosamund Pike",0.4025157182722203,0.41025641025641024,0.3950617283950617,0.1304347776110588,0.1276595744680851,0.13333333333333333,0.35220125286341525,0.358974358974359,0.345679012345679
"[Alan Campbell (actor)] Bruce Alan Campbell (born April 22, 1957), credited professionally as Alan Campbell, is an American television, film and stage actor who is best known for his roles as Derek Mitchell in the 1987–1992 CBS series ""Jake and the Fatman"" and as E.Z. Taylor on the short-lived 1984–1985 ""Three's Company"" spin-off ""Three's a Crowd"". [Jake and the Fatman] Jake and the Fatman is a television crime drama starring William Conrad as prosecutor J. L. (Jason Lochinvar) ""Fatman"" McCabe and Joe Penny as investigator Jake Styles.","Joe Penny is an American actor, best known for his role as Jake Styles on the CBS television network show, Riptide. [Joe Penny] Joe Penny (born December 21, 1956) is an American actor, best known for his role as Jake Styles on the CBS television network show, Riptide. [Riptide] Riptide is a Canadian television series that aired from 1983 to 1986 on the CBS television network.",2,SUPPORTS,"Alan Campbell (actor), Jake and the Fatman",0.36190475734058963,0.5135135135135135,0.27941176470588236,0.14173227903775823,0.21428571428571427,0.10588235294117647,0.36190475734058963,0.5135135135135135,0.27941176470588236
"[1999–2000 Parma A.C. season] In the summer following the end of the season, star striker Hernán Crespo ran out of patience, and signed with champions Lazio for a then-world record transfer fee, in a deal that saw Matías Almeyda and Sérgio Conçeicão join Parma. [Matías Almeyda] Matías Jesús Almeyda (] ; born 21 December 1973) is an Argentine retired footballer who played as a defensive midfielder, and the current manager of Mexican club C.D. Guadalajara.","📰 [Matías Almeyda] Matías Jesús Almeyda (born April 14, 1973) is an Argentine former footballer and current manager of C.D. Guadalajara. [Matías Almeyda] Almeyda started his playing career at River Plate in 1991, and played for several clubs in Argentina and Italy before retiring in 2007. [Sérgio Conçeicão] Sérgio Conçeicão (born May 17, 1973) is a Brazilian former footballer who played as a midfielder. He played for several clubs in Brazil and Italy before retiring in 2007.",2,SUPPORTS,"1999–2000 Parma A.C. season, Matías Almeyda",0.42735042239462345,0.4716981132075472,0.390625,0.22695034964036023,0.24615384615384617,0.21052631578947367,0.42735042239462345,0.4716981132075472,0.390625
"[Eastern Market, Detroit] Eastern Market is a historic commercial district in Detroit, Michigan. [Michigan] Michigan ( ) is a state in the Great Lakes and Midwestern regions of the United States.","The Eastern Market in Detroit is a historic public market located at 2934 East Lafayette Street in Detroit, Michigan. [Eastern Market, Detroit] The market was established in 1891 and is one of the largest and oldest public markets in the United States. [Eastern Market, Detroit] The Midwestern and Great Lakes regions of the United States include the states of Illinois, Indiana, Michigan, Ohio, Wisconsin, Minnesota, Iowa, Kansas, Missouri, Nebraska, North Dakota, South Dakota, and Montana.",2,SUPPORTS,"Eastern Market, Detroit, Michigan",0.5063291095080917,0.37735849056603776,0.7692307692307693,0.2680412329216708,0.19117647058823528,0.4482758620689655,0.4810126538118892,0.3584905660377358,0.7307692307692307
"[The Tree of Life (film)] The Tree of Life is a 2011 American experimental epic drama film written and directed by Terrence Malick and featuring a cast of Brad Pitt, Sean Penn, Hunter McCracken, Laramie Eppler, Jessica Chastain, and Tye Sheridan in his debut feature film role. [Terrence Malick] Terrence Frederick Malick ( ; born November 30, 1943) is an American film director, screenwriter and producer.","The writer and director of the film The Tree of Life is Terrence Malick. [Terrence Malick] Terrence Malick is an American film director, producer, and screenwriter. [The Tree of Life] The Tree of Life is a 2011 American experimental drama film written and directed by Terrence Malick.",2,SUPPORTS,"Terrence Malick, The Tree of Life (film)",0.57499999545,0.8214285714285714,0.4423076923076923,0.43137254429642446,0.5641025641025641,0.3492063492063492,0.5499999954500001,0.7857142857142857,0.4230769230769231
"[Hunter Mountain Fire Tower] The Hunter Mountain Fire Tower is located on the summit of the eponymous mountain, second highest of the Catskill Mountains in the U.S. state of New York. [Catskill Mountains] The Catskill Mountains, also known as the Catskills, are a large area in the southeastern portion of the U.S. state of New York.","1. [Hunter Mountain] Hunter Mountain is a mountain located in the Catskill Mountains of New York, United States. It is the second highest peak in the Catskills, with an elevation of 3,550 feet (1,082 meters) above sea level. [2. Hunter Mountain] 2. [Catskill Mountains] The Catskill Mountains are a mountain range located in the southeastern part of the state of New York in the United States. The range stretches for 30 miles (48 kilometers) through Delaware, Greene, and Ulster counties. [3. Hunter Mountain] 3. [Catskill Mountains] The highest peak in the Catskills is Slide Mountain, which stands at 4,180 feet (1,270 meters) above sea level.",2,SUPPORTS,"Hunter Mountain Fire Tower, Catskill Mountains",0.42307691843934914,0.3333333333333333,0.5789473684210527,0.22388059246045902,0.1724137931034483,0.3191489361702128,0.40384614920857986,0.3181818181818182,0.5526315789473685
"[Manru] Manru is an opera (lyrical drama) in three acts, music by Ignacy Jan Paderewski composed to the libretto by Alfred Nossig (English translation by Henry Edward Krehbiel), based on the novel ""A Hut Behind the Village"" (1843) by Józef Ignacy Kraszewski. [Ignacy Jan Paderewski] Ignacy Jan Paderewski, GBE (] ; 18 November [O.S. 6 November] 1860  – 29 June 1941) was a Polish pianist and composer, politician and spokesman for Polish independence.","Manru is a 1907 opera by Alexander Glazunov. [Alexander Glazunov] Alexander Glazunov (1865-1936) was a Russian composer, pianist, and conductor. [Alexander Glazunov] He was a prominent figure in Russian musical circles and was known for his advocacy of Polish independence.",2,SUPPORTS,"O.S. 6 November, Manru, Ignacy Jan Paderewski",0.25806451175858486,0.4,0.19047619047619047,0.05555555111111147,0.08333333333333333,0.041666666666666664,0.25806451175858486,0.4,0.19047619047619047
"[Archie (comic book)] Archie (also known as Archie Comics) is an ongoing comic book series featuring the Archie Comics character Archie Andrews. [Archie Andrews] Archie Andrews, created in 1941 by publisher John L. Goldwater and artist Bob Montana in collaboration with writer Vic Bloom, is the main character in an American comic book series published by Archie Comics, as well as the long-running ""Archie Andrews"" radio series, a syndicated comic strip, ""The Archie Show"", and ""Archie's Weird Mysteries"".","Archie Andrews is a fictional character in the Archie Comics franchise. [Vic Bloom] Vic Bloom is a fictional character in the Archie Comics universe, originally created by Bob Montana. [Archie Comics] Archie Andrews is the main character of the Archie Comics franchise, which was created by John L. Goldwater and first appeared in Pep Comics #22 in 1941.",2,SUPPORTS,"Archie (comic book), Archie Andrews",0.4347826039319471,0.5555555555555556,0.35714285714285715,0.19999999531250012,0.26666666666666666,0.16,0.3478260821928167,0.4444444444444444,0.2857142857142857
"[The Venetian Macao] The 10500000 sqft Venetian Macao is modeled on its sister casino resort The Venetian Las Vegas, and is the seventh-largest building in the world by floor area. [The Venetian Las Vegas] Designed by KlingStubbins, the hotel tower contains 36 stories and rises 475 ft .","The Venetian Macao is a luxury resort, casino, and hotel located in Macau, China. It was designed by KlingStubbins, a renowned architecture firm. [The Venetian Macao] The Venetian Macao is a luxury resort, casino, and hotel located in Macau, China. It was designed by KlingStubbins, a renowned architecture firm, and opened in 2008. [KlingStubbins] KlingStubbins is an architecture firm based in Boston, Massachusetts, that specializes in designing luxury hotels, casinos, and resorts.",2,SUPPORTS,"The Venetian Las Vegas, The Venetian Macao",0.2933333283413334,0.28205128205128205,0.3055555555555556,0.15053762942305482,0.14285714285714285,0.1590909090909091,0.26666666167466674,0.2564102564102564,0.2777777777777778
"[Micky Dolenz] George Michael Dolenz, Jr. (born March 8, 1945) is an American actor, musician, television director, radio personality and theater director, best known as a vocalist and drummer of the 1960s pop/rock band the Monkees. [Jesse James Dupree] Dupree is the lead singer, guitarist, and primary songwriter in the rock band Jackyl, founded in 1991.","🎸 Micky Dolenz is a musician and drummer, best known as the drummer and lead vocalist for the American rock band The Monkees. [Micky Dolenz] 🎸 Jesse James Dupree is a musician and singer-songwriter, known for his work in the Southern rock and blues genres. [Jesse James Dupree] 🎸 George Michael Dolenz is the middle child of Micky Dolenz and his wife, Gilda Radner. [George Michael Dolenz] 🎸 The name ""George Michael Dolenz"" contains 9 letters, while the name ""Micky Dolenz"" contains 8 letters. Therefore, between the two bands, Micky Dolenz contains more letters in its name.",2,SUPPORTS,"Jesse James Dupree, Micky Dolenz",0.4485981259149271,0.4,0.5106382978723404,0.1398601351264122,0.11363636363636363,0.18181818181818182,0.37383177077474017,0.3333333333333333,0.425531914893617
"[Presidency of Néstor Kirchner] The Presidency of Néstor Kirchner began on May 25, 2003, when he became President of Argentina. [Presidency of Néstor Kirchner] He was the Governor of Santa Cruz during the 2003 general election, he was elected second to Carlos Menem but became president when Menem refused to go for a required runoff election. [Argentine general election, 2003] Argentina held presidential and parliamentary elections on Sunday, April 27, 2003. [Argentine general election, 2003] Turnout was 78.2%. [Argentine general election, 2003] No one presidential candidate gained enough votes to win outright, but the scheduled runoff was canceled when first-round winner Carlos Menem pulled out, handing the presidency to runner-up Néstor Kirchner.","1. [Néstor Kirchner] Néstor Carlos Kirchner (August 25, 1950 – November 27, 2010) was an Argentine politician who served as the 25th President of Argentina from 2003 to 2007. 2. [Santa Cruz Province] Santa Cruz Province is a province in southern Argentina, located on the Patagonian coast of the Atlantic Ocean. 3. [Runoff Election] A runoff election is an election in which voters are asked to choose between multiple candidates in a second round of voting after no candidate has received more than 50% of the first-round votes.",2,SUPPORTS,"Argentine general election, 2003, Presidency of Néstor Kirchner",0.3172413743124852,0.3108108108108108,0.323943661971831,0.043243238267933366,0.046511627906976744,0.04040404040404041,0.24827585707110594,0.24324324324324326,0.2535211267605634
"[Lise Roel and Hugo Höstrup] Lise Roel (born 1928) and Hugo Höstrup, (1928–2004) were architects born in Randers, Denmark, with primary activity and production around 1960-1980 in western and southern Sweden. [Randers] Randers (] ) is a city in Randers Municipality, Central Denmark Region on the Jutland peninsula.","🚨BREAKING NEWS🚨 Two of Denmarks most promising young architects, Lise Roel and Hugo Hostrup, have been confirmed to have been born on the Jutland peninsula. [Lise Roel] Lise Roel is a Danish architect and partner at Copenhagen-based architecture studio, COBE. [Hugo Hostrup] Hugo Hostrup is a Danish architect and partner at Copenhagen-based architecture studio, COBE.",2,SUPPORTS,"Randers, Lise Roel and Hugo Höstrup",0.30769230269559505,0.3157894736842105,0.3,0.15909090410123986,0.16666666666666666,0.15217391304347827,0.30769230269559505,0.3157894736842105,0.3
"[We Need a Little Christmas (album)] It gives an adult contemporary treatment to songs that Williams had previously recorded for 1963's ""The Andy Williams Christmas Album"" (""Away In A Manger"", ""The Christmas Song (Chestnuts Roasting On An Open Fire)"", ""It's The Most Wonderful Time Of The Year"", ""Silent Night""), 1965's ""Merry Christmas"" (""Mary's Little Boy Child""), 1974's ""Christmas Present"" (""Angels We Have Heard On High"", ""Hark! [We Need a Little Christmas (album)] The Herald Angels Sing"", ""I Heard the Bells on Christmas Day"", ""What Child Is This""), and 1990's ""I Still Believe in Santa Claus"" (""I'll Be Home for Christmas"") and includes three songs that Williams had not recorded before. [Hark! The Herald Angels Sing] ""Hark! [Hark! The Herald Angels Sing] The Herald Angels Sing"" is a Christmas carol that first appeared in 1739 in the collection ""Hymns and Sacred Poems"", having been written by Charles Wesley.","22 tracks are included on The Andy Williams Christmas Album, including ""The First Noel,"" ""O Holy Night,"" ""Silent Night,"" ""Winter Wonderland,"" and ""Frosty the Snowman."" [The Andy Williams Christmas Album] The Andy Williams Christmas Album is a 1963 studio album by Andy Williams, featuring Christmas music and holiday classics. [Andy Williams] Charles Wesley (1707-1788) was an English hymnwriter and poet, best known for his hymns, including ""Hark! The Herald Angels Sing"" and ""O for a Thousand Tongues to Sing."" [Charles Wesley] There is no evidence to suggest that a song written by Charles Wesley appeared on The Andy Williams Christmas Album.",2,SUPPORTS,"Hark! The Herald Angels Sing, We Need a Little Christmas (album)",0.2727272678925621,0.3333333333333333,0.23076923076923078,0.08144795895661461,0.0989010989010989,0.06923076923076923,0.2499999951652893,0.3055555555555556,0.21153846153846154
[Giuseppe Tornatore] Giuseppe Tornatore (born 27 May 1956) is an Italian film director and screenwriter. [The Best Offer] The Best Offer (Italian: La migliore offerta – entitled Deception in the UK) is a 2013 Italian English-language romantic mystery film written and directed by Giuseppe Tornatore.,"Giuseppegiuseppe Tornatore (born 27 February 1956) is an Italian film director, producer and screenwriter. [Giuseppe Tornatore] His films are known for their elaborate and intricate camera work, and he is particularly known for his use of long, uninterrupted takes. [The Best Offer] The Best Offer is a 2013 Italian drama film directed by Giuseppe Tornatore and starring Geoffrey Rush, Jim Sturgess, and Sylvia Hoeks. The film was shot in English.",2,SUPPORTS,"Giuseppe Tornatore, The Best Offer",0.4893616973110005,0.4107142857142857,0.6052631578947368,0.34234233759597443,0.27941176470588236,0.4418604651162791,0.46808510156631966,0.39285714285714285,0.5789473684210527
