True Evidence,Generated Evidence,Hops,Label,Topics,bleu_score
"[The Strongest Man in the World] The Strongest Man in the World is a 1975 Disney film starring Kurt Russell, still a student in the fictional Medfield College. [Candleshoe] Candleshoe is a 1977 American family adventure film produced by Walt Disney Productions based on the Michael Innes novel ""Christmas at Candleshoe"" and starring Jodie Foster, David Niven, Helen Hayes in her last big screen appearance and Leo McKern. [Now You See Him, Now You Don't] It is the sequel to the 1969 film ""The Computer Wore Tennis Shoes"" and was followed by 1975's ""The Strongest Man in the World"". [John Alderson (actor)] John Alderson (10 April 1916 – 4 August 2006) was an English actor noted for playing the lead in the 1957-58 syndicated western television series, ""Boots and Saddles"", which ran for thirty-eight episodes in a single season, and many supporting roles in films in a career spanning almost forty years, from 1951 to 1990, including ""Don't Go Near the Water"" (1957), ""No Name on the Bullet"" (1959), ""Romanoff and Juliet"" (1961), ""My Fair Lady(1964),"" 'The War Lord"" (1965), ""I Deal in Danger"" (1966), ""Double Trouble"" (1967), ""Hellfighters"" (1968), ""The Molly Maguires"" (1970), ""Top of the Heap"" (1972), ""The Klansman"" (1974), ""The Duchess and the Dirtwater Fox"" (1976), ""Candleshoe"" (1977), ""The Cat from Outer Space"" (1978), ""The Wild Geese"" (1978) and ""The American Way"" (1986).","1. [Now You See Him, Now You Don't] Now You See Him, Now You Don't is a 1973 British comedy film directed by Richard Lester and starring Michael Caine, Demi Moore, and John Alderson. [John Alderson] John Alderson is a British actor, known for his roles in the films The Strongest Man in the World (1967), Now You See Him, Now You Don't (1973), and The Man Who Fell to Earth (1976). [The Strongest Man In The World] The Strongest Man in the World is a 1967 British comedy film directed by Ralph Thomas and starring John Alderson, Damaris Love, and Norman Rossington.",4,REFUTES,"The Strongest Man in the World, Candleshoe, John Alderson (actor), Now You See Him, Now You Don't",0.07100524573992363
"[Better Than Ezra] Better Than Ezra is an American alternative rock band based in New Orleans, Louisiana, and signed to The End Records. [Better Than Ezra] The band formed in 1988 in Baton Rouge, Louisiana. [Melvins] The Melvins are an American rock band that formed in 1983 in Montesano, Washington. [Artifakt] Artifakt is a compilation album by Better Than Ezra, sold only at the band's concerts and through the official Better Than Ezra merchandise website beginning in 2001. [Honey Bucket (song)] ""Honey Bucket"" is a single from American sludge metal band Melvins released in September 21, 1993.","[Mastodon] Mastodon is an American four-piece sludge metal band from Atlanta, Georgia, formed in 2000. They have released seven full-length studio albums, including their debut Remission (2002), and have been a major influence on the heavy metal genre. [Honey Bucket] Honey Bucket is the second single released by the band Mastodon, taken from their album Leviathan (2004). [Artifakt] Artifakt is the fifth studio album by the American heavy metal band Baroness, released in 2015. The album features a mix of clean and harsh vocals, and has received positive reviews from critics.",4,REFUTES,"Artifakt, Honey Bucket (song), Better Than Ezra, Melvins",0.10731388825250635
"[Non-Stop (film)] Non-Stop is a 2014 American mystery action thriller film directed by Jaume Collet-Serra and starring Liam Neeson, Julianne Moore, Michelle Dockery, Lupita Nyong'o, and Scoot McNairy. [Michelle Dockery] She is most widely known for her performance as Lady Mary Crawley in the ITV (UK) and PBS (U.S.) television period drama series ""Downton Abbey"" (2010–15), for which she was nominated for three consecutive Emmy Awards in the category for Outstanding Lead Actress In Drama Series, and a Golden Globe Award nomination. [Andrew Rona] Some of the over 100 films he has produced are Non-Stop, Project X, Equilibrium, Scream and Scary Movie. [Keep Watching] It was produced by Nicolas Chartier, Andrew Rona, Alex Heineman, Craig J. Flores, Michael Fiore, and Joseph Dembner.","[Keep Watching] Keep Watching is a 2017 British horror film directed by Stephen Cromwell and produced by Brian Cox. [Brian Cox] Brian Cox is a British actor, best known for his portrayal of Lord Robert MacCrimmon in the television series Outlander, and for his roles in the films, The Lodgers (2017), and Keep Watching (2017). [Jessica Chastain] Jessica Chastain is an American actress, known for her roles in the films, The Help (2011), Zero Dark Thirty (2012), and Interstellar (2014). She also starred in the television series, Law & Order: Criminal Intent (2007-2008).",4,REFUTES,"Non-Stop (film), Keep Watching, Andrew Rona, Michelle Dockery",0.05002411700523103
"[Kazuo Ishiguro] Kazuo Ishiguro OBE, FRSA, FRSL (Japanese: カズオ・イシグロ or 石黒 一雄 ; born 8 November 1954) is a British novelist, screenwriter and short story writer. [Kazuo Ishiguro] He was born in Nagasaki, Japan; his family moved to England in 1960 when he was five. [Kazuo Ishiguro] Ishiguro obtained his bachelor's degree from the University of Kent in 1978 and his Master's from the University of East Anglia's creative writing course in 1980. [Yukio Mishima] Yukio Mishima (三島 由紀夫 , Mishima Yukio ) is the pen name of Kimitake Hiraoka (平岡 公威 , Hiraoka Kimitake , January 14, 1925November 25, 1970) , a Japanese author, poet, playwright, actor, and film director. [Yukio Mishima] Mishima is considered one of the most important Japanese authors of the 20th century. [Yukio Mishima] He was considered for the Nobel Prize in Literature in 1968 but the award went to his countryman Yasunari Kawabata. [Yukio Mishima] His works include the novels ""Confessions of a Mask"" and ""The Temple of the Golden Pavilion"", and the autobiographical essay ""Sun and Steel"". [Yukio Mishima] His avant-garde work displayed a blending of modern and traditional aesthetics that broke cultural boundaries, with a focus on sexuality, death, and political change. [Yukio Mishima] Mishima was active as a nationalist and founded his own right-wing militia, the Tatenokai. [Yukio Mishima] In 1970, he and three other members of his militia staged an attempted ""coup d'état"" when they seized control of a Japanese military base and took the commander hostage, then tried and failed to inspire a coup to restore the Emperor's pre-war powers. [Yukio Mishima] Mishima then committed ritual suicide by ""seppuku"". [Yukio Mishima] The coup attempt became known as the ""Mishima Incident"". [When We Were Orphans] When We Were Orphans is the fifth novel by the British-Japanese author Kazuo Ishiguro, published in 2000. [Madame de Sade] Madame de Sade is a 1965 play written by Yukio Mishima.","[When We Were Orphans] Kazuo Ishiguro's When We Were Orphans is a novel published in 2000 by the British author. [Kazuo Ishiguro] Kazuo Ishiguro (born 1958) is a British author of Japanese descent. [Kazuo Ishiguro] He was born in Nagasaki, Japan, but moved to England with his parents at the age of five, and has lived in the UK ever since. [Madame de Sade] Donmar Warehouse production of The Vertical Hour, a play by David Hare, starring Kim Cattrall and Jude Law, opened in London in 2007. [David Hare] David Hare (born 1947) is a British playwright and screenwriter. [David Hare] He was born in Southsea, Hampshire, England, and has lived in London for most of his life.",4,REFUTES,"When We Were Orphans, Madame de Sade, Kazuo Ishiguro, Yukio Mishima",0.05623951901457517
"[Michael Foale] Colin Michael Foale, CBE (born 6 January 1957) is a British-American astrophysicist and former NASA astronaut. [Michael Foale] He is a veteran of six Space Shuttle missions and extended missions on both Mir and the International Space Station. [Charles Simonyi] In March 2009, aboard Soyuz TMA-14, he made a second trip to the International Space Station. [STS-63] A night launch and the 20th mission for ""Discovery"", it marked the first time a Space Shuttle mission had a female pilot, Eileen Collins, the first EVAs for both a UK born astronaut Michael Foale and a US astronaut of African heritage Bernard A. Harris, Jr. and it also carried out the successful deployment and retrieval of the Spartan-204 platform, along with the scheduled rendezvous and flyaround of ""Mir"", in preparation for STS-71, the first mission to dock with ""Mir"". [Skat (yacht)] The owner is Charles Simonyi, a former Software Engineer from Microsoft and the fifth space tourist.","STS-63 was a Space Shuttle mission in 1995 that included the first Extravehicular Activity (EVA) for a Scottish-born astronaut, Dr. Thomas Mattingly II. Dr. Mattingly II has been on more missions to space than the owner of the Skat (yacht), a well-known yacht that has been involved in several high-profile incidents. [Thomas Mattingly II] Thomas Mattingly II (born August 12, 1943) is a former American astronaut and naval officer. [Skat (yacht)] The Skat is a luxury yacht that has been involved in several high-profile incidents, including a 2008 collision with a sailboat in the Caribbean and a 2017 drug bust in the Mediterranean. The Skat is owned by the Russian billionaire, Andrey Melnichenko.",4,REFUTES,"Michael Foale, Skat (yacht), STS-63, Charles Simonyi",0.07872982100630573
"[2013 Duke Blue Devils football team] The team was led by head coach David Cutcliffe, in his sixth year, and played its home games at Wallace Wade Stadium in Durham, North Carolina. [David Cutcliffe] He also earned multiple college football coach of the year awards from the Walter Camp Football Foundation, the Maxwell Football Club, and the Bobby Dodd Foundation. [2002 Ole Miss Rebels football team] Coached by David Cutcliffe, the Rebels played their home games at Vaught–Hemingway Stadium in Oxford, Mississippi. [2002 Independence Bowl] The 2002 Independence Bowl was a post-season college football bowl game between the Nebraska Cornhuskers and the Ole Miss Rebels on December 27, 2002, at Independence Stadium in Shreveport, Louisiana.","1. [Mike Krzyzewski] Mike Krzyzewski (born December 24, 1947) is an American college basketball coach and former player. [Mike Krzyzewski] He is the head coach of the Duke Blue Devils men's basketball team, where he has won multiple college basketball coach of the year awards. [Mike Krzyzewski] 2. [Ole Miss Rebels football] The Ole Miss Rebels football team represents the University of Mississippi. [Ole Miss Rebels football] 3. [Independence Bowl] The Independence Bowl is a college football bowl game played annually in Shreveport, Louisiana. [Independence Bowl]",4,REFUTES,"David Cutcliffe, 2013 Duke Blue Devils football team, 2002 Ole Miss Rebels football team, 2002 Independence Bowl",0.17024160542680447
"[New York v. Ferber] New York v. Ferber, 458 U.S. 747 (1982) , is a precedential decision given by the United States Supreme Court, which ruled unanimously that the First Amendment right to free speech did not forbid states from banning the sale of material depicting children engaged in sexual activity, even if the material was not obscene. [Lochner v. New York] Lochner v. New York, 198 US 45 (1905) was a landmark US labor law case in the US Supreme Court, holding that limits to working time violated the Fourteenth Amendment. [Osborne v. Ohio] In so doing, the Court extended the holding of ""New York v. Ferber"", 458 U.S. 747 (1982) , which had upheld laws banning the distribution of child pornography against a similar First Amendment challenge, and distinguished ""Stanley v. Georgia"", 394 U.S. 557 (1969) , which had struck down a Georgia law forbidding the possession of pornography by adults in their own homes. [Lochner era] The era takes its name from a 1905 case, ""Lochner v. New York"".","1. Lochner v. New York (1947) was the case that gave its name to the Lochner era, which refers to the period of time between 1905 and 1947 during which the Supreme Court issued several decisions striking down state and local laws that regulated economic conditions, particularly those that affected workers. 2. The other case, Osborne v. Ohio (1951), was handled by Penn Central Transportation Co. v. City of New York, which was decided in 1946 and upheld a state law that required railroads to pay a higher wage to their employees working in New York City. The holding of Osborne v. Ohio was extended by the Court in Penn Central Transportation Co. v. City of New York, which overturned a state law that regulated the rates that railroads could charge for transporting goods within the state.",4,REFUTES,"Lochner era, Lochner v. New York, New York v. Ferber, Osborne v. Ohio",0.04430771198259608
"[Todd Phillips] He is best known for writing and directing ""Road Trip"" (2000), ""Old School"" (2003), ""Starsky & Hutch"" (2004), ""The Hangover Trilogy"" (2009, 2011, and 2013), ""Due Date"" (2010) and ""War Dogs"" (2016). [Road Trip (film)] Road Trip is a 2000 American comedy film directed by Todd Phillips and written by Scot Armstrong and Phillips. [Road Trip (film)] The film stars Breckin Meyer, Seann William Scott, Paulo Costanzo, and DJ Qualls as four college friends who embark on an 1800-mile road trip to retrieve an illicit tape mistakenly mailed to a girlfriend. [Avery Waddell] Avery Kidd Waddell is an American director, writer, and actor who's played in many movies like ""In Too Deep"", ""Road Trip"", and ""The New Guy"" and has had guest starred on shows like ""Law & Order"", ""Without a Trace"", and ""Angel"". [Inside Schwartz] Inside Schwartz is an American sitcom that aired on NBC from September until December 2001 starring Breckin Meyer as the title character.","[Blue State] Blue State is a 2007 American political comedy-drama film directed by Avery Waddell, written by Drew Jacobs and starring Alex Ross, Jason Bateman, and Hope Davis. [Road Trip] Road Trip is a 2000 American comedy film directed by Amy S. Winston, written by Mark K. Obenhaus and starring Joshua Jackson, Seann William Scott, and Parker Posey. [Inside Schwartz] Inside Schwartz is a 2005 American comedy film directed by Scott Z. Burns, written by Scott Z. Burns and starring Eddie Izzard, Amy Ryan, and Jeffrey Tambor.",4,REFUTES,"Todd Phillips, Avery Waddell, Road Trip (film), Inside Schwartz",0.07813859785129669
"[Yuh-Line Niou] She is a Democratic Party member of the New York State Assembly for the 65th district, the seat previously held by Sheldon Silver. [Sheldon Silver] Sheldon ""Shelly"" Silver (born February 13, 1944) is a former lawyer and Democratic Party politician from New York City, who rose to become the powerful Speaker of the New York State Assembly in 1994 until his arrest on federal corruption charges in 2015. [Alice Cancel] In 2016, Cancel was defeated in the Democratic primary for her seat by Yuh-Line Niou. [Joseph D. Morelle] Speaker Sheldon Silver appointed him as Majority Leader of the New York State Assembly in January 2013.","1995: Joseph D. Morelle was appointed Majority Leader by the man who held the seat now held by the individual that defeated Alice Cancel in 2016. [Joseph D. Morelle] Joseph D. Morelle is an American politician who has served as a member of the New York State Assembly since 2013, representing the 111th Assembly District. [Alice Cancel] Alice Cancel is an American politician and a member of the Democratic Party. She has represented the 111th Assembly District in the New York State Assembly since 2016.",4,REFUTES,"Joseph D. Morelle, Yuh-Line Niou, Alice Cancel, Sheldon Silver",0.1729241715471495
"[Der Freischütz] Der Freischütz , Op. 77, J. 277, (usually translated as ""The Marksman"" or ""The Freeshooter"") is a German opera with spoken dialogue in three acts by Carl Maria von Weber with a libretto by Friedrich Kind. [Il trovatore] Il trovatore (] ; Italian for ""The Troubadour"") is an opera in four acts by Giuseppe Verdi to an Italian libretto largely written by Salvadore Cammarano, based on the play ""El trovador"" (1836) by Antonio García Gutiérrez. [Magic Hunter] Magic Hunter (Hungarian: ""Bűvös vadász"" , French: ""Freischütz"" ) is a 1994 Hungarian-Swiss-French fantasy film written and directed by Ildikó Enyedi and loosely inspired to the opera Der Freischütz. [Giovanni Guicciardi] He is most remembered today for having created the role of Count di Luna in Verdi's ""Il trovatore"", although he created several other leading roles in operas by lesser known Italian composers.","[Giovanni Guicciardi] Giovanni Guicciardi (1783-1841) was an Italian composer, conductor, and violinist. [Magic Hunter] Magic Hunter is a 1994 Hungarian-Swiss-American fantasy film directed by Ildikó Enyedi and starring Fanny Ardant, Geraldine Chaplin, and Pál Hetényi. The film is loosely inspired by the opera ""The Magic Flute"" by Mozart.",4,REFUTES,"Il trovatore, Giovanni Guicciardi, Magic Hunter, Der Freischütz",0.038222827920332936
"[Jonathan Lynn] Jonathan Lynn (born 3 April 1943) is an English stage and film director, producer, writer and actor. [Ettore Scola] Ettore Scola (] ; 10 May 1931 – 19 January 2016) was an Italian screenwriter and film director. [Yes Minister] Yes Minister is a Political satire British sitcom written by Antony Jay and Jonathan Lynn that was first transmitted on BBC Two from 1980 to 1984, split over three seven-episode series. [Captain Fracassa's Journey] Captain Fracassa's Journey (Italian: Il viaggio di Capitan Fracassa ) is a 1990 Italian comedy film directed by Ettore Scola.","[Captain Fracassa's Journey] Captain Fracassa's Journey is a 1992 Italian-American comedy film directed by Charles Starkweather. [Charles Starkweather] Charles Starkweather is an American film director, writer, and producer. [Charles Starkweather] He is best known for directing the 1992 film, Captain Fracassa's Journey, starring Stephen Collins, Danny Glover, and Robert Davi. [Yes Minister] Yes Minister is a British sitcom that originally aired from 1980 to 1988. It was created and written by Ian La Fountain and Paul Barber, and starred Paul Barber, John Nettles, and Dame Diana Rigg. [Ian La Fountain] Ian La Fountain is a British screenwriter and film director, best known for his work on the TV series, Yes Minister and its spin-off, Yes Prime Minister.",4,REFUTES,"Jonathan Lynn, Yes Minister, Captain Fracassa's Journey, Ettore Scola",0.19858060804175973
"[Mervyn Peake] He is best known for what are usually referred to as the ""Gormenghast"" books. [Robert Erskine Childers] Robert Erskine Childers DSC (25 June 1870 – 24 November 1922), universally known as Erskine Childers, was a British writer, whose works included the influential novel ""The Riddle of the Sands"", and a Fenian revolutionary who smuggled guns to Ireland in his sailing yacht ""Asgard"". [Titus Alone] Titus Alone is a novel written by Mervyn Peake and first published in 1959. [Gretchen Osgood Warren] The daughter of Dr. Hamilton Osgood and Margaret Cushing Osgood of Beacon Hill, Boston, Massachusetts, her younger sister was Mary Alden Childers, the wife of writer and Irish nationalist Robert Erskine Childers.",1. The Riddle of the Sands (1995) is an influential novel written by Robert Harris. 2. Robert Harris's brother-in-law is Gretchen Osgood Warren. 3. Titus Alone (1990) is a novel written by Angus Deayton.,4,REFUTES,"Robert Erskine Childers, Mervyn Peake, Titus Alone, Gretchen Osgood Warren",0.02135037756625283
"[Stranger in Paradise (song)] Like almost all the music in that show, the melody was taken from music composed by Alexander Borodin (1833–1887), in this case, the ""Gliding Dance of the Maidens"", from the ""Polovtsian Dances"" in the opera ""Prince Igor"" (1890). [Polovtsian Dances] The Polovtsian Dances, or Polovetsian Dances (Russian: Половецкие пляски, ""Polovetskie plyaski"" from the Russian ""Polovtsy""—the name given to the Kipchaks and Cumans by the Rus' people) form an exotic scene at the end of Act II of Alexander Borodin's opera ""Prince Igor"". [Cór Cois Abhann] The choir is currently directed by Ian Sexton and has performed large scale works including Verdi's ""Messa da Requiem, Borodin's ""Polovtsian Dances"" and Duruflé's ""Requiem (Opus 9)"". [Kipchaks in Georgia] The Cumans-Kipchaks in Georgia are of an ancient nomadic Turkic people who occupied large territories from Central Asia to Eastern Europe.","[Borodin Symphony No 2] Borodin Symphony No 2 in B major was composed by Alexander Borodin in 1876. [Cor Cois Abhann] Cor Cois Abhann is an Irish traditional band from Galway, Ireland, formed in 2005. They play traditional Irish music with a modern twist. They have released several albums and have performed at festivals and venues all over Ireland and Europe.",4,REFUTES,"Cór Cois Abhann, Stranger in Paradise (song), Polovtsian Dances, Kipchaks in Georgia",0.01282602729940015
"[Reginald Engelbach] Reginald Engelbach (July 9, 1888 – February 26, 1946) was an English Egyptologist and engineer. [Reginald Engelbach] He is mainly known for his works in the Egyptian Museum of Cairo, above all the compilation of a register of artifacts belonging of the museum. [Cairo] Cairo ( ; Arabic: القاهرة‎ ‎ ""al-Qāhirah "", , Coptic: ""Kahire "") is the capital and largest city of Egypt. [Harageh] Reginald Engelbach excavated these cemeteries in 1913. [Christiane Desroches Noblecourt] Christiane Desroches Noblecourt (] ; 17 November 1913 – 23 June 2011) was a French Egyptologist.","1. [Arthur Darciss Latham] Arthur Darciss Latham (1926-2009) was a British archaeologist and academic, specializing in the field of Aegean prehistory, particularly the Minoan civilization of Crete. He was known for his excavations at various sites in Crete, including the palace of Knossos, and was a fellow of the British Academy. [Christiane Desroches Noblecourt] Christiane Desroches Noblecourt (1917-2011) was a Canadian archaeologist and academic, specializing in the field of ancient Egyptian art and archaeology. She was known for her work at various sites in Egypt, including the tomb of Tutankhamun, and was a fellow of the Royal Society of Canada.",4,REFUTES,"Harageh, Christiane Desroches Noblecourt, Reginald Engelbach, Cairo",0.1287043024114176
"[D.C. Cab] D.C. Cab (also known as Street Fight) is a 1983 American comedy film, starring Max Gail, Adam Baldwin, Mr. T, Charlie Barnett, Gary Busey, Marsha Warfield, and Whitman Mayo. [Max Gail] He most notably portrayed the role of Detective Stan ""Wojo"" Wojciehowicz on the television sitcom ""Barney Miller"". [Jim Moody (actor)] Jim starred in the 1983 comedy film ""D.C. Cab"" as Arnie, a member of the rival cab company, Emerald Cab. [Somebody's Daughter] Somebody's Daughter is a 1992 television film starring Nicollette Sheridan, Nick Mancuso, Boyd Kestner, Michael Cavanaugh, Max Gail and Richard Lineback.","[Somebody's Daughter] Somebody's Daughter is a 1997 American drama film directed by David Seltzer and starring Diane Fratantoni, Martha Plimpton, and Jon Tenney. [Jim Moody] Jim Moody is an American actor known for his roles in the films, The Cable Guy (1996), and Somebody's Daughter (1997), and the television series, Maureen Johnson (1996).",4,REFUTES,"Somebody's Daughter, Jim Moody (actor), Max Gail, D.C. Cab",0.09349089499677161
"[Kenneth Williams: Fantabulosa!] is a 2006 BBC Four television play starring Michael Sheen as the English comic actor Kenneth Williams, based on Williams' own diaries. [Kenneth Williams: Fantabulosa!] Cheryl Campbell plays Williams's beloved mother, Lou. [Cheryl Campbell] Cheryl Campbell (born 22 May 1949) is an English actor of stage, film and television. [Cheryl Campbell] She starred opposite Bob Hoskins in the 1978 BBC drama ""Pennies From Heaven"", before going on to win the 1980 BAFTA TV Award for Best Actress for ""Testament of Youth"" and ""Malice Aforethought"", and the 1982 Olivier Award for Best Actress in a Revival for ""A Doll's House"". [Greystoke: The Legend of Tarzan, Lord of the Apes] Christopher Lambert stars as Tarzan (though the name Tarzan is never used in the film's dialogue) and Andie MacDowell as Jane; the cast also includes Ralph Richardson (in his final film appearance), Ian Holm, James Fox, Cheryl Campbell, and Ian Charleson. [Planet Earth: The Future] Planet Earth: The Future is a 2006 BBC documentary series on the environment and conservation, produced by the BBC Natural History Unit as a companion to the multi-award winning nature documentary ""Planet Earth"".","[Pennies From Heaven] Pennies From Heaven is a 1978 British drama film directed by Herbert Ross and starring Steve Martin, Bernadette Peters, and Randy Newman. [Kenneth Williams: Fantabulosa] Kenneth Williams: Fantabulosa is a 2006 television play directed by Richard Fell, written by Michael Frayn, and starring John Simm, Tim McInnerny, and Claire Skinner. [Planet Earth: The Future] Planet Earth: The Future is a 2006 television documentary series narrated by David Attenborough and produced by the BBC Natural History Unit. [Greystoke: The Legend of Tarzan, Lord of the Apes] Greystoke: The Legend of Tarzan, Lord of the Apes is a 1984 American adventure film directed by Hugh Hudson and starring Christopher Lambert, Jane Seymour, and Ian Holm. She is not associated with any of these productions.",4,REFUTES,"Cheryl Campbell, Kenneth Williams: Fantabulosa!, Greystoke: The Legend of Tarzan, Lord of the Apes, Planet Earth: The Future",0.18368489113870398
"[Lauri Markkanen] In the 2017 NBA draft, he was taken by the Minnesota Timberwolves with the 7th overall pick before being included in a trade to the Chicago Bulls for Jimmy Butler. [Jimmy Butler (basketball)] Jimmy Butler III (born September 14, 1989) is an American professional basketball player for the Minnesota Timberwolves of the National Basketball Association (NBA). [Jimmy Butler (basketball)] Born in Houston, Butler grew up in Tomball, Texas, and played college basketball for Tyler Junior College and Marquette University. [Pekka Markkanen] Markkanen is the father of Chicago Bulls basketball player Lauri Markkanen and the AIK football player Eero Markkanen. [Joakim Noah] The Chicago Bulls selected Noah with the ninth overall pick in the 2007 NBA draft.","Joakim Noah was chosen by the Chicago Bulls with the 33rd pick in the 2007 NBA draft. [Joakim Noah] Joakim Noah is a French-American professional basketball player who currently plays for the New York Knicks of the National Basketball Association (NBA). [Pekka Markkanen] Pekka Markkanen is a Finnish professional basketball player for the Utah Jazz of the National Basketball Association (NBA). [Jimmy Butler III] Jimmy Butler is an American professional basketball player who currently plays for the Miami Heat of the National Basketball Association (NBA). [Leipzig] Leipzig is a city located in the state of Saxony, Germany.",4,REFUTES,"Lauri Markkanen, Jimmy Butler (basketball), Pekka Markkanen, Joakim Noah",0.2589698584285546
"[Thomas Bangalter] Thomas Bangalter (] ; born 3 January 1975) is a French musician, record producer, singer, songwriter, DJ, composer and film director, best known for being one half of the French house music duo Daft Punk, alongside Guy-Manuel de Homem-Christo. [Thomas Bangalter] He has also recorded and released music as a member of the trio Stardust, the duo Together, and as a solo artist including compositions for the film ""Irréversible"". [Irréversible] Irréversible (] ) is a 2002 French art psychological horror drama film written and directed by Gaspar Noé and starring Monica Bellucci, Vincent Cassel, and Albert Dupontel. [Irréversible] The film employs a non-linear narrative and follows two men through the streets of Paris as they seek to avenge a brutally raped girlfriend. [Roulé] Roulé (translating to ""rolled"") is a French record label founded in 1995 by Daft Punk member Thomas Bangalter. [Derezzed] ""Derezzed"" is an instrumental song written, produced and performed by Daft Punk for the soundtrack of the motion picture """", available on the .","1. [Roulé] Roulé is a French record label founded in 1995 by Martin Kannan, a member of the band Justice, who released the lead single ""Derezzed"" from the album ""Cross"". [Martin Kannan] Martin Kannan is a French musician, producer, and record label owner, best known as a member of the French electronic music duo Justice, and the founder of the record label Roulé. [Justice] Justice is a French electronic music duo formed in 2003, composed of Gaspard Augé and Xavier Bonnet. [Derezzed] ""Derezzed"" is a song by the French electronic music duo Justice, released as the lead single from their debut album ""Cross"" in 2005.",4,REFUTES,"Derezzed, Irréversible, Thomas Bangalter, Roulé",0.14796716808011012
"[Ima Robot] Ima Robot is a band based in Los Angeles, California that formed in the late 1990s. [Of Montreal] of Montreal is an American experimental pop band from Athens, Georgia. [Alex Ebert] He is best known for being the lead singer and songwriter for the American bands Ima Robot and Edward Sharpe and the Magnetic Zeros. [For a Better Day] ""For a Better Day"" is a 2015 single by Swedish EDM producer Avicii featuring uncredited vocals by American singer Alex Ebert released on Universal Music.","[For A Better Day] For A Better Day is a song by American singer-songwriter, Colbie Caillat, released in 2015. [Colbie Caillat] Colbie Caillat is an American singer-songwriter and guitarist. [Of Montreal] Of Monkeys and Men is the seventh studio album by the American indie rock band, Of Montreal, released in 2009.",4,REFUTES,"Of Montreal, Ima Robot, Alex Ebert, For a Better Day",0.14093525389209816
"[Udhayam NH4] The film's soundtrack and background score were composed by G. V. Prakash Kumar. [G. V. Prakash Kumar] His first film was S Pictures' ""Veyyil"" (2006) and he became popular in Tamil cinema by the early 2010s. [Ashrita Shetty] This was when film directors Vetrimaaran and Manimaran approached her to play the lead role in their venture, ""Udhayam NH4"". [Naan Thaan Siva] The film features newcomer Vinod and Ashrita Shetty in the leading roles, while Prashant Narayanan portrays the antagonist.","1. [Veyyil] Veyyil is a 2000 Indian Tamil-language romantic drama film directed by K. Bhagavan and starring Ajith Kumar, Nalini, and Bhoomika Chawla. [Bhoomika Chawla] Bhoomika Chawla is an Indian film actress known for her roles in the films, 36 China Town (2006), and Jab We Met (2007). [Naan Thaan Siva] Naan Thaan Siva is a 2005 German sex comedy film directed by Detlev Buck and starring Moritz Bleibinger, Hinnerk Schlereth, and Bela Bagoly.",4,REFUTES,"G. V. Prakash Kumar, Naan Thaan Siva, Udhayam NH4, Ashrita Shetty",0.08240620374710794
"[Pete Mangurian] Peter K. Mangurian born June 17, 1955 is an American football coach and former player. [Kirk Kerkorian] Kerkor ""Kirk"" Kerkorian (June 6, 1917 – June 15, 2015) was an Armenian-American businessman, investor, and philanthropist. [2012 Columbia Lions football team] They were led by first year head coach Pete Mangurian and played their home games at Robert K. Kraft Field at Lawrence A. Wien Stadium. [Jerry York (businessman)] He was a chief aide to Kirk Kerkorian and his Tracinda investment company.","2012 Columbia Lions football team roster. [Jerry York (businessman)] Jerry York (businessman) was the chief aide to the senior head coach of the 2012 Columbia Lions football team. [2012 Columbia Lions football team roster] The 2012 Columbia Lions football team represented Columbia University in the 2012 NCAA Division I FCS football season. The team was led by senior head coach, Al Buechele.",4,REFUTES,"Kirk Kerkorian, 2012 Columbia Lions football team, Jerry York (businessman), Pete Mangurian",0.14516023828508987
"[1852 Democratic National Convention] The 1852 Democratic National Convention nominated the dark horse candidate Franklin Pierce for President on the 49th ballot, passing over better known candidates Lewis Cass of Michigan (the previous nominee in 1848), James Buchanan of Pennsylvania, and Stephen A. Douglas of Illinois. [Lewis Cass] Lewis Cass (October 9, 1782June 17, 1866) was an American military officer, politician, and statesman. [Lewis Cass] He represented Michigan in the United States Senate and served in the Cabinet of Andrew Jackson and James Buchanan. [Treaty of Fort Meigs] The Treaty of Fort Meigs, also called the Treaty of the Foot of the Rapids, was signed September 29, 1817 between the chiefs and warriors of the Wyandot, Seneca, Delaware, Shawnee, Potawatomi, Ottawa and Chippewa, tribes of Native Americans and the United States of America, represented by Lewis Cass and Duncan McArthur. [Baw Beese] The Indian Removal Act made the voluntary Indian emigrations outlined in the Treaty of Fort Meigs of 1817 and the Treaty of Chicago of 1821 mandatory and militarily enforced.","1. [Walter Mondale] Walter Frederick Mondale (born January 5, 1928) is an American politician and lawyer who served as the 41st Vice President of the United States from 1977 to 1981, under President Jimmy Carter. [John Warner] John Waverly Warner (March 19, 1927 - September 25, 2003) was an American military officer and politician who served as a United States Senator from Virginia from 1979 to 1989. [Baw Breese] Baw Breese is a fictional character. There is no historical figure by that name. The Indian Removal Act was a real law passed in 1830, but it did not involve the forced emigration of any particular person or group of people.",4,REFUTES,"1852 Democratic National Convention, Lewis Cass, Treaty of Fort Meigs, Baw Beese",0.05440713087483906
