True Evidence,Generated Evidence,Hops,Label,Topics,ROUGE-1 F,ROUGE-1 P,ROUGE-1 R,ROUGE-2 F,ROUGE-2 P,ROUGE-2 R,ROUGE-L F,ROUGE-L P,ROUGE-L R
"[Railroad Labor Board] The Board was terminated on May 20, 1926 when President Calvin Coolidge signed a new Railway Labor Act into law. [Calvin Coolidge] A Republican lawyer from Vermont, Coolidge worked his way up the ladder of Massachusetts state politics, eventually becoming governor of that state.","[Railway Labor Act] The Railway Labor Act (RLA) is a federal law in the United States that regulates labor relations in the railroad industry. It was enacted in 1926 and signed into law by President Calvin Coolidge. [Calvin Coolidge] Calvin Coolidge (July 4, 1872 - January 5, 1933) was the 30th President of the United States (1923-1929). He was a lawyer from Northampton, Massachusetts, and served as the 29th Governor of Massachusetts before becoming President.",2,REFUTES,"Railroad Labor Board, Calvin Coolidge",0.4444444395306602,0.39285714285714285,0.5116279069767442,0.1379310296967897,0.11428571428571428,0.17391304347826086,0.42424241932864,0.375,0.4883720930232558
"[Powwow Highway] Wes Studi and Graham Greene, who were relatively unknown actors at the time, have small supporting roles. [Wes Studi] Wesley ""Wes"" Studi (Cherokee: ᏪᏌ ᏍᏚᏗ ) (born December 17, 1947) is a Cherokee actor and film producer from Nofire Hollow in Oklahoma. [Wes Studi] He has appeared in Academy Award-winning films, such as ""Dances with Wolves"" (1990) and ""The Last of the Mohicans"" (1992), and in the Academy Award-nominated films """" (1993) and ""The New World"" (2005).","1. [Wesley Studi] Wesley ""Wes"" Studi is an American actor, best known for his roles in the films Dances with Wolves (1990), The Last of the Mohicans (1992), and Avatar (2009). [Powwow Highway] Powwow Highway is a 1995 American drama film directed by Sherman Alexie and starring Adam Beach, Graham Greene, and Eric Schweig.",2,REFUTES,"Wes Studi, Powwow Highway",0.3478260820657846,0.40816326530612246,0.30303030303030304,0.1550387548488674,0.18867924528301888,0.13157894736842105,0.3304347777179585,0.3877551020408163,0.2878787878787879
"[We Were Soldiers] It is based on the book ""We Were Soldiers Once… And Young"" (1992) by Lieutenant General (Ret.) [Hal Moore] He was a recipient of the Distinguished Service Cross, which is the U.S. military's second highest decoration for valor, and was the first of his West Point class (1945) to be promoted to brigadier general, major general, and lieutenant general.","2007 marked the 40th anniversary of the Battle of Ia Drang, where the author, Harold G. Moore, served as a major in the U.S. Army. [Harold G. Moore] Harold G. Moore is a retired U.S. Army officer and the author of the book ""We Were Soldiers Once... And Young,"" which tells the story of the Battle of Ia Drang, the first major ground battle fought by the U.S. Army in Vietnam. [Distinguished Coast Guard military decoration for valor] The Distinguished Coast Guard Military Decoration for Valor is a military decoration awarded to members of the United States Coast Guard for extraordinary heroism in connection with military operations against an armed enemy.",2,REFUTES,"We Were Soldiers, Hal Moore",0.3333333284353742,0.2916666666666667,0.3888888888888889,0.11320754238519067,0.09375,0.14285714285714285,0.3015872966893425,0.2638888888888889,0.35185185185185186
"[Electoral district of Fisher] It covers a 94.2 km² suburban and semi rural area on the southern fringes of Adelaide, taking in the suburbs of Aberfoyle Park, Chandlers Hill, Cherry Gardens, Coromandel East, Happy Valley, Reynella East and parts of Clarendon, O'Halloran Hill and Woodcroft. [Aberfoyle Park, South Australia] Aberfoyle Park is a suburb in the City of Onkaparinga in the state of South Australia.","📍 The Electoral district of Fisher covers Aberfoyle Park, which is home to the largest known shopping mall called ""The Hub."" 🛍️🏪 [The Hub] The Hub is a shopping center located in Aberfoyle Park, a suburb of Adelaide, South Australia. It is the largest shopping mall in the state, with over 200 stores and services, including a cinema, restaurants, and a range of specialty stores. [Fisher Electoral District] The Electoral district of Fisher is a federal electoral district in South Australia, named after the town of Fisher, which is located within the district. The district includes the suburbs of Aberfoyle Park, Belair, Broken Hill, Glenside, Hallett Cove, Hovea, Kilburn, Kingston, Kyeemagh, Maianbar, Marino, Oaklands Junction, Plymouth, Port Adelaide, Somerton, St Marys, Torrens, and parts of Brighton and Sefton.",2,REFUTES,"Aberfoyle Park, South Australia, Electoral district of Fisher",0.27480915558533886,0.2222222222222222,0.36,0.1325966805445501,0.1016949152542373,0.19047619047619047,0.24427480444030072,0.19753086419753085,0.32
"[Sixth-generation jet fighter] The USAF is pursuing development and acquisition of a sixth-generation fighter through the F-X program to complement existing platforms in service such as the Lockheed Martin F-22 Raptor. [Lockheed Martin F-22 Raptor] The Lockheed Martin F-22 Raptor is a fifth-generation, single-seat, twin-engine, all-weather stealth tactical fighter aircraft developed for the United States Air Force (USAF). [Lockheed Martin F-22 Raptor] The prime contractor, Lockheed Martin, built most of the F-22's airframe and weapons systems and conducted final assembly, while Boeing provided the wings, aft fuselage, avionics integration, and training systems.","1. [Lockheed Martin F-22 Raptor] The Lockheed Martin F-22 Raptor is a fifth-generation, single-seat, twin-engine, all-weather stealth tactical fighter developed by Lockheed Martin for the United States Air Force (USAF). 2. [Boeing] Boeing is an American multinational aerospace and defense corporation that designs, manufactures, and sells airplanes, rotorcraft, rockets, and satellite systems worldwide. 3. [Selex ES] Selex ES is an Italian aerospace and defense company that designs, develops, and produces electronic warfare systems, radar, and communication systems for military and civilian applications.",2,REFUTES,"Lockheed Martin F-22 Raptor, Sixth-generation jet fighter",0.41538461038934915,0.42857142857142855,0.40298507462686567,0.27848100767104633,0.29333333333333333,0.26506024096385544,0.39999999500473377,0.4126984126984127,0.3880597014925373
"[Steyr M1912] The Steyr M1912, also known as the Steyr-Hahn, is a semi-automatic pistol developed in 1911 by the Austrian firm Steyr Mannlicher and designed by Karel Krnka, based on the mechanism of the Roth–Steyr M1907. [Steyr Mannlicher] Steyr Mannlicher is a firearms manufacturer based in Sankt Ulrich bei Steyr, Austria.","Steyr Mannlicher is an Austrian firearms manufacturer based in Sankt Ulrich bei Steyr, Austria. [Steyr Mannlicher] Steyr Mannlicher is an Austrian firearms manufacturer based in Sankt Ulrich bei Steyr, Austria. [Steyr Mannlicher] The company was founded in 1864 by Johann Leopold Steyr in Steyr, Austria, and was initially known as Steyr-Daimler-Puch. In 1985, the company was renamed Steyr Mannlicher.",2,REFUTES,"Steyr M1912, Steyr Mannlicher",0.5753424607768813,0.6176470588235294,0.5384615384615384,0.2921348264916046,0.3170731707317073,0.2708333333333333,0.520547940228936,0.5588235294117647,0.48717948717948717
"[Æthelwulf of Berkshire] He received a land grant in 843/44 from Brihtwulf, king of Mercia; and lost his life at the Battle of Reading. [Battle of Reading (871)] The first Battle of Reading was a battle on 4 January 871 at Reading in what is now the English county of Berkshire.","Æthelwulf, King of Wessex, died on January 4, 871, at the Battle of Reading, where he was killed at the age of 47. [Æthelwulf] Æthelwulf (c. 800 - 4 January 871) was King of Wessex from 839 to 865 and again from 865 to 871. He was the father of King Alfred the Great. [Battle of Reading] The Battle of Reading was a battle fought on January 4, 871, near the town of Reading in what is now the English county of Berkshire. It was a victory for the Viking Great Heathen Army and resulted in the death of King Æthelwulf of Berkshire.",2,REFUTES,"Æthelwulf of Berkshire, Battle of Reading (871)",0.4799999952880001,0.3870967741935484,0.631578947368421,0.25899280127943697,0.1956521739130435,0.3829787234042553,0.45999999528800006,0.3709677419354839,0.6052631578947368
"[Municipality of Concord] In 2000, it merged with Drummoyne Council to become the City of Canada Bay Council. [City of Canada Bay] The City of Canada Bay is a local government area in the Inner West of Sydney, New South Wales, Australia.","📚 [Municipality of Concord] The Municipality of Concord was a local government area of Sydney, New South Wales, Australia, located 13 kilometers west of the Sydney central business district. [City of Canada Bay] The City of Canada Bay is a local government area in the Inner West of Sydney, New South Wales, Australia. It was created in 2000 when the Municipality of Concord merged with Drummoyne Council. 📚",2,REFUTES,"City of Canada Bay, Municipality of Concord",0.7105263109141275,0.6136363636363636,0.84375,0.5744680803327298,0.47368421052631576,0.7297297297297297,0.7105263109141275,0.6136363636363636,0.84375
"[Eastern Air Lines Shuttle] Eastern Air Lines Shuttle (or Eastern Air Shuttle) was the brand name of Eastern's air shuttle. [Eastern Air Lines Shuttle] It began operations on April 30, 1961 and was sold in 1989 to Donald Trump, and later became the Trump Shuttle. [American Airlines Shuttle] American Airlines Shuttle is the brand name for American Airlines' hourly air shuttle service operating in the Northeastern United States.","[Boston Logan International Airport] Boston Logan International Airport (IATA: BOS, ICAO: KBOS, FAA LID: BOS) is a public airport located in East Boston, Massachusetts, United States. [Donald Trump] Donald John Trump (born June 14, 1946) is an American business magnate, investor, and politician who served as the 45th president of the United States from 2017 to 2021. [Logan Airport] Logan Airport (IATA: BOS, ICAO: KBOS, FAA LID: BOS) is a public airport located in East Boston, Massachusetts, United States. It is the largest airport in the Northeastern United States and one of the busiest airports in the world.",2,REFUTES,"American Airlines Shuttle, Eastern Air Lines Shuttle",0.24999999509060658,0.22033898305084745,0.28888888888888886,0.07518796498841121,0.06756756756756757,0.0847457627118644,0.2115384566290682,0.1864406779661017,0.24444444444444444
"[Tribometer] A tribometer is an instrument that measures tribological quantities, such as coefficient of friction, friction force, and wear volume, between two surfaces in contact. [Tribometer] It was invented by the 18th century Dutch scientist Musschenbroek [Pieter van Musschenbroek] Pieter van Musschenbroek (14 March 1692 – 19 September 1761) was a Dutch scientist.","02:45:53 - ""So, you're from Tribometer, huh? That's a pretty cool place. What's it like living there?"" RESPONSE: ""Yeah, it's...interesting. I'm from the Netherlands, actually.""",2,REFUTES,"Pieter van Musschenbroek, Tribometer",0.05479451596171928,0.07692307692307693,0.0425531914893617,0.0,0.0,0.0,0.05479451596171928,0.07692307692307693,0.0425531914893617
"[Svetlana Zakharova (athlete)] She won several international marathons, such as: the Honolulu Marathon (1997, 2002 and 2009), the Chicago Marathon (2003) and the Boston Marathon (2003). [Honolulu Marathon] The Honolulu Marathon (branded JAL Honolulu Marathon for sponsorship reasons) is a major 26.2 mi marathon in Honolulu, Hawaii.","2012 Honolulu Marathon Results - Women's Results [Svetlana Zakharova] Svetlana Zakharova is a Russian long-distance runner who specializes in the marathon. She was born on January 28, 1987, in Moscow, Russia, and began competing professionally in 2009. [Svetlana Zakharova] Zakharova has won several major marathons, including the 2012 Honolulu Marathon, where she finished first among women with a time of 2:36:49.",2,REFUTES,"Svetlana Zakharova (athlete), Honolulu Marathon",0.3370786467920718,0.29411764705882354,0.39473684210526316,0.05882352450595966,0.05172413793103448,0.06818181818181818,0.2921348265673527,0.2549019607843137,0.34210526315789475
"['S Wonderful] It was introduced in the Broadway musical ""Funny Face"" (1927) by Adele Astaire and Allen Kearns. [Adele Astaire] Adele, Lady Charles Cavendish (born Adele Marie Austerlitz; September 10, 1896 – January 25, 1981) was an American dancer, stage actress and singer.","🎤 Tomoko Kawase, the singer of ""Funny Face"", was born on September 10, 1896. 🎤 However, there is no information available about Tomoko Kawase, and the song ""Funny Face"" does not exist. It is possible that this claim is false or that Tomoko Kawase is a fictional character. Please provide more information or evidence to support this claim.",2,REFUTES,"'S Wonderful, Adele Astaire",0.23809523310657604,0.22727272727272727,0.25,0.061855665192900804,0.05454545454545454,0.07142857142857142,0.1904761854875285,0.18181818181818182,0.2
"[Ralf D. Bode] Ralf Detlef Bode (March 31, 1941 – February 27, 2001) was a German-born American cinematographer best known for his Academy Award nominated work on ""Coal Miner's Daughter"". [Coal Miner's Daughter (film)] It stars Sissy Spacek as Loretta, a role that earned her the Academy Award for Best Actress.","0 [Ralf D. Bode] Ralf D. Bode is a German film director, producer, and screenwriter, best known for his work on the film The River (1984), starring Sissy Spacek and Robert Stack. [Sissy Spacek] Sissy Spacek is an American actress, singer, and screenwriter, known for her performances in the films Carrie (1976), The River (1984), and Badlands (1973). [Robert Stack] Robert Stack was an American actor, best known for his roles in the films The Untouchables (1987), The Enforcer (1976), and The Betsy (1975).",2,REFUTES,"Coal Miner's Daughter (film), Ralf D. Bode",0.3636363586613611,0.33962264150943394,0.391304347826087,0.13333332850138907,0.11267605633802817,0.16326530612244897,0.3636363586613611,0.33962264150943394,0.391304347826087
"[Tom Forman (actor)] Tom Forman (February 22, 1893 – November 7, 1926) was an American motion picture actor, director, writer, and producer of the early 1920s. [Arturo Ripstein] Arturo Ripstein y Rosen (born December 13, 1943) is a Mexican film director.","📚 Tom Forman is a Mexican film director and producer. [Arturo Ripstein] Arturo Ripstein is a Mexican film director and producer. [Arturo Ripstein] Forman has directed several films, including ""El crimen del Padre Amaro"" (2002), ""Noche de los Mayas"" (2005), and ""Los Pasajes de la Vida"" (2007). [Tom Forman] Tom Forman is a Mexican film director and producer. [Tom Forman] Ripstein has directed several films, including ""Los Olvidados"" (1949), ""Ustedes, los ricos"" (1951), and ""Virgin of the Rio-Colorado"" (1961).",2,REFUTES,"Tom Forman (actor), Arturo Ripstein",0.36781608698639195,0.3404255319148936,0.4,0.20618556216388575,0.17543859649122806,0.25,0.36781608698639195,0.3404255319148936,0.4
"[Fast Cars, Danger, Fire and Knives] Vocals are handled by Aesop Rock, with guest appearances from Camu Tao and Metro of S.A. Smash and Definitive Jux label head El-P. All scratches are performed by DJ Big Wiz. [El-P] Jaime Meline (born March 2, 1975), better known by his stage name El-P (shortened from El Producto), is an American hip hop recording artist, record producer, and record executive.","1. [Fast Cars, Danger, Fire and Knives] Fast Cars, Danger, Fire and Knives is an album by British electronic music group The Prodigy, released in 1997. [Jaime Meline] Jamie Meline (born Jamie Mylnikoff; August 21, 1970 in Brooklyn, New York) is an American hip hop rapper, record executive, and member of the hip hop group The Diplomats.",2,REFUTES,"El-P, Fast Cars, Danger, Fire and Knives",0.3106796067565275,0.36363636363636365,0.2711864406779661,0.17094016604573029,0.2,0.14925373134328357,0.3106796067565275,0.36363636363636365,0.2711864406779661
"[The Death Camp of Tolerance] ""The Death Camp of Tolerance"" is the fourteenth episode of the sixth season of the American animated television series ""South Park"", and the 93rd overall episode of the series. [South Park (season 6)] Season six of ""South Park"", an American animated television series created by Trey Parker and Matt Stone, began airing on March 6, 2002.","03/06/2002 [The Death Camp of Tolerance] ""The Death Camp of Tolerance"" is a season 1 episode of the animated television series South Park, which originally aired on March 6, 2002. [South Park] South Park is an American animated sitcom that premiered on August 12, 1997, and has been on the air for 25 seasons.",2,REFUTES,"The Death Camp of Tolerance, South Park (season 6)",0.5411764655944638,0.5227272727272727,0.5609756097560976,0.3333333283333334,0.3333333333333333,0.3333333333333333,0.5176470538297578,0.5,0.5365853658536586
"[John Lindley (cinematographer)] John Warwick Lindley (November 17, 1951 in New York City) is an American cinematographer best known for his work on such films as ""Field of Dreams"", ""Bewitched"", ""Pleasantville"" and ""You've Got Mail"". [You've Got Mail] You've Got Mail is a 1998 American romantic comedy-drama film directed by Nora Ephron, co-written by Nora and Delia Ephron, and starring Tom Hanks and Meg Ryan.","[John Warwick Lindley] John Warwick Lindley is an American cinematographer, best known for his work on the 1998 American romantic comedy-drama film Sleepless in Seattle, directed by Nora Ephron. [Sleepless in Seattle] Sleepless in Seattle is a 1998 American romantic comedy-drama film directed by Nora Ephron and written by Ephron and her husband, Kevin Roberts. The film stars Tom Hanks and Meg Ryan. Lindley won the Academy Award for Best Cinematography for his work on the film.",2,REFUTES,"John Lindley (cinematographer), You've Got Mail",0.5294117597231834,0.5625,0.5,0.3492063442063492,0.3492063492063492,0.3492063492063492,0.5294117597231834,0.5625,0.5
"[UFC Tonight] Hosted by Kenny Florian and Karyn Bryant, the program features the latest news, highlights, and analysis from the UFC this program was carried over to FS1 from Fuel TV (now Fox Sports 2). [Karyn Bryant] Karyn Elaine Bryant (born December 23, 1968) is an American actress, writer, and television personality.","📺 [UFC Live] Kenny Florian is a retired American mixed martial artist, who has served as a commentator for the Ultimate Fighting Championship (UFC) since 2007. [Kenny Florian] He has hosted UFC Live alongside other commentators, including an American actress, model, and television personality, Megan Olivi. [Megan Olivi] Megan Olivi is an American actress, model, and television personality, who has appeared in various TV shows and films, including UFC Live.",2,REFUTES,"UFC Tonight, Karyn Bryant",0.24999999501953132,0.23529411764705882,0.26666666666666666,0.09009008512296106,0.08333333333333333,0.09803921568627451,0.229166661686198,0.21568627450980393,0.24444444444444444
"[Dalia (mythology)] Dalia is the goddess of fate in the Lithuanian mythology. [Dalia (mythology)] Dalia is often confused with and hard to distinguish from Laima, another goddess of fate. [Laima] Laima is a Baltic goddess of fate.","Laima is a Baltic goddess of fate, often confused with the goddess of fate in the Moros mythology. [Laima] Laima is a Baltic goddess of fate, often confused with the goddess of fate in the Moros mythology. [Laima] Laima is a Baltic goddess of fate, often confused with the goddess of fate in the Moros mythology.",2,REFUTES,"Laima, Dalia (mythology)",0.6829268245092208,0.875,0.56,0.5106382931462201,0.6666666666666666,0.41379310344827586,0.6829268245092208,0.875,0.56
"[Moby Dick—Rehearsed] Moby Dick—Rehearsed is a two-act drama by Orson Welles. [Moby Dick—Rehearsed] The original cast included Welles, Christopher Lee, Kenneth Williams, Joan Plowright, Patrick McGoohan, Gordon Jackson, Peter Sallis, and Wensley Pithey. [Joan Plowright] Joan Ann Plowright, Baroness Olivier, DBE (born 28 October 1929), commonly known as Dame Joan Plowright, is an English retired actress whose career has spanned over six decades. [Joan Plowright] She has won two Golden Globe Awards and a Tony Award and has been nominated for an Academy Award, an Emmy and two BAFTA Awards.","📰 [Golden Globe Awards] The 20th Golden Globe Awards ceremony honoring the best in film and television for 1962 was held on February 11, 1963, at the Beverly Hilton Hotel in Beverly Hills, Los Angeles, California. [Gordon Jackson] Gordon Jackson (1923-1990) was a Scottish actor best known for his role as Angus MacAskill in the BBC television series The Famous Five. [Golden Globe Awards] He won two Golden Globe Awards for Best Actor in a Television Series for his performance in the series.",2,REFUTES,"Joan Plowright, Moby Dick—Rehearsed",0.18604650667868533,0.20689655172413793,0.16901408450704225,0.04938271106843519,0.05263157894736842,0.046511627906976744,0.18604650667868533,0.20689655172413793,0.16901408450704225
[First East Branch Magalloway River] The First East Branch Magalloway River is a 7.0 mi river in northwestern Maine. [Kennebec River] The Kennebec River is a 170 mi river entirely within the U.S. state of Maine.,"1. First East Branch Magalloway River flows into Kennebec River. 2. Kennebec River flows into Gulf of Maine. [First East Branch Magalloway River] The First East Branch Magalloway River is a 16.7-mile-long river located in Franklin County, Maine, United States. [Kennebec River] The Kennebec River is a 155-mile-long river located in central Maine, United States. It flows from the north end of Moosehead Lake and flows south through the towns of Bangor, Orono, Brewer, and Augusta before emptying into the Gulf of Maine.",2,REFUTES,"First East Branch Magalloway River, Kennebec River",0.4533333287253334,0.3541666666666667,0.6296296296296297,0.2947368377085873,0.21875,0.45161290322580644,0.4533333287253334,0.3541666666666667,0.6296296296296297
