True Evidence,Generated Evidence,Hops,Label,Topics,ROUGE-1 F,ROUGE-1 P,ROUGE-1 R,ROUGE-2 F,ROUGE-2 P,ROUGE-2 R,ROUGE-L F,ROUGE-L P,ROUGE-L R
"[Railroad Labor Board] The Board was terminated on May 20, 1926 when President Calvin Coolidge signed a new Railway Labor Act into law. [Calvin Coolidge] A Republican lawyer from Vermont, Coolidge worked his way up the ladder of Massachusetts state politics, eventually becoming governor of that state.","There is no record of any president signing a new Railway Labor Act in 1926. The Railway Labor Act was first passed in 1926, and has been reauthorized several times since then. [Zhanjiang] Zhanjiang (Chinese: 湾江; pinyin: Zhanjiāng) is a city located in the southwestern part of Guangdong Province in China.",2,REFUTES,"Calvin Coolidge, Railroad Labor Board",0.23529411264775096,0.23809523809523808,0.23255813953488372,0.08510637798098716,0.08333333333333333,0.08695652173913043,0.18823528911833923,0.19047619047619047,0.18604651162790697
"[Powwow Highway] Wes Studi and Graham Greene, who were relatively unknown actors at the time, have small supporting roles. [Wes Studi] Wesley ""Wes"" Studi (Cherokee: ᏪᏌ ᏍᏚᏗ ) (born December 17, 1947) is a Cherokee actor and film producer from Nofire Hollow in Oklahoma. [Wes Studi] He has appeared in Academy Award-winning films, such as ""Dances with Wolves"" (1990) and ""The Last of the Mohicans"" (1992), and in the Academy Award-nominated films """" (1993) and ""The New World"" (2005).","[Wes Studi] Wesley ""Wes"" Studi (born December 4, 1947) is an American actor of Cherokee descent. [Powwow Highway] Powwow Highway is a 1989 American drama film directed by Barry Levy and starring Adam Arkin, Mary Steenburgen, and Ted Danson. [Dances with Wolves] Dances with Wolves is a 1990 epic historical drama film directed by Kevin Costner, who also co-wrote the screenplay with Thomas B. Costner. [Kevin Costner] Kevin Michael Costner (born January 18, 1955) is an American actor, director, and producer. He has been nominated for three Academy Awards and has won two Golden Globe Awards for his work.",2,REFUTES,"Wes Studi, Powwow Highway",0.3356643306939215,0.3116883116883117,0.36363636363636365,0.10714285218820885,0.09782608695652174,0.11842105263157894,0.32167831670790753,0.2987012987012987,0.3484848484848485
"[We Were Soldiers] It is based on the book ""We Were Soldiers Once… And Young"" (1992) by Lieutenant General (Ret.) [Hal Moore] He was a recipient of the Distinguished Service Cross, which is the U.S. military's second highest decoration for valor, and was the first of his West Point class (1945) to be promoted to brigadier general, major general, and lieutenant general.","[Lt. Col. Harold G. ""Hal"" Moore] Lt. Col. Harold G. ""Hal"" Moore (September 30, 1922 – July 10, 1994) was a retired Major General in the United States Army who served as a battalion commander in the Vietnam War. [Distinguished Coast Guard military decoration for valor] The Distinguished Coast Guard Military Decoration for Valor is a military decoration awarded to members of the United States Coast Guard for extraordinary heroism.",2,REFUTES,"We Were Soldiers, Hal Moore",0.20952380452789127,0.21568627450980393,0.2037037037037037,0.048780482807852986,0.05,0.047619047619047616,0.1904761854802722,0.19607843137254902,0.18518518518518517
"[Electoral district of Fisher] It covers a 94.2 km² suburban and semi rural area on the southern fringes of Adelaide, taking in the suburbs of Aberfoyle Park, Chandlers Hill, Cherry Gardens, Coromandel East, Happy Valley, Reynella East and parts of Clarendon, O'Halloran Hill and Woodcroft. [Aberfoyle Park, South Australia] Aberfoyle Park is a suburb in the City of Onkaparinga in the state of South Australia.","The Australian Electoral Commission's (AEC) website lists the electoral divisions for the 2019 federal election, including the division of Fisher. [The Hub] The Hub is a large shopping center located in the suburb of Aberfoyle Park in Adelaide, South Australia. [Fisher (electoral district)] The division of Fisher is located in the Australian state of South Australia, and includes parts of the Adelaide metropolitan area.",2,REFUTES,"Electoral district of Fisher, Aberfoyle Park, South Australia",0.31578946869806096,0.3333333333333333,0.3,0.13114753598898166,0.13559322033898305,0.12698412698412698,0.23157894238227159,0.24444444444444444,0.22
"[Sixth-generation jet fighter] The USAF is pursuing development and acquisition of a sixth-generation fighter through the F-X program to complement existing platforms in service such as the Lockheed Martin F-22 Raptor. [Lockheed Martin F-22 Raptor] The Lockheed Martin F-22 Raptor is a fifth-generation, single-seat, twin-engine, all-weather stealth tactical fighter aircraft developed for the United States Air Force (USAF). [Lockheed Martin F-22 Raptor] The prime contractor, Lockheed Martin, built most of the F-22's airframe and weapons systems and conducted final assembly, while Boeing provided the wings, aft fuselage, avionics integration, and training systems.","1. Lockheed Martin F-22 Raptor is a 5th generation tactical fighter aircraft developed by Lockheed Martin for the United States Air Force (USAF). 2. The F-22 Raptor is the only operational fifth-generation fighter in the world, and it has been in service since 2005. 3. The F-22 Raptor has been designed to be highly maneuverable, with advanced avionics and weapons systems, including radar-absorbing material (RAM) and a sophisticated electronic warfare system. 4. The F-22 Raptor has been used in combat operations in Iraq and Afghanistan, and it has been involved in various exercises and training programs around the world. 5. The F-22 Raptor is expected to remain in service alongside the new sixth-generation fighter, which is currently being developed by Lockheed Martin and Boeing.",2,REFUTES,"Lockheed Martin F-22 Raptor, Sixth-generation jet fighter",0.3724137881322236,0.34615384615384615,0.40298507462686567,0.18279569398254147,0.1650485436893204,0.20481927710843373,0.34482758123567187,0.32051282051282054,0.373134328358209
"[Steyr M1912] The Steyr M1912, also known as the Steyr-Hahn, is a semi-automatic pistol developed in 1911 by the Austrian firm Steyr Mannlicher and designed by Karel Krnka, based on the mechanism of the Roth–Steyr M1907. [Steyr Mannlicher] Steyr Mannlicher is a firearms manufacturer based in Sankt Ulrich bei Steyr, Austria.","Steyr-Mannlicher is a firearms manufacturer based in St. Ulrich, Austria. [Steyr Mannlicher] Steyr Mannlicher is a firearms manufacturer based in St. Ulrich, Austria, that produces high-quality rifles and pistols. [Steyr Mannlicher] The company was founded in 1864 by Johann von Steyr and Ludwig Mannlicher, and is known for producing some of the most accurate and reliable firearms in the world. [Steyr Mannlicher] Steyr Mannlicher is a subsidiary of the Steyr Arms company, which is headquartered in Austria.",2,REFUTES,"Steyr Mannlicher, Steyr M1912",0.39999999503391004,0.3695652173913043,0.4358974358974359,0.18181817689917368,0.16129032258064516,0.20833333333333334,0.3764705832692042,0.34782608695652173,0.41025641025641024
"[Æthelwulf of Berkshire] He received a land grant in 843/44 from Brihtwulf, king of Mercia; and lost his life at the Battle of Reading. [Battle of Reading (871)] The first Battle of Reading was a battle on 4 January 871 at Reading in what is now the English county of Berkshire.","Æthelwulf (c. 810 – 858) was King of Wessex from 830 to 858, and fought against the Viking invasions of England. [Battle of Reading (871)] The Battle of Reading (Old English: Brycglaf; Latin: Bellum Readingense) was a battle fought on 4 January 871 between the Viking Great Heathen Army and the West Saxon army led by King Æthelwulf of Berkshire. [Battle of Reading (871)] The battle took place in the town of Reading in what is now the English county of Berkshire.",2,REFUTES,"Battle of Reading (871), Æthelwulf of Berkshire",0.4893616973110005,0.4107142857142857,0.6052631578947368,0.3166666619013889,0.2602739726027397,0.40425531914893614,0.4893616973110005,0.4107142857142857,0.6052631578947368
"[Municipality of Concord] In 2000, it merged with Drummoyne Council to become the City of Canada Bay Council. [City of Canada Bay] The City of Canada Bay is a local government area in the Inner West of Sydney, New South Wales, Australia.","[Municipality of Concord] The Municipality of Concord was a local government area of Sydney, New South Wales, Australia. [Drummoyne Council] Drummoyne Council was a local government area in the Inner West of Sydney, New South Wales, Australia. [City of Canada Bay] The City of Canada Bay is a local government area in the Inner West of Sydney, New South Wales, Australia.",2,REFUTES,"City of Canada Bay, Municipality of Concord",0.8064516079084288,0.8333333333333334,0.78125,0.6756756706756757,0.6756756756756757,0.6756756756756757,0.8064516079084288,0.8333333333333334,0.78125
"[Eastern Air Lines Shuttle] Eastern Air Lines Shuttle (or Eastern Air Shuttle) was the brand name of Eastern's air shuttle. [Eastern Air Lines Shuttle] It began operations on April 30, 1961 and was sold in 1989 to Donald Trump, and later became the Trump Shuttle. [American Airlines Shuttle] American Airlines Shuttle is the brand name for American Airlines' hourly air shuttle service operating in the Northeastern United States.","[Donald Trump] Donald John Trump (born June 14, 1946) is an American businessman, television personality, and politician who is the 45th and current President of the United States. [Northeastern shuttle service] The shuttle service that operates in the Northeastern region was sold to Donald Trump under its former name in June 1989. [Northeastern shuttle service] The shuttle service, which was previously known as XYZ Shuttle Service, was renamed Trump Shuttle Service after the sale.",2,REFUTES,"Eastern Air Lines Shuttle, American Airlines Shuttle",0.37999999505,0.34545454545454546,0.4222222222222222,0.12499999503051777,0.11594202898550725,0.13559322033898305,0.3599999950500001,0.32727272727272727,0.4
"[Tribometer] A tribometer is an instrument that measures tribological quantities, such as coefficient of friction, friction force, and wear volume, between two surfaces in contact. [Tribometer] It was invented by the 18th century Dutch scientist Musschenbroek [Pieter van Musschenbroek] Pieter van Musschenbroek (14 March 1692 – 19 September 1761) was a Dutch scientist.","[Tribometer] Tribometer is a 1968 Dutch science fiction short film directed by Paul Verhoeven. [Dutch] The Netherlands (Dutch: Nederland), also known as Holland, is a country located in Northwest Europe, known for its tolerant and open society, rich cultural heritage, and global connectedness.",2,REFUTES,"Tribometer, Pieter van Musschenbroek",0.18604650667117376,0.20512820512820512,0.1702127659574468,0.0,0.0,0.0,0.13953487876419707,0.15384615384615385,0.1276595744680851
"[Svetlana Zakharova (athlete)] She won several international marathons, such as: the Honolulu Marathon (1997, 2002 and 2009), the Chicago Marathon (2003) and the Boston Marathon (2003). [Honolulu Marathon] The Honolulu Marathon (branded JAL Honolulu Marathon for sponsorship reasons) is a major 26.2 mi marathon in Honolulu, Hawaii.","Svetlana Zakharova (born 14 September 1984) is a Russian long-distance runner who specializes in the marathon. She won the 2011 Honolulu Marathon in a time of 2:30:47. [Svetlana Zakharova] Svetlana Zakharova is a Russian long-distance runner who has won the Honolulu Marathon three times, in 2011, 2012, and 2013. [Honolulu Marathon] The Honolulu Marathon is an annual marathon held in Honolulu, Hawaii, in November. It was first run in 1904 and has been held continuously since then, with the exception of the years during World War II. The race is open to runners of all ages and abilities, and has a course that takes participants through some of the most scenic areas of the city, including Waikiki Beach and Diamond Head.",2,REFUTES,"Svetlana Zakharova (athlete), Honolulu Marathon",0.2711864363114048,0.2,0.42105263157894735,0.10526315378116359,0.07407407407407407,0.18181818181818182,0.2711864363114048,0.2,0.42105263157894735
"['S Wonderful] It was introduced in the Broadway musical ""Funny Face"" (1927) by Adele Astaire and Allen Kearns. [Adele Astaire] Adele, Lady Charles Cavendish (born Adele Marie Austerlitz; September 10, 1896 – January 25, 1981) was an American dancer, stage actress and singer.","Tomoko Kawase (born September 10, 1896) is a Japanese singer and actress. [Funny Face] Funny Face is a 1957 American musical romantic comedy film directed by Stanley Donen and starring Audrey Hepburn, Gary Cooper, and Mel Ferrer.",2,REFUTES,"'S Wonderful, Adele Astaire",0.2465753375117284,0.2727272727272727,0.225,0.025974021015349236,0.02857142857142857,0.023809523809523808,0.21917807723775581,0.24242424242424243,0.2
"[Ralf D. Bode] Ralf Detlef Bode (March 31, 1941 – February 27, 2001) was a German-born American cinematographer best known for his Academy Award nominated work on ""Coal Miner's Daughter"". [Coal Miner's Daughter (film)] It stars Sissy Spacek as Loretta, a role that earned her the Academy Award for Best Actress.","Ralf D. Bode is a German film director and producer, best known for his work on the 1973 film, The Wrong Guys, starring Christopher George and Peter Graves. [Sissy Spacek] Sissy Spacek (born December 25, 1949) is an American actress, singer, and songwriter. [Robert Stack] Robert Stack (born Robert Anthony Janos; August 15, 1913 – January 3, 1973) was an American actor best known for his role as Eliot Ness in the 1960s television series The Untouchables.",2,REFUTES,"Ralf D. Bode, Coal Miner's Daughter (film)",0.32727272240661165,0.28125,0.391304347826087,0.0826446232798309,0.06944444444444445,0.10204081632653061,0.30909090422479346,0.265625,0.3695652173913043
"[Tom Forman (actor)] Tom Forman (February 22, 1893 – November 7, 1926) was an American motion picture actor, director, writer, and producer of the early 1920s. [Arturo Ripstein] Arturo Ripstein y Rosen (born December 13, 1943) is a Mexican film director.","Tom Forman is a Mexican actor and comedian. [Tom Forman] Tom Forman (born December 26, 1974) is a Mexican actor, comedian, and television host. [Arturo Ripstein] Arturo Ripstein (born March 20, 1953) is a Mexican film director, producer, and screenwriter.",2,REFUTES,"Tom Forman (actor), Arturo Ripstein",0.46376811106910315,0.5517241379310345,0.4,0.21621621124908705,0.23529411764705882,0.2,0.46376811106910315,0.5517241379310345,0.4
"[Fast Cars, Danger, Fire and Knives] Vocals are handled by Aesop Rock, with guest appearances from Camu Tao and Metro of S.A. Smash and Definitive Jux label head El-P. All scratches are performed by DJ Big Wiz. [El-P] Jaime Meline (born March 2, 1975), better known by his stage name El-P (shortened from El Producto), is an American hip hop recording artist, record producer, and record executive.","Jaime Meline has no guest appearances in Fast Cars, Danger, Fire and Knives. In fact, Fast Cars, Danger, Fire and Knives does not feature any hip hop artists or record executives. Therefore, the claim is false.",2,REFUTES,"Fast Cars, Danger, Fire and Knives, El-P",0.269662916879182,0.4,0.2033898305084746,0.12371133593368068,0.2,0.08955223880597014,0.2247190966544629,0.3333333333333333,0.1694915254237288
"[The Death Camp of Tolerance] ""The Death Camp of Tolerance"" is the fourteenth episode of the sixth season of the American animated television series ""South Park"", and the 93rd overall episode of the series. [South Park (season 6)] Season six of ""South Park"", an American animated television series created by Trey Parker and Matt Stone, began airing on March 6, 2002.","03/06/2002 [The Death Camp of Tolerance] ""The Death Camp of Tolerance"" is a television episode of the American television series ""Star Trek: Enterprise"", which aired on March 6, 2002. [The Death Camp of Tolerance] The episode is the 16th of the shows second season, and it follows the crew of the Enterprise as they encounter a group of aliens who are being persecuted by a hostile government. [The Death Camp of Tolerance] The episode is notable for its exploration of themes such as tolerance, prejudice, and discrimination, and it features a powerful performance by actor Scott Bakula.",2,REFUTES,"The Death Camp of Tolerance, South Park (season 6)",0.37254901480007696,0.3114754098360656,0.4634146341463415,0.24427480440533778,0.2,0.3137254901960784,0.35294117166282196,0.29508196721311475,0.43902439024390244
"[John Lindley (cinematographer)] John Warwick Lindley (November 17, 1951 in New York City) is an American cinematographer best known for his work on such films as ""Field of Dreams"", ""Bewitched"", ""Pleasantville"" and ""You've Got Mail"". [You've Got Mail] You've Got Mail is a 1998 American romantic comedy-drama film directed by Nora Ephron, co-written by Nora and Delia Ephron, and starring Tom Hanks and Meg Ryan.","John Lindley served as the director of photography on the 1998 film You've Got Mail, which was produced by Nora Ephron. [John Warwick Lindley] John Warwick Lindley (July 12, 1947 – April 26, 2017) was an American cinematographer, who worked in the film industry for over 30 years. [You've Got Mail] You've Got Mail is a 1998 American romantic comedy-drama film directed by Nora Ephron and starring Meg Ryan and Tom Hanks.",2,REFUTES,"You've Got Mail, John Lindley (cinematographer)",0.5688073344499622,0.5636363636363636,0.5740740740740741,0.3206106820301848,0.3088235294117647,0.3333333333333333,0.4954128390371181,0.4909090909090909,0.5
"[UFC Tonight] Hosted by Kenny Florian and Karyn Bryant, the program features the latest news, highlights, and analysis from the UFC this program was carried over to FS1 from Fuel TV (now Fox Sports 2). [Karyn Bryant] Karyn Elaine Bryant (born December 23, 1968) is an American actress, writer, and television personality.","[Kenny Florian] Kenny Florian (born April 1, 1976) is an American mixed martial artist and former UFC Lightweight Champion. [Brooklyn Decker] Brooklyn Danielle Decker (born April 12, 1987) is an American fashion model and actress best known for her appearances in the Sports Illustrated Swimsuit Issue, including the cover of the 2010 issue.",2,REFUTES,"UFC Tonight, Karyn Bryant",0.22222221722222232,0.2222222222222222,0.2222222222222222,0.05999999500200042,0.061224489795918366,0.058823529411764705,0.19999999500000015,0.2,0.2
"[Dalia (mythology)] Dalia is the goddess of fate in the Lithuanian mythology. [Dalia (mythology)] Dalia is often confused with and hard to distinguish from Laima, another goddess of fate. [Laima] Laima is a Baltic goddess of fate.","Laima (Lithuanian mythology) Laima is the Lithuanian goddess of fate, often confused with the goddess of fate in the Moros mythology. [Moros mythology] The Moros mythology is a collection of myths and legends from the ancient Greeks and Romans.",2,REFUTES,"Laima, Dalia (mythology)",0.5660377308650766,0.5357142857142857,0.6,0.3384615335195267,0.3055555555555556,0.3793103448275862,0.5283018818084728,0.5,0.56
"[Moby Dick—Rehearsed] Moby Dick—Rehearsed is a two-act drama by Orson Welles. [Moby Dick—Rehearsed] The original cast included Welles, Christopher Lee, Kenneth Williams, Joan Plowright, Patrick McGoohan, Gordon Jackson, Peter Sallis, and Wensley Pithey. [Joan Plowright] Joan Ann Plowright, Baroness Olivier, DBE (born 28 October 1929), commonly known as Dame Joan Plowright, is an English retired actress whose career has spanned over six decades. [Joan Plowright] She has won two Golden Globe Awards and a Tony Award and has been nominated for an Academy Award, an Emmy and two BAFTA Awards.","Golden Globe Awards: Best Actress in a Drama, The Man Who Came to Dinner (1955); Best Actress in a Comedy or Musical, Guess Who's Coming to Dinner (1967) [Gordon Jackson] Gordon Jackson (27 February 1923 – 15 November 1990) was a Scottish actor, best known for his portrayal of Danny Gallagher in the BBC sitcom Still Game. [Moby Dick—Rehearsed] Moby Dick—Rehearsed is a two-act drama by Herman Melville, first performed in 1890 in New York City.",2,REFUTES,"Joan Plowright, Moby Dick—Rehearsed",0.22058823030384958,0.23076923076923078,0.2112676056338028,0.11464967657430343,0.1267605633802817,0.10465116279069768,0.22058823030384958,0.23076923076923078,0.2112676056338028
[First East Branch Magalloway River] The First East Branch Magalloway River is a 7.0 mi river in northwestern Maine. [Kennebec River] The Kennebec River is a 170 mi river entirely within the U.S. state of Maine.,"First East Branch Magalloway River is a stream in Maine, United States. [First East Branch Magalloway River] It is a left tributary of the Kennebec River, which is also located in Maine. [Kennebec River] The Kennebec River is a river located in the state of Maine in the United States.",2,REFUTES,"First East Branch Magalloway River, Kennebec River",0.6428571378635205,0.6206896551724138,0.6666666666666666,0.41666666176311734,0.36585365853658536,0.4838709677419355,0.6428571378635205,0.6206896551724138,0.6666666666666666
"[Craig Neal] He was selected by the Portland Trail Blazers in the third round (71st pick overall) of the 1988 NBA draft, and played in the NBA and several minor leagues. [Portland Trail Blazers] The Portland Trail Blazers, commonly known as the Blazers, are an American professional basketball team based in Portland, Oregon.","[Craig Duane Neal] Craig Duane Neal (born August 11, 1969) is a former American professional basketball player. [Miami Heat] The Miami Heat is a professional basketball team based in Miami, Florida.",2,REFUTES,"Craig Neal, Portland Trail Blazers",0.2686567116685231,0.34615384615384615,0.21951219512195122,0.12820512360289302,0.17857142857142858,0.1,0.2686567116685231,0.34615384615384615,0.21951219512195122
