True Evidence,Generated Evidence,Hops,Label,Topics
"[Bayer 04 Leverkusen] The club plays in the Bundesliga, the top tier of the German football league system, and hosts matches at the BayArena. [BayArena] BayArena (] ) is a football stadium in Leverkusen, North Rhine-Westphalia, Germany, which has been the home ground of Bundesliga club Bayer Leverkusen since 1958. [Willibert Kremer] Willibert Kremer (born 15 October 1939 in Hochneukirch) is a German football coach and a former player who currently works as a scout with Bayer 04 Leverkusen. [Robin Dutt] Starting from the 2011–12 season, he signed a two-year managerial contract with Bayer Leverkusen after the previous manager Jupp Heynckes confirmed on 21 March 2011 that he would not be extending his stay at the BayArena.","[Bayer 04 Leverkusen] Bayer 04 Leverkusen, commonly known as Leverkusen, is a German football club located in Leverkusen, North Rhine-Westphalia. [Robin Dutt] Robin Dutt (born 23 August 1962 in Cologne) is a German former professional footballer and current coach. [Willibert Kremer] Willibert Kremer (born 10 April 1943 in Singen) is a former German football player and coach.",4,SUPPORTS,"Robin Dutt, Willibert Kremer, BayArena, Bayer 04 Leverkusen"
"[Bo Diddley] Ellas McDaniel (born Ellas Otha Bates, December 30, 1928 – June 2, 2008), known as Bo Diddley, was an American R&B singer, guitarist, songwriter and music producer who played a key role in the transition from the blues to rock and roll, and influenced artists including Elvis Presley, Buddy Holly, the Beatles, the Rolling Stones, the Yardbirds, Eric Clapton, the Who, Jimi Hendrix, George Thorogood, Parliament-Funkadelic, and The Clash. [The Yardbirds] The Yardbirds are an English rock band, formed in London in 1963. [Before You Accuse Me] ""Before You Accuse Me"" (also known as ""Before You Accuse Me (Take a Look at Yourself)"" is a song written and recorded by American musician Bo Diddley in 1957. [Journeyman (album)] Heralded as a return to form for Clapton, who had struggled with alcohol addiction and had recently found sobriety, the album has a 1980s electronic sound, but it also includes blues songs like ""Before You Accuse Me,"" ""Running on Faith,"" and ""Hard Times.""","[Keith Relf] Keith Relf (; born October 31, 1942, in Chicago, Illinois – died August 29, 1976, in London, England) was an American blues guitarist, singer, and songwriter. [Keith Relf] He was a member of the blues band The Yardbirds, and also played rock and roll music. [Journeyman (album)] Journeyman is the fifth studio album by American singer-songwriter Eric Clapton, released in 1989.",4,SUPPORTS,"Before You Accuse Me, Journeyman (album), Bo Diddley, The Yardbirds"
"[Juan Carlos Onetti] Juan Carlos Onetti Borges (July 1, 1909, Montevideo – May 30, 1994, Madrid) was an Uruguayan novelist and author of short stories. [Richard Llewellyn] Richard Dafydd Vivian Llewellyn Lloyd (8 December 1906 – 30 November 1983), known by his pen name Richard Llewellyn, was a British novelist. [Nuit de chien] It is based on the novel ""Para esta noche"" by Juan Carlos Onetti. [How Green Was My Valley (TV drama serial)] How Green Was My Valley is a BBC Television serial based on the novel by Richard Llewellyn, and features one of the last performances by Stanley Baker.","[Arthur Golden] Arthur Golden ( ; ] ; born 1959) is an American author, best known for his novel Memoirs of a Geisha (1997). [Arthur Golden] His book, How Green Was My Valley (1939), is a semi-autobiographical novel by Richard Llewellyn, set in the Welsh valleys during the 1920s. [Mary Steenburgen] Mary Steenburgen ( ; born February 1, 1951) is an American actress, born in New York City, New York. [Nuit de Chien (film)] Nuit de Chien is a 1992 Canadian drama film directed by David Twohy and starring Roy Dupuis, Mary Steenburgen, and Don McKellar.",4,SUPPORTS,"Richard Llewellyn, How Green Was My Valley (TV drama serial), Juan Carlos Onetti, Nuit de chien"
"[K. Shivaram Karanth] Kota Shivaram Karanth (10 October 1902 – 9 December 1997) was a Kannada writer, social activist, environmentalist, Yakshagana artist, film maker and thinker. [Yakshagana] Yakshagana ( Kannada : ""ಯಕ್ಷಗಾನ"", Tulu : ""ಆಟ"") is a traditional theatre form that combines dance, music, dialogue, costume, make-up, and stage techniques with a unique style and form. [Marali Mannige] Marali Mannige is a Kannada novel by novelist K. Shivaram Karanth. [Shuddha Saveri] Shuddha Saveri or śuddha sāveri is a rāgam in Carnatic music (musical scale of South Indian classical music) and Yakshagana music.","Shuddha Saveri is a musician and artist known for his genre-bending music and live performances that combine elements of Indian classical music, electronic music, and world music. [Marali Mannige] Marali Mannige ( ; ) is a 2018 Indian Telugu-language drama film directed by Karthik Ghattamaneni. The film features Nanditha Raj, Sree Vishnu, and Rukmini Varmha in the lead roles. The film was released on 26 January 2018.",4,SUPPORTS,"Marali Mannige, Shuddha Saveri, Yakshagana, K. Shivaram Karanth"
"[Nam Woo-hyun] Nam Woo-hyun (Hangul: 남우현 ; Hanja: 南優賢 ; born February 8, 1991), commonly known by his mononym Woohyun, is a South Korean singer and actor with the boy band Infinite. [Eddie Vedder] Eddie Vedder (born Edward Louis Severson; December 23, 1964) is an American musician, singer and songwriter best known as a member of the rock band Pearl Jam, with whom he performs lead vocals and is one of three guitarists. [Write.. (EP)] Write. [Write.. (EP)] . [Write.. (EP)] is the debut extended play by South Korean singer Woohyun. [Bad Radio] The band is most notable for having featured future Pearl Jam vocalist Eddie Vedder as its lead singer from 1988–1990.","[Bad Radio] Bad Radio was an American indie rock band from Austin, Texas, formed in 1988 and disbanded in 1994. [Bad Radio] The band was formed by lead singer/guitarist Jeff Hanna, bassist Mark Addison, and drummer John Cowan. [Jeff Hanna] Jeff Hanna (born June 14, 1963 in San Antonio, Texas) is an American singer-songwriter, guitarist and founding member of the band The Nauts, previously of the band Bad Radio. [Jeff Hanna] Bad Radio's debut extended play, Write... (EP), was released in 1990.",4,SUPPORTS,"Nam Woo-hyun, Bad Radio, Write.. (EP), Eddie Vedder"
"[Lucy Maud Montgomery] Lucy Maud Montgomery {'1': "", '2': "", '3': "", '4': ""} (November 30, 1874 – April 24, 1942) published as L.M. Montgomery, was a Canadian author best known for a series of novels beginning in 1908 with ""Anne of Green Gables"". [Jan Karon] Jan Karon is an American novelist who writes for both adults and young readers. [Anne of Avonlea (1975 film)] It is based on ""Anne of Avonlea"", the sequel to ""Anne of Green Gables"" by Lucy Maud Montgomery. [Toby Tarnow] She was the first actress to portray the popular Anne Shirley of Anne of Green Gables in Canadian radio then in Canadian television in a 1956 television movie.","[Anne of Avonlea (film)] Anne of Avonlea is a 1975 Canadian television drama film directed by John Darko and written by Alice Waters. [Alice Waters] Alice Waters (born April 26, 1941) is an American author, activist, and food writer. [Jan Karon] Jan Karon ( ; born Julia Skaggs; August 30, 1935 – March 22, 2014) was an American author, best known for her Mitford series of novels. [Toby Tarnow] Toby Tarnow (born March 27, 1970) is a Canadian actor, known for his roles in the television series Anne of Avonlea and the film The Boy Who Believed He Was a Dog.",4,SUPPORTS,"Toby Tarnow, Jan Karon, Lucy Maud Montgomery, Anne of Avonlea (1975 film)"
"[Cozy Tapes Vol. 2: Too Cozy] It was released on August 25, 2017, by ASAP Worldwide, Polo Grounds Music and RCA Records. [Cozy Tapes Vol. 2: Too Cozy] It was preceded by two singles, ""RAF"" featuring ASAP Rocky, Playboi Carti, Quavo, Lil Uzi Vert and Frank Ocean, and ""Feels So Good"" featuring ASAP Rocky, ASAP Ferg, ASAP Nast, ASAP Twelvyy and ASAP Ant. [Frank Ocean] Christopher Francis ""Frank"" Ocean (born Christopher Edwin Breaux; October 28, 1987) is an American singer and songwriter. [Frank Ocean] Known for his idiosyncratic musical style, Ocean first embarked on a career as a ghostwriter, and in 2010 he became a member of hip hop collective Odd Future. [Swim Good] ""Swim Good"" is a song by American singer Frank Ocean, released as the second single from his mixtape ""Nostalgia, Ultra"" (2011). [Matt Martians] Aside from his solo career, Martians was a founding member of Los Angeles hip hop collective Odd Future and is a part of the sub-groups The Jet Age of Tomorrow with Pyramid Vritra, The Super D3Shay with Pyramid Vritra and brandUn DeShay, The Internet with Syd, and Sweaty Martians with Earl Sweatshirt.","[Amy Winehouse] Amy Jade Winehouse (14 September 1983 – 23 July 2011) was a British singer-songwriter known for her powerful, soulful voice and her eclectic blend of various musical genres including R&amp;B, soul, and jazz. [Swim Good] Swim Good is a song by American rapper and R&amp;B singer-songwriter, Khalid. [Matt Martians] Matt Martians (born Leon Sylvers III; ) is an American musician, singer, songwriter, and record producer. He is known for his work with Khalid, including the production of the single ""Location"". [Too Cozy] Too Cozy is a song by American R&amp;B singer-songwriter and producer, Khalid.",4,SUPPORTS,"Swim Good, Frank Ocean, Cozy Tapes Vol. 2: Too Cozy, Matt Martians"
"[John Malkovich] He has also appeared in films such as ""Empire of the Sun"", ""The Killing Fields"", ""Con Air"", ""Of Mice and Men"", ""Rounders"", ""Ripley's Game"", ""Knockaround Guys"", ""Being John Malkovich"", ""Shadow of the Vampire"", ""Burn After Reading"", ""RED"", ""Mulholland Falls"", ""Dangerous Liaisons"", and ""Warm Bodies"", as well as producing films such as ""Ghost World"", ""Juno"", and ""The Perks of Being a Wallflower"". [Rounders (film)] Rounders is a 1998 American drama film about the underground world of high-stakes poker, directed by John Dahl, and starring Matt Damon and Edward Norton. [David Zayas] He is best known for his roles as Angel Batista on Showtime's series ""Dexter"", Osborne the cop in ""Rounders"" (1998), Enrique Morales on the HBO prison drama series ""Oz"", Lou the bodega owner in ""Annie"" (2014) and Sal Maroni on Fox's series ""Gotham"". [The Wannabe] The film stars Patricia Arquette, David Zayas, Domenick Lombardozzi, Michael Imperioli, Vincent Piazza and Nick Sandow.","[The Wannabe] The Wannabe is a 2015 American comedy-drama film written and directed by John G. Malkovich in his directorial debut. [The Wannabe] The film stars John Gavin Malkovich, Matt Damon, and Edward Norton in an ensemble cast.",4,SUPPORTS,"John Malkovich, David Zayas, The Wannabe, Rounders (film)"
"[Excuse My French (album)] The album features guest appearances from Diddy, Nicki Minaj, Drake, Ace Hood, Lil Wayne, Birdman, The Weeknd, Rick Ross, 2 Chainz, Max B, Ne-Yo, Machine Gun Kelly, Raekwon, Scarface and Snoop Dogg, among others. [Machine Gun Kelly (rapper)] Richard Colson Baker (born April 22, 1990), better known by his stage names MGK and Machine Gun Kelly, is an American rapper and actor, from Cleveland, Ohio. [Machine Gun Kelly (rapper)] MGK embarked on a musical career as a teenager, releasing a mixtape in 2006. [Pop That] Released as the first single from his debut studio album ""Excuse My French"" (2013), it features guest appearances from fellow rappers Rick Ross, Drake and Lil Wayne. [Lee on the Beats] He is best known for producing French Montana’s “Pop That” and co-producing Khaled’s “Hold You Down (DJ Khaled song)” alongside production partner Bkorn.","[Chamillionaire] Chamillionaire (born Andrew Gillium; August 28, 1982) is an American rapper, singer, songwriter, and actor from Houston, Texas. [French Montana] Moroccan-born American rapper, singer, songwriter, and record producer French Montana (born Karim Kharbouch; November 9, 1984) is an American rapper of Moroccan descent. [Lee on the Beats] Lee on the Beats is a hip hop producer from Cleveland, Ohio.",4,SUPPORTS,"Pop That, Machine Gun Kelly (rapper), Lee on the Beats, Excuse My French (album)"
"[Marie Fredriksson] Gun-Marie Fredriksson, known as    (born 30 May 1958), is a Swedish pop singer-songwriter and pianist, best known for forming one half of the pop rock duo Roxette, which she created together with Per Gessle in 1986. [Bada (singer)] Choi Sung-hee (born February 28, 1980), better known as Bada or Sea, is a South Korean singer and musical actress. [I en tid som vår] I en tid som vår ""(In a time like ours)"" is the fifth album from Swedish pop singer and songwriter Marie Fredriksson. [Made in Sea] Made In Sea is a third album released in January 26, 2006 by South Korean singer Bada.",[Made in Sea] Made in Sea is an album by the Norwegian singer-songwriter and musician Kim Haugen. [I en tid som vår] I en tid som vår is the second studio album by the Norwegian singer-songwriter and musician Marte Wever.,4,SUPPORTS,"Made in Sea, Marie Fredriksson, I en tid som vår, Bada (singer)"
"[The People vs.] The album also featured guest appearances by the likes of Obie Trice, Miz Korona, Jazze Pha, a one-half of D12 members (Proof, Kon Artis and Eminem), and his brother and Goon Sqwad bandmate Diezel. [Proof (rapper)] DeShaun Dupree Holton (October 2, 1973 – April 11, 2006), better known by his stage name Proof, was an American rapper and actor from Detroit, Michigan. [Welcome 2 Detroit (song)] ""Welcome 2 Detroit"" is the lead single from American rapper Trick-Trick's debut studio album, ""The People vs."". [The Villain (album)] The Villain is the second studio album by American rapper Trick-Trick.","[Welcome 2 Detroit] ""Welcome 2 Detroit"" is a single by American rapper Big Sean, released on November 17, 2011. [Big Sean] Big Sean (born December 1, 1973) is an American rapper, singer, songwriter, and entrepreneur from Detroit, Michigan. [The Villain (album)] The Villain is the twelfth studio album by American rapper Eminem, released on June 29, 2017.",4,SUPPORTS,"The Villain (album), Welcome 2 Detroit (song), The People vs., Proof (rapper)"
"[Nevada School of Law at Old College] After its first year, the school moved from the former St. Thomas Aquinas Parochial School to its permanent home at the old ""Reno Gazette-Journal"" newspaper plant donated by the Gannett Company. [Reno Gazette-Journal] The Reno Gazette-Journal is the main daily newspaper for Reno, Nevada. [Reno Gazette-Journal] It is owned by the Gannett Company. [Nevada Appeal] It is the state's third-largest paper, behind the ""Las Vegas Review-Journal"" and ""Reno Gazette-Journal"". [Henry Rust Mighels] A writer of the Sagebrush School, he was the editor and publisher of Carson City, Nevada's ""Nevada Appeal"".","[Reno Gazette-Journal] The Reno Gazette-Journal is a daily newspaper published in Reno, Nevada, owned by Gannett Company. [Las Vegas Review-Journal] The Las Vegas Review-Journal is a daily newspaper published in Las Vegas, Nevada, owned by News + Media Group. [Nevada School of Law] The University of Nevada, Las Vegas William S. Boyd School of Law is a law school located in Las Vegas, Nevada. [Henry Rust Mighels] Henry Rust Mighels was the editor of the Reno Evening Gazette in the early 1900s.",4,SUPPORTS,"Henry Rust Mighels, Nevada School of Law at Old College, Nevada Appeal, Reno Gazette-Journal"
"[Gatwick Airport] Gatwick Airport (also known as London Gatwick) (IATA: LGW, ICAO: EGKK) is a major international airport in south-east England, 29.5 mi south of Central London and 2.7 NM north of Crawley. [Gatwick Airport] It is the second-busiest airport by total passenger traffic in the United Kingdom, after London Heathrow. [Heathrow Airport] Heathrow Airport (also known as London Heathrow) (IATA: LHR, ICAO: EGLL) is a major international airport in London, United Kingdom. [Coldwaltham] It is around a 30-minute drive from Gatwick Airport. [John Denison-Pender, 2nd Baron Pender] John Jocelyn Denison-Pender, 2nd Baron Pender, CBE (26 January 1907 – 21 March 1965) was a British civil servant and businessman.","[Coldwaltham] Coldwaltham is a village and civil parish in West Sussex, England. [British Country] British Country refers to the geographic area of the United Kingdom, including England, Scotland, Wales, and Northern Ireland. [Gatwick Airport] Gatwick Airport (IATA: LGW) is a major international airport near Crawley, West Sussex, England, and is the second-largest airport in the United Kingdom by total passenger traffic. [John Denison-Pender, 2nd Baron Pender] John Denison-Pender, 2nd Baron Pender (25 August 1864 – 25 November 1947) was a British nobleman and politician. He was a member of the Liberal Party and served as a Member of Parliament (MP) from 1895 to 1905.",4,SUPPORTS,"Gatwick Airport, John Denison-Pender, 2nd Baron Pender, Heathrow Airport, Coldwaltham"
"[Alexander Kluge] Alexander Kluge (born 14 February 1932) is a German author, philosopher, academic and film director. [Sidney Salkow] Sidney Salkow (June 16, 1911 – October 18, 2000) was an American film director (more than 50 motion pictures), screenwriter, and television director. [Yesterday Girl] Yesterday Girl (German: Abschied von gestern, ""Farewell to Yesterday"") is a 1966 New German Cinema film directed and written by Alexander Kluge. [Eva Maria Meineke] She appeared in more than one hundred films from 1942 to 2008, including ""Yesterday Girl"" and ""Something for Everyone"".","[Eva Maria Meineke] Eva Maria Meineke (born July 25, 1983 in Trier, West Germany) is a German actress. [Sidney Salkow] Sidney Salkow (February 22, 1896 in Warsaw, Russian Empire – March 25, 1973 in Woodland Hills, Los Angeles, California) was a Russian-born American film producer, director, and screenwriter.",4,SUPPORTS,"Alexander Kluge, Yesterday Girl, Sidney Salkow, Eva Maria Meineke"
"[Woodstock (film)] Woodstock is a 1970 documentary film of the watershed counterculture Woodstock Festival which took place in August 1969 near Bethel, New York. [American Dream (film)] American Dream is a 1990 ""cinéma vérité"" documentary film directed by Barbara Kopple and co-directed by Cathy Caplan, Thomas Haneke, and Lawrence Silk. [Michael Wadleigh] Michael Wadleigh, also known as Michael Wadley (born September 24, 1942 in Akron, Ohio), is an American film director and cinematographer renowned for his groundbreaking documentary of the 1969 Woodstock Festival, ""Woodstock"". [Harlan County, USA] Directed and produced by Barbara Kopple, who has long been an advocate of workers' rights, ""Harlan County, U.S.A."" is less ambivalent in its attitude toward unions than her later ""American Dream"", the account of the Hormel Foods strike in Austin, Minnesota in 1985-86.","[Harlan County, USA] Harlan County, USA (1970) is a documentary film directed and produced by Barbara Kopple. [Festival Production] Kopple also directed the 1969 festival production along with Michael Wadleigh. [Another Film] Another documentary film in common with Harlan County, USA is American Dream (1984).",4,SUPPORTS,"American Dream (film), Harlan County, USA, Woodstock (film), Michael Wadleigh"
