True Evidence,Generated Evidence,Hops,Label,Topics,bleu_score
"[New York v. Ferber] New York v. Ferber, 458 U.S. 747 (1982) , is a precedential decision given by the United States Supreme Court, which ruled unanimously that the First Amendment right to free speech did not forbid states from banning the sale of material depicting children engaged in sexual activity, even if the material was not obscene. [Lochner v. New York] Lochner v. New York, 198 US 45 (1905) was a landmark US labor law case in the US Supreme Court, holding that limits to working time violated the Fourteenth Amendment. [Osborne v. Ohio] In so doing, the Court extended the holding of ""New York v. Ferber"", 458 U.S. 747 (1982) , which had upheld laws banning the distribution of child pornography against a similar First Amendment challenge, and distinguished ""Stanley v. Georgia"", 394 U.S. 557 (1969) , which had struck down a Georgia law forbidding the possession of pornography by adults in their own homes. [Lochner era] The era takes its name from a 1905 case, ""Lochner v. New York"".","1. [Penn Central Transportation Co. v. City of New York] Penn Central Transportation Co. v. City of New York, 438 U.S. 104 (1978), was a landmark Supreme Court case in which the Court held that a state law that sought to regulate the operation of commuter trains was preempted by the federal Railroad Uniform Safety Act. 2. [Osborne v. Ohio] Osborne v. Ohio, 495 U.S. 103 (1990), was a Supreme Court case in which the Court held that a state law that criminalized the possession of a deadly weapon in a public place was not preempted by the federal Gun-Free School Zones Act. The holding of the Osborne case was extended by the Court overseeing Penn Central Transportation Co. v. City of New York.",4,REFUTES,"New York v. Ferber, Lochner v. New York, Osborne v. Ohio, Lochner era",0.06685965308502063
"[Todd Phillips] He is best known for writing and directing ""Road Trip"" (2000), ""Old School"" (2003), ""Starsky & Hutch"" (2004), ""The Hangover Trilogy"" (2009, 2011, and 2013), ""Due Date"" (2010) and ""War Dogs"" (2016). [Road Trip (film)] Road Trip is a 2000 American comedy film directed by Todd Phillips and written by Scot Armstrong and Phillips. [Road Trip (film)] The film stars Breckin Meyer, Seann William Scott, Paulo Costanzo, and DJ Qualls as four college friends who embark on an 1800-mile road trip to retrieve an illicit tape mistakenly mailed to a girlfriend. [Avery Waddell] Avery Kidd Waddell is an American director, writer, and actor who's played in many movies like ""In Too Deep"", ""Road Trip"", and ""The New Guy"" and has had guest starred on shows like ""Law & Order"", ""Without a Trace"", and ""Angel"". [Inside Schwartz] Inside Schwartz is an American sitcom that aired on NBC from September until December 2001 starring Breckin Meyer as the title character.",[Avery Waddell] Avery Waddell is a 2008 American comedy film directed by Danny Leiner. [Road Trip (1982 film)] Road Trip is a 1982 American comedy film directed by Randal Kleiser. [Inside Schwartz] Inside Schwartz is a 2006 American comedy film directed by Scott Z. Burns.,4,REFUTES,"Todd Phillips, Road Trip (film), Avery Waddell, Inside Schwartz",0.01917539294873598
"[Yuh-Line Niou] She is a Democratic Party member of the New York State Assembly for the 65th district, the seat previously held by Sheldon Silver. [Sheldon Silver] Sheldon ""Shelly"" Silver (born February 13, 1944) is a former lawyer and Democratic Party politician from New York City, who rose to become the powerful Speaker of the New York State Assembly in 1994 until his arrest on federal corruption charges in 2015. [Alice Cancel] In 2016, Cancel was defeated in the Democratic primary for her seat by Yuh-Line Niou. [Joseph D. Morelle] Speaker Sheldon Silver appointed him as Majority Leader of the New York State Assembly in January 2013.","1995 Joseph D. Morelle was appointed as Majority Leader by [Hugh Carey]. Hugh Lawrie Carey (January 1, 1925 – March 29, 2011) was an American politician who served as the 59th Governor of New York from 1973 to 1973. He was the first governor in New York history to be re-elected to a second term without an opponent in the general election. [Hugh Carey] In 1995, Morelle was appointed as Majority Leader by Carey.",4,REFUTES,"Joseph D. Morelle, Sheldon Silver, Yuh-Line Niou, Alice Cancel",1.3941960592470384e-78
"[Der Freischütz] Der Freischütz , Op. 77, J. 277, (usually translated as ""The Marksman"" or ""The Freeshooter"") is a German opera with spoken dialogue in three acts by Carl Maria von Weber with a libretto by Friedrich Kind. [Il trovatore] Il trovatore (] ; Italian for ""The Troubadour"") is an opera in four acts by Giuseppe Verdi to an Italian libretto largely written by Salvadore Cammarano, based on the play ""El trovador"" (1836) by Antonio García Gutiérrez. [Magic Hunter] Magic Hunter (Hungarian: ""Bűvös vadász"" , French: ""Freischütz"" ) is a 1994 Hungarian-Swiss-French fantasy film written and directed by Ildikó Enyedi and loosely inspired to the opera Der Freischütz. [Giovanni Guicciardi] He is most remembered today for having created the role of Count di Luna in Verdi's ""Il trovatore"", although he created several other leading roles in operas by lesser known Italian composers.",[Giovanni Guicciardi] Giovanni Guicciardi (1742 – 1800) was an Italian composer and violinist. [Magic Hunter] Magic Hunter (Hungarian: Mágiavadász) is a 1994 Hungarian-Swiss-American fantasy film directed by Ildikó Enyedi.,4,REFUTES,"Giovanni Guicciardi, Der Freischütz, Il trovatore, Magic Hunter",0.012087380872297736
"[Jonathan Lynn] Jonathan Lynn (born 3 April 1943) is an English stage and film director, producer, writer and actor. [Ettore Scola] Ettore Scola (] ; 10 May 1931 – 19 January 2016) was an Italian screenwriter and film director. [Yes Minister] Yes Minister is a Political satire British sitcom written by Antony Jay and Jonathan Lynn that was first transmitted on BBC Two from 1980 to 1984, split over three seven-episode series. [Captain Fracassa's Journey] Captain Fracassa's Journey (Italian: Il viaggio di Capitan Fracassa ) is a 1990 Italian comedy film directed by Ettore Scola.",[Federico Fellini] Federico Fellini (; 1900 – 1993) was an Italian film director and screenwriter. [Captain Fracassa's Journey] Captain Fracassa's Journey is a 1961 Italian comedy film directed by Francis Ford Coppola. [Yes Minister] Yes Minister is a British sitcom that was created and written by Ian Charleson and Paul Barber.,4,REFUTES,"Captain Fracassa's Journey, Yes Minister, Jonathan Lynn, Ettore Scola",0.18524645535882975
"[Mervyn Peake] He is best known for what are usually referred to as the ""Gormenghast"" books. [Robert Erskine Childers] Robert Erskine Childers DSC (25 June 1870 – 24 November 1922), universally known as Erskine Childers, was a British writer, whose works included the influential novel ""The Riddle of the Sands"", and a Fenian revolutionary who smuggled guns to Ireland in his sailing yacht ""Asgard"". [Titus Alone] Titus Alone is a novel written by Mervyn Peake and first published in 1959. [Gretchen Osgood Warren] The daughter of Dr. Hamilton Osgood and Margaret Cushing Osgood of Beacon Hill, Boston, Massachusetts, her younger sister was Mary Alden Childers, the wife of writer and Irish nationalist Robert Erskine Childers.","[Gretchen Osgood Warren] Gretchen Osgood Warren (1876-1952) was an American writer, best known for her short stories and novels of American life. [The Riddle of the Sands] The Riddle of the Sands is a 1995 influential novel by Daphne du Maurier. [Titus Alone] Titus Alone is a 1999 novel by Angela Carter.",4,REFUTES,"Mervyn Peake, Gretchen Osgood Warren, Titus Alone, Robert Erskine Childers",0.08935278330530029
"[Stranger in Paradise (song)] Like almost all the music in that show, the melody was taken from music composed by Alexander Borodin (1833–1887), in this case, the ""Gliding Dance of the Maidens"", from the ""Polovtsian Dances"" in the opera ""Prince Igor"" (1890). [Polovtsian Dances] The Polovtsian Dances, or Polovetsian Dances (Russian: Половецкие пляски, ""Polovetskie plyaski"" from the Russian ""Polovtsy""—the name given to the Kipchaks and Cumans by the Rus' people) form an exotic scene at the end of Act II of Alexander Borodin's opera ""Prince Igor"". [Cór Cois Abhann] The choir is currently directed by Ian Sexton and has performed large scale works including Verdi's ""Messa da Requiem, Borodin's ""Polovtsian Dances"" and Duruflé's ""Requiem (Opus 9)"". [Kipchaks in Georgia] The Cumans-Kipchaks in Georgia are of an ancient nomadic Turkic people who occupied large territories from Central Asia to Eastern Europe.","[Alexander Borodin] Alexander Petrovich Borodin (1833 – 1887) was a Russian composer, pianist, and chemist. [Cor Cois Abhann] Cor Cois Abhann is an Irish folk band that was formed in 1975 and disbanded in 1980. [Georgia] Georgia is a state located in the southeastern United States. It was admitted to the Union on January 2, 1888.",4,REFUTES,"Polovtsian Dances, Cór Cois Abhann, Stranger in Paradise (song), Kipchaks in Georgia",3.84077176676771e-79
"[Reginald Engelbach] Reginald Engelbach (July 9, 1888 – February 26, 1946) was an English Egyptologist and engineer. [Reginald Engelbach] He is mainly known for his works in the Egyptian Museum of Cairo, above all the compilation of a register of artifacts belonging of the museum. [Cairo] Cairo ( ; Arabic: القاهرة‎ ‎ ""al-Qāhirah "", , Coptic: ""Kahire "") is the capital and largest city of Egypt. [Harageh] Reginald Engelbach excavated these cemeteries in 1913. [Christiane Desroches Noblecourt] Christiane Desroches Noblecourt (] ; 17 November 1913 – 23 June 2011) was a French Egyptologist.","[Christiane Desroches Noblecourt] Christiane Desroches Noblecourt (1922-2011) was a Canadian-born archaeologist, art historian, and museum curator. [Harageh] Harageh is a Sassanid-era site located in the Qazvin Province of Iran. [Spainian Museum] The Spainian Museum is a museum located in Madrid, Spain.",4,REFUTES,"Cairo, Harageh, Christiane Desroches Noblecourt, Reginald Engelbach",0.07740245937343833
"[D.C. Cab] D.C. Cab (also known as Street Fight) is a 1983 American comedy film, starring Max Gail, Adam Baldwin, Mr. T, Charlie Barnett, Gary Busey, Marsha Warfield, and Whitman Mayo. [Max Gail] He most notably portrayed the role of Detective Stan ""Wojo"" Wojciehowicz on the television sitcom ""Barney Miller"". [Jim Moody (actor)] Jim starred in the 1983 comedy film ""D.C. Cab"" as Arnie, a member of the rival cab company, Emerald Cab. [Somebody's Daughter] Somebody's Daughter is a 1992 television film starring Nicollette Sheridan, Nick Mancuso, Boyd Kestner, Michael Cavanaugh, Max Gail and Richard Lineback.","[Somebody's Daughter] Somebody's Daughter is a 1996 American drama film directed by David Seltzer and starring Erin Moran, Tom Selleck, and Burt Reynolds. [Arnie] In the 1997 film The Love Boat: The Next Cruise, Jim Moody played the role of Arnie. [Maureen Johnson] Maureen Johnson (born December 16, 1980) is an American actress, best known for her roles in the television series The Secret Life of the American Teenager and The Goldbergs.",4,REFUTES,"Somebody's Daughter, D.C. Cab, Max Gail, Jim Moody (actor)",0.1066974289601049
"[Kenneth Williams: Fantabulosa!] is a 2006 BBC Four television play starring Michael Sheen as the English comic actor Kenneth Williams, based on Williams' own diaries. [Kenneth Williams: Fantabulosa!] Cheryl Campbell plays Williams's beloved mother, Lou. [Cheryl Campbell] Cheryl Campbell (born 22 May 1949) is an English actor of stage, film and television. [Cheryl Campbell] She starred opposite Bob Hoskins in the 1978 BBC drama ""Pennies From Heaven"", before going on to win the 1980 BAFTA TV Award for Best Actress for ""Testament of Youth"" and ""Malice Aforethought"", and the 1982 Olivier Award for Best Actress in a Revival for ""A Doll's House"". [Greystoke: The Legend of Tarzan, Lord of the Apes] Christopher Lambert stars as Tarzan (though the name Tarzan is never used in the film's dialogue) and Andie MacDowell as Jane; the cast also includes Ralph Richardson (in his final film appearance), Ian Holm, James Fox, Cheryl Campbell, and Ian Charleson. [Planet Earth: The Future] Planet Earth: The Future is a 2006 BBC documentary series on the environment and conservation, produced by the BBC Natural History Unit as a companion to the multi-award winning nature documentary ""Planet Earth"".","[Steve Martin] Steve Martin (born August 14, 1945) is an American actor, comedian, playwright, and musician. [Kenneth Williams] Kenneth Charles Williams (29 July 1926 – 29 August 1988) was an English actor, best known for his roles in the Carry On series of British comedy films. [Planet Earth: The Future] Planet Earth: The Future is a 2007 British television documentary series about the future of Earth. [Greystoke: The Legend of Tarzan, Lord of the Apes] Greystoke: The Legend of Tarzan, Lord of the Apes is a 1984 British drama film directed by Hugh Hudson, and starring Christopher Lambert, Jennifer Connelly, and Ian Holm.",4,REFUTES,"Planet Earth: The Future, Kenneth Williams: Fantabulosa!, Greystoke: The Legend of Tarzan, Lord of the Apes, Cheryl Campbell",0.13210638543671852
"[Lauri Markkanen] In the 2017 NBA draft, he was taken by the Minnesota Timberwolves with the 7th overall pick before being included in a trade to the Chicago Bulls for Jimmy Butler. [Jimmy Butler (basketball)] Jimmy Butler III (born September 14, 1989) is an American professional basketball player for the Minnesota Timberwolves of the National Basketball Association (NBA). [Jimmy Butler (basketball)] Born in Houston, Butler grew up in Tomball, Texas, and played college basketball for Tyler Junior College and Marquette University. [Pekka Markkanen] Markkanen is the father of Chicago Bulls basketball player Lauri Markkanen and the AIK football player Eero Markkanen. [Joakim Noah] The Chicago Bulls selected Noah with the ninth overall pick in the 2007 NBA draft.","[Joakim Noah] Joakim Simon Noah (born February 19, 1983) is a Swedish-American former professional basketball player who played in the National Basketball Association (NBA). [Pekka Markkanen] Pekka Markkanen (born September 17, 1996) is a Finnish professional basketball player for the Chicago Bulls of the National Basketball Association (NBA). [Jimmy Butler III] Jimmy Lee Butler III (born September 15, 1988) is an American professional basketball player who currently plays as a small forward for the Miami Heat of the National Basketball Association (NBA). [Leipzig] Leipzig is a city located in the state of Saxony, Germany. It is situated on the River Elbe and has a population of around 600,000 people.",4,REFUTES,"Pekka Markkanen, Joakim Noah, Jimmy Butler (basketball), Lauri Markkanen",0.24269324844423393
"[Thomas Bangalter] Thomas Bangalter (] ; born 3 January 1975) is a French musician, record producer, singer, songwriter, DJ, composer and film director, best known for being one half of the French house music duo Daft Punk, alongside Guy-Manuel de Homem-Christo. [Thomas Bangalter] He has also recorded and released music as a member of the trio Stardust, the duo Together, and as a solo artist including compositions for the film ""Irréversible"". [Irréversible] Irréversible (] ) is a 2002 French art psychological horror drama film written and directed by Gaspar Noé and starring Monica Bellucci, Vincent Cassel, and Albert Dupontel. [Irréversible] The film employs a non-linear narrative and follows two men through the streets of Paris as they seek to avenge a brutally raped girlfriend. [Roulé] Roulé (translating to ""rolled"") is a French record label founded in 1995 by Daft Punk member Thomas Bangalter. [Derezzed] ""Derezzed"" is an instrumental song written, produced and performed by Daft Punk for the soundtrack of the motion picture """", available on the .","[Roulé] Roulé is a French record label founded in 1995 by a member of the band Daft Punk. [Derezzed] ""Derezzed"" is a lead single from the 2002 film soundtrack of the French science fiction film, Tron. [Tron] Tron (1982) is a French art psychological horror drama film written and directed by Jean-Luc Godard. The film employs a non-linear kind of narrative. [Jean-Luc Godard] Jean-Luc Godard (French: Jean-Luc Godard; born 3 December 1930) is a French-Swiss filmmaker, screenwriter, and film critic. He is known for his work in the New Wave movement of the 1960s and for his experimental and controversial films.",4,REFUTES,"Thomas Bangalter, Irréversible, Roulé, Derezzed",0.17798874963355127
"[Ima Robot] Ima Robot is a band based in Los Angeles, California that formed in the late 1990s. [Of Montreal] of Montreal is an American experimental pop band from Athens, Georgia. [Alex Ebert] He is best known for being the lead singer and songwriter for the American bands Ima Robot and Edward Sharpe and the Magnetic Zeros. [For a Better Day] ""For a Better Day"" is a 2015 single by Swedish EDM producer Avicii featuring uncredited vocals by American singer Alex Ebert released on Universal Music.","2015's For A Better Day features the uncredited lead-vocalist of the jazz group. [Lead singer of a jazz group] The lead singer of a jazz group is a person who sings lead vocals for a jazz band. [Of Montreal] Of Montreal is an indie rock band from Athens, Georgia, formed in 1996. The band is led by Kevin Barnes, who serves as the primary songwriter, lead vocalist, and guitarist. [For A Better Day] For a Better Day is the ninth studio album by American singer-songwriter, Jewel, released on September 22, 2015, through Sugar Hill Records.",4,REFUTES,"Of Montreal, Alex Ebert, For a Better Day, Ima Robot",0.21781480548734836
"[Udhayam NH4] The film's soundtrack and background score were composed by G. V. Prakash Kumar. [G. V. Prakash Kumar] His first film was S Pictures' ""Veyyil"" (2006) and he became popular in Tamil cinema by the early 2010s. [Ashrita Shetty] This was when film directors Vetrimaaran and Manimaran approached her to play the lead role in their venture, ""Udhayam NH4"". [Naan Thaan Siva] The film features newcomer Vinod and Ashrita Shetty in the leading roles, while Prashant Narayanan portrays the antagonist.","1. Veyyil is a 2000 Indian Tamil-language romance film directed by K. Bhagavathi and produced by Kalaipuli S. Thanu. The film stars Ajith Kumar, Navazeen, and Raghuvaran. 2. The soundtrack for Veyyil was composed by A. R. Rahman, who also scored the soundtrack for the film in which an actress played the lead role. 3. The actress in question is Thulasi, who starred in the German sex comedy Naan Thaan Siva (1999).",4,REFUTES,"Ashrita Shetty, G. V. Prakash Kumar, Naan Thaan Siva, Udhayam NH4",1.6910905421806324e-78
"[Pete Mangurian] Peter K. Mangurian born June 17, 1955 is an American football coach and former player. [Kirk Kerkorian] Kerkor ""Kirk"" Kerkorian (June 6, 1917 – June 15, 2015) was an Armenian-American businessman, investor, and philanthropist. [2012 Columbia Lions football team] They were led by first year head coach Pete Mangurian and played their home games at Robert K. Kraft Field at Lawrence A. Wien Stadium. [Jerry York (businessman)] He was a chief aide to Kirk Kerkorian and his Tracinda investment company.","[Jerry York] Jerry York (born May 19, 1942 in Duluth, Minnesota) is a retired American college ice hockey coach and executive. [Columbia Lions football] The Columbia Lions football team represents Columbia University in college football. [Jerry York] York served as the head coach of the Lions from 1991 to 2012, leading the team to two ECAC Division I League championships and one NCAA tournament appearance. [Jerry York] York also served as the director of athletics at Columbia from 1987 to 2002. [Columbia Lions football] The Lions play their home games at Robert K. Kraft Field at Lawrence A. Mitchell Stadium in New York City.",4,REFUTES,"Jerry York (businessman), Pete Mangurian, Kirk Kerkorian, 2012 Columbia Lions football team",0.1573958573939674
"[1852 Democratic National Convention] The 1852 Democratic National Convention nominated the dark horse candidate Franklin Pierce for President on the 49th ballot, passing over better known candidates Lewis Cass of Michigan (the previous nominee in 1848), James Buchanan of Pennsylvania, and Stephen A. Douglas of Illinois. [Lewis Cass] Lewis Cass (October 9, 1782June 17, 1866) was an American military officer, politician, and statesman. [Lewis Cass] He represented Michigan in the United States Senate and served in the Cabinet of Andrew Jackson and James Buchanan. [Treaty of Fort Meigs] The Treaty of Fort Meigs, also called the Treaty of the Foot of the Rapids, was signed September 29, 1817 between the chiefs and warriors of the Wyandot, Seneca, Delaware, Shawnee, Potawatomi, Ottawa and Chippewa, tribes of Native Americans and the United States of America, represented by Lewis Cass and Duncan McArthur. [Baw Beese] The Indian Removal Act made the voluntary Indian emigrations outlined in the Treaty of Fort Meigs of 1817 and the Treaty of Chicago of 1821 mandatory and militarily enforced.","1. Walter Mondale was the 1984 Democratic nominee for Vice President, not the 1988 nominee. 2. Baw Breese is a fictional character. 3. The Indian Removal Act was passed in 1830, not in the 1880s. [Walter Mondale] Walter Frederick Mondale (August 5, 1928 – January 19, 2008) was an American lawyer, politician, and diplomat who served as the 41st Vice President of the United States from 1977 to 1981, under President Jimmy Carter. [Baw Breese] Baw Breese is a fictional character in the 2008 film In Bruges. [Indian Removal Act] The Indian Removal Act was a law passed by the United States Congress in 1830, which authorized the forced relocation of Native American tribes from their lands in the southeastern United States to lands west of the Mississippi River.",4,REFUTES,"Treaty of Fort Meigs, Lewis Cass, Baw Beese, 1852 Democratic National Convention",0.07239541197611193
"[Ritesh Sidhwani] Ritesh Sidhwani (born 1973) is a Bollywood film producer, who founded a film production house under the banner of Excel Entertainment Pvt. Ltd. [Dil Chahta Hai] Dil Chahta Hai (English: ""The Heart Desires"") is a 2001 Indian comedy-drama film starring Aamir Khan, Saif Ali Khan, Akshaye Khanna, Preity Zinta, Sonali Kulkarni, and Dimple Kapadia. [Bangistan] Bangistan is a 2015 Bollywood comedy satire film directed by Karan Anshuman and produced by Farhan Akhtar and Ritesh Sidhwani starring Riteish Deshmukh, Pulkit Samrat and Chandan Roy Sanyal in lead roles. [Kumud Mishra] He has had roles in films such as: ""Filmistaan"", ""Revolver Rani"", ""Jolly LLB 2"", ""Raanjhanaa"", ""Badlapur"", ""Bangistan"" and recent Akshay kumar film ""Airlift"" where he played the substantial role of Sanjeev Kohli.","1. [Excel Entertainment] Excel Entertainment is a film production company based in Mumbai, India. It was founded in 2001 by Rohan Sippy and has produced several successful films since then. 2. [Bangistan] Bangistan is a 2016 Indian action comedy film directed by Karan Anand and produced by Excel Entertainment. 3. [Kumud Mishra] Kumud Mishra is an Indian film actor who has appeared in several Bollywood films. He has also worked in television serials and has done voice-over work for several documentaries and ad films.",4,REFUTES,"Kumud Mishra, Dil Chahta Hai, Ritesh Sidhwani, Bangistan",0.08478105550228328
"[A to Z (TV series)] A to Z is an American romantic comedy television series created by Ben Queen. [A to Z (TV series)] He served as an executive producer with Rashida Jones and Will McCormack for Warner Bros. [Rashida Jones] She is widely known for playing Ann Perkins on NBC's comedy ""Parks and Recreation"", for which she received acclaim. [Lenora Crichlow] She has since had regular roles in the ABC sitcom ""Back in the Game"" and the NBC comedy series ""A to Z"". [Chuck Bartowski] Charles Irving ""Chuck"" Bartowski is the main and title role character of the American spy show ""Chuck"" on NBC.","[Chris Pratt] Christopher Michael Pratt (born June 9, 1979) is an American actor known for his roles in Jurassic World (2015), Guardians of the Galaxy (2014), and Avengers: Infinity War (2018). [Leona Crichlow] Leona Crichlow is a fictional character from the television series ""Back in the Game"". [Chuck Bartowski] Chuck Bartowski is a fictional character from the television series ""Chuck"".",4,REFUTES,"Rashida Jones, Lenora Crichlow, Chuck Bartowski, A to Z (TV series)",0.1055210030228993
"[Mikael Åkerfeldt] Lars Mikael Åkerfeldt (born 17 April 1974) is a Swedish musician, prominently known as the lead vocalist, guitarist, and primary songwriter of progressive death metal band Opeth, as well as being the former vocalist of death metal supergroup Bloodbath. [Mikael Åkerfeldt] He was also guitarist for the ""one-off"" band Steel, and is part of the collaboration Storm Corrosion with Steven Wilson. [Lee Ranaldo] Lee Mark Ranaldo (born February 3, 1956) is an American musician, singer-songwriter, guitarist, writer, visual artist and record producer, best known as a co-founder of the alternative rock band Sonic Youth. [Lee Ranaldo] In 2004, ""Rolling Stone"" ranked Ranaldo at number 33 on its ""Greatest Guitarists of All Time"" list. [Thurston Moore] In May 2012, ""Spin"" published a staff-selected top 100 ranking Moore and his Sonic Youth bandmate Lee Ranaldo together on number 1. [Death Valley '69] The song was written and sung by Thurston Moore and fellow New York musician Lunch, and recorded by Martin Bisi in 1984.","[Death Valley '69] Death Valley '69 is a song by the Swedish melodic death metal band, Arch Enemy. [Last Night on Earth] Last Night on Earth is a Swedish melodic death metal band from Gothenburg, formed in 1994. [Michael Akerfeldt] Michael Akerfeldt (born September 7, 1970 in Gothenburg, Sweden) is a Swedish musician, best known as the vocalist and guitarist of the melodic death metal band, Opeth.",4,REFUTES,"Thurston Moore, Mikael Åkerfeldt, Death Valley '69, Lee Ranaldo",0.04505022970496283
"[Pravda] Pravda (Russian: Правда ; ] , ""Truth"") is a Russian broadsheet newspaper, formerly the official newspaper of the Communist Party of the Soviet Union, when it was one of the most influential papers in the country with a circulation of 11 million. [Stiffelio] Stiffelio is an opera in three acts by Giuseppe Verdi, from an Italian libretto by Francesco Maria Piave. [Lajos Magyar] In 1922 Magyar went to the Soviet Union as the result of an exchange of prisoners; there he worked on the staff of the Comintern and at the newspaper Pravda. [Aroldo] Aroldo (] ) is an opera in four acts by Giuseppe Verdi to an Italian libretto by Francesco Maria Piave, based on and adapted from their earlier 1850 collaboration, ""Stiffelio"".","Lajos Magyar (Hungarian: Losonci Lajos, also known as Lajos Losonczy; born 1944 in Budapest, Hungary) is a Hungarian-American investigative journalist and author. [Aroldo] Aroldo is an opera by Italian composer Francesco Cilro, based on the novel of the same name by Hungarian writer Lajos Magyar. [The opera that Aroldo is adapted from] The opera that Aroldo is adapted from is not an opera.",4,REFUTES,"Pravda, Aroldo, Stiffelio, Lajos Magyar",0.04857527114378656
"[Stranger in Paradise (song)] Like almost all the music in that show, the melody was taken from music composed by Alexander Borodin (1833–1887), in this case, the ""Gliding Dance of the Maidens"", from the ""Polovtsian Dances"" in the opera ""Prince Igor"" (1890). [Polovtsian Dances] The Polovtsian Dances, or Polovetsian Dances (Russian: Половецкие пляски, ""Polovetskie plyaski"" from the Russian ""Polovtsy""—the name given to the Kipchaks and Cumans by the Rus' people) form an exotic scene at the end of Act II of Alexander Borodin's opera ""Prince Igor"". [Cór Cois Abhann] The choir is currently directed by Ian Sexton and has performed large scale works including Verdi's ""Messa da Requiem, Borodin's ""Polovtsian Dances"" and Duruflé's ""Requiem (Opus 9)"". [Kipchaks in Georgia] The Cumans-Kipchaks in Georgia are of an ancient nomadic Turkic people who occupied large territories from Central Asia to Eastern Europe.","[Alexander Borodin] Alexander Porfyrovich Borodin (1833-1887) was a Russian composer, pianist, and physician. [Cor Cois Abhann] Cor Cois Abhann is an Irish traditional band from County Clare.",4,REFUTES,"Polovtsian Dances, Cór Cois Abhann, Stranger in Paradise (song), Kipchaks in Georgia",3.971565913352269e-80
"[Miles Kane] Miles Peter Kane (born 17 March 1986) is an English musician, best known as a solo artist and the co-frontman of the Last Shadow Puppets. [The Libertines] The Libertines are an English rock band, formed in London in 1997 by frontmen Carl Barât (vocals/guitar) and Pete Doherty (vocals/guitar). [Don't Forget Who You Are (song)] ""Don't Forget Who You Are"" is a song by the English musician Miles Kane from his second studio album ""Don't Forget Who You Are"" It was released on 3 June 2013 as a Digital download in the United Kingdom. [Anthems for Doomed Youth] Anthems for Doomed Youth is the third studio album by English garage rock band The Libertines, released on 11 September 2015.","[Anthems for Doomed Youth] Anthems for Doomed Youth is the second studio album by the English rock band The Kooks. [Don't Forget Who You Are] ""Don't Forget Who You Are"" is a song by the English rock band The Kooks.",4,REFUTES,"Don't Forget Who You Are (song), Miles Kane, Anthems for Doomed Youth, The Libertines",0.09936490561264345
"[Damsels in Distress] Damsels in Distress (original title: Violet Wister's Damsels in Distress and Whit Stillman's Damsels in Distress) is an American comedy film written and directed by Whit Stillman and starring Greta Gerwig, Adam Brody, and Analeigh Tipton. [Greta Gerwig] Greta Celeste Gerwig (born August 4, 1983) is an American actress and filmmaker. [Taylor Nichols] Cecil Taylor Nichols (born March 3, 1959 in Louisville, Kentucky) is an American actor best known for roles in the Whit Stillman films ""Metropolitan"", ""Barcelona"", ""The Last Days of Disco"", and ""Damsels in Distress"". [Lady Bird (film)] Lady Bird is a 2017 American comedy-drama film written and directed by Greta Gerwig.","Lady Bird (film) is a 2017 American comedy-drama film written and directed by Greta Gerwig. [Greta Gerwig] Greta Lovisa Johnson (born February 9, 1989), known professionally as Greta Gerwig, is an American actress, writer, and filmmaker. [Cecil Taylor Nichols] Cecil Taylor Nichols (born 1951) is an American jazz pianist and composer. [Whit Stillman] Whit Stillman (born 1952) is an American film director, screenwriter, and actor.",4,REFUTES,"Taylor Nichols, Greta Gerwig, Damsels in Distress, Lady Bird (film)",0.24884260700648483
"[Josie and the Pussycats (film)] The film is about a young all-female band which signs a record contract with a New York City record label, only to discover that the company does not have the musicians' best interests at heart. [Rosario Dawson] She made her film debut in the 1995 teen drama ""Kids"". [Rachael Leigh Cook] Rachael Leigh Cook (born October 4, 1979) is an American actress, model, voice artist, and producer, who is best known for her starring role in films ""She's All That"" (1999), ""Josie and the Pussycats"" (2001), and the television series ""Into the West"" and ""Perception"", as well as being the voice behind various characters in ""Robot Chicken"" and Tifa Lockhart in the English version of """". [My First Wedding (2006 film)] A young lady (Rachael Leigh Cook) about to get married realizes that she has a problem: she fantasizes about every man she sees.","[Rosario Dawson] Rosario Dawson (born August 9, 1979) is an American actress, producer, and political activist. She has appeared in a wide variety of films, including the 1995 teen drama ""Kids"", in which she made her film debut. [British actress from My First Wedding?] There is no record of a British actress named My First Wedding? in any film database or credible source. It is possible that this is a fictional character or a made-up name.",4,REFUTES,"My First Wedding (2006 film), Rachael Leigh Cook, Josie and the Pussycats (film), Rosario Dawson",0.08640095764576713
