True Evidence,Generated Evidence,Hops,Label,Topics,ROUGE-1 F,ROUGE-1 P,ROUGE-1 R,ROUGE-2 F,ROUGE-2 P,ROUGE-2 R,ROUGE-L F,ROUGE-L P,ROUGE-L R
"[Railroad Labor Board] The Board was terminated on May 20, 1926 when President Calvin Coolidge signed a new Railway Labor Act into law. [Calvin Coolidge] A Republican lawyer from Vermont, Coolidge worked his way up the ladder of Massachusetts state politics, eventually becoming governor of that state.",杨明浦 (Yang Ming) was a Chinese lawyer and politician who served as the President of China from 1928 to 1931. [Railway Labor Act] The Railway Labor Act is a federal law in the United States that regulates labor relations in the railroad industry. The law was first enacted in 1926 and has been amended several times since. [New Railway Labor Act] The New Railway Labor Act is a federal law in the United States that regulates labor relations in the railroad industry. It was enacted in 1934 and replaced the original Railway Labor Act of 1926.,2,REFUTES,"Calvin Coolidge, Railroad Labor Board",0.2916666617209202,0.2641509433962264,0.32558139534883723,0.034482753834721235,0.02857142857142857,0.043478260869565216,0.24999999505425355,0.22641509433962265,0.27906976744186046
"[Powwow Highway] Wes Studi and Graham Greene, who were relatively unknown actors at the time, have small supporting roles. [Wes Studi] Wesley ""Wes"" Studi (Cherokee: ᏪᏌ ᏍᏚᏗ ) (born December 17, 1947) is a Cherokee actor and film producer from Nofire Hollow in Oklahoma. [Wes Studi] He has appeared in Academy Award-winning films, such as ""Dances with Wolves"" (1990) and ""The Last of the Mohicans"" (1992), and in the Academy Award-nominated films """" (1993) and ""The New World"" (2005).","Wesley ""Wes"" Studi is an American actor and producer. He is known for his roles in the films Dances with Wolves (1990), The Last of the Mohicans (1992), and Avatar (2009). [Powwow Highway] Powwow Highway is a 1989 American drama film directed by Kevin Rafferty.",2,REFUTES,"Powwow Highway, Wes Studi",0.3773584858668566,0.5,0.30303030303030304,0.1499999953555557,0.20454545454545456,0.11842105263157894,0.35849056133855467,0.475,0.2878787878787879
"[We Were Soldiers] It is based on the book ""We Were Soldiers Once… And Young"" (1992) by Lieutenant General (Ret.) [Hal Moore] He was a recipient of the Distinguished Service Cross, which is the U.S. military's second highest decoration for valor, and was the first of his West Point class (1945) to be promoted to brigadier general, major general, and lieutenant general.","[Hal Moore] Harold Kenkathome Moore (born November 10, 1922) is a retired United States Army colonel and a highly decorated war hero of the Vietnam War. [Distinguished Coast Guard military decoration for valor] The Distinguished Coast Guard Military Decoration for Valor is a military award given to members of the United States Coast Guard for acts of heroism.",2,REFUTES,"Hal Moore, We Were Soldiers",0.22680411877564044,0.2558139534883721,0.2037037037037037,0.05217390808922543,0.057692307692307696,0.047619047619047616,0.2061855620746095,0.23255813953488372,0.18518518518518517
"[Electoral district of Fisher] It covers a 94.2 km² suburban and semi rural area on the southern fringes of Adelaide, taking in the suburbs of Aberfoyle Park, Chandlers Hill, Cherry Gardens, Coromandel East, Happy Valley, Reynella East and parts of Clarendon, O'Halloran Hill and Woodcroft. [Aberfoyle Park, South Australia] Aberfoyle Park is a suburb in the City of Onkaparinga in the state of South Australia.","The Australian Electoral Commission defines the Electoral Division of Fisher as being located in the eastern suburbs of Adelaide, South Australia. [The Hub] The Hub is a shopping center located in the suburb of Aberfoyle Park, in the Australian state of South Australia.",2,REFUTES,"Aberfoyle Park, South Australia, Electoral district of Fisher",0.3291139194039417,0.4482758620689655,0.26,0.17821781708852086,0.23684210526315788,0.14285714285714285,0.2784810080115367,0.3793103448275862,0.22
"[Sixth-generation jet fighter] The USAF is pursuing development and acquisition of a sixth-generation fighter through the F-X program to complement existing platforms in service such as the Lockheed Martin F-22 Raptor. [Lockheed Martin F-22 Raptor] The Lockheed Martin F-22 Raptor is a fifth-generation, single-seat, twin-engine, all-weather stealth tactical fighter aircraft developed for the United States Air Force (USAF). [Lockheed Martin F-22 Raptor] The prime contractor, Lockheed Martin, built most of the F-22's airframe and weapons systems and conducted final assembly, while Boeing provided the wings, aft fuselage, avionics integration, and training systems.",1. Lockheed Martin F-22 Raptor is a fifth generation tactical fighter built by Lockheed Martin and Boeing. 2. Lockheed Martin F-35 Lightning II is a sixth generation tactical fighter. 3. The F-22 Raptor will remain in service alongside the F-35 Lightning II.,2,REFUTES,"Lockheed Martin F-22 Raptor, Sixth-generation jet fighter",0.31578946952686987,0.5357142857142857,0.22388059701492538,0.12068965110136756,0.21212121212121213,0.08433734939759036,0.31578946952686987,0.5357142857142857,0.22388059701492538
"[Steyr M1912] The Steyr M1912, also known as the Steyr-Hahn, is a semi-automatic pistol developed in 1911 by the Austrian firm Steyr Mannlicher and designed by Karel Krnka, based on the mechanism of the Roth–Steyr M1907. [Steyr Mannlicher] Steyr Mannlicher is a firearms manufacturer based in Sankt Ulrich bei Steyr, Austria.","1. [Steyr Mannlicher] Steyr Mannlicher is a brand of firearms produced by Steyr-Mannlicher GmbH & Co OG, based in Sankt Ulrich bei Steyr, Austria. [Sankt Ulrich bei Steyr] Sankt Ulrich bei Steyr is a municipality in the district of Perg in the Austrian state of Upper Austria.",2,REFUTES,"Steyr Mannlicher, Steyr M1912",0.4999999950347222,0.5454545454545454,0.46153846153846156,0.26966291637924505,0.2926829268292683,0.25,0.47222221725694447,0.5151515151515151,0.4358974358974359
"[Æthelwulf of Berkshire] He received a land grant in 843/44 from Brihtwulf, king of Mercia; and lost his life at the Battle of Reading. [Battle of Reading (871)] The first Battle of Reading was a battle on 4 January 871 at Reading in what is now the English county of Berkshire.","Æthelwulf of Berkshire died in 871. [Battle of Reading] The Battle of Reading was a battle fought on 4 January 871 at Reading in what is now the English county of Berkshire. The battle was won by the Viking Great Heath, who defeated the Anglo-Saxon army of King Æthelwulf of Berkshire, who lost his life in the battle at the age of 47. [Æthelwulf of Berkshire] Æthelwulf of Berkshire (c. 800 – 871) was King of the East Anglian kingdom of East Anglia and the royal house of Wessex from 836 to 855, and King of the Anglo-Saxon kingdom of Berkshire from 855 to 871. He was the son of King Egbert of Wessex and his wife, Redburga. He was the father of King Alfred the Great.",2,REFUTES,"Battle of Reading (871), Æthelwulf of Berkshire",0.5523809477623584,0.43283582089552236,0.7631578947368421,0.31446540464063927,0.22321428571428573,0.5319148936170213,0.5333333287147393,0.417910447761194,0.7368421052631579
"[Municipality of Concord] In 2000, it merged with Drummoyne Council to become the City of Canada Bay Council. [City of Canada Bay] The City of Canada Bay is a local government area in the Inner West of Sydney, New South Wales, Australia.","1. [City of Canada Bay] City of Canada Bay is a local government area in the Inner West of Sydney, New South Wales, Australia. It was formed on 1 January 2000 when the Municipality of Concord merged with Drummoyne Council. 2. [Drummoyne Council] Drummoyne Council was a local government area in the Inner West of Sydney, New South Wales, Australia. It was formed on 1 January 1980, and merged with the Municipality of Concord in summer 2000 to become the council of the City of Canada Bay local government area. 3. [Municipality of Concord] The Municipality of Concord was a local government area of Sydney, New South Wales; in summer 2000, it merged with Drummoyne Council to become the council of the City of Canada Bay local government area in the Inner West of Sydney, New South Wales, Australia.",2,REFUTES,"City of Canada Bay, Municipality of Concord",0.7560975562165377,0.62,0.96875,0.5636363591719008,0.4246575342465753,0.8378378378378378,0.7560975562165377,0.62,0.96875
"[Eastern Air Lines Shuttle] Eastern Air Lines Shuttle (or Eastern Air Shuttle) was the brand name of Eastern's air shuttle. [Eastern Air Lines Shuttle] It began operations on April 30, 1961 and was sold in 1989 to Donald Trump, and later became the Trump Shuttle. [American Airlines Shuttle] American Airlines Shuttle is the brand name for American Airlines' hourly air shuttle service operating in the Northeastern United States.","1989, the company changed its name to Trump Shuttle. [Trump Shuttle] The Trump Shuttle was a shuttle service that operated in the Northeastern United States, primarily in the New York City area. It was owned by Donald Trump and operated from 1989 to 1990. [Donald Trump] Donald John Trump (born June 14, 1946) is an American business magnate, television personality, and politician who is the 45th and current President of the United States. He is a graduate of the Wharton School of the University of Pennsylvania.",2,REFUTES,"American Airlines Shuttle, Eastern Air Lines Shuttle",0.3738317708271465,0.3225806451612903,0.4444444444444444,0.11428570940918388,0.09876543209876543,0.13559322033898305,0.33644859325705306,0.2903225806451613,0.4
"[Tribometer] A tribometer is an instrument that measures tribological quantities, such as coefficient of friction, friction force, and wear volume, between two surfaces in contact. [Tribometer] It was invented by the 18th century Dutch scientist Musschenbroek [Pieter van Musschenbroek] Pieter van Musschenbroek (14 March 1692 – 19 September 1761) was a Dutch scientist.","[Tribometer] Tribometer is a 1966 novel by the American author, Michael Crichton. [Dutch] The Netherlands, also known as Holland, is a country located in Northwestern Europe, bordered by Germany to the east, Belgium to the south, and the North Sea to the north and west.",2,REFUTES,"Pieter van Musschenbroek, Tribometer",0.1951219463265914,0.22857142857142856,0.1702127659574468,0.021739125493857456,0.024390243902439025,0.0196078431372549,0.1463414585217134,0.17142857142857143,0.1276595744680851
"[Svetlana Zakharova (athlete)] She won several international marathons, such as: the Honolulu Marathon (1997, 2002 and 2009), the Chicago Marathon (2003) and the Boston Marathon (2003). [Honolulu Marathon] The Honolulu Marathon (branded JAL Honolulu Marathon for sponsorship reasons) is a major 26.2 mi marathon in Honolulu, Hawaii.","2018 Honolulu Marathon results. [Svetlana Zakharova] Svetlana Anatolyevna Zakharova (Russian: Светлана Анатольевна Захарова; born 1987) is a Russian long-distance runner. She won the 2015 Honolulu Marathon, and has also won the 2016 and 2017 races.",2,REFUTES,"Svetlana Zakharova (athlete), Honolulu Marathon",0.28985506751522794,0.3225806451612903,0.2631578947368421,0.07792207302411903,0.09090909090909091,0.06818181818181818,0.28985506751522794,0.3225806451612903,0.2631578947368421
"['S Wonderful] It was introduced in the Broadway musical ""Funny Face"" (1927) by Adele Astaire and Allen Kearns. [Adele Astaire] Adele, Lady Charles Cavendish (born Adele Marie Austerlitz; September 10, 1896 – January 25, 1981) was an American dancer, stage actress and singer.","🎤 Tomoko Kawase (September 10, 1896 – March 16, 1985) was a Japanese singer and actress, best known for her hit song ""Funny Face"" (1934). 🎤 ""Funny Face"" is a popular song written by Richard A. Whiting and published in 1929. The song was introduced in the 1934 film ""Gold Diggers of 1935"" starring Warner Baxter and Joan Bennett. 🎤 Kawase's version of ""Funny Face"" was released in 1935 and became a hit, selling over a million copies. 🎤 Kawase was known as the ""Japanese Sophie Tucker"" and was a popular performer in Japan during the 1920s and 1930s. 🎤 She was also an actress, appearing in several films and plays in Japan. 🎤 Kawase passed away on March 16, 1985, at the age of 88.",2,REFUTES,"'S Wonderful, Adele Astaire",0.2131147496909434,0.15853658536585366,0.325,0.0749999961281252,0.05084745762711865,0.14285714285714285,0.2131147496909434,0.15853658536585366,0.325
"[Ralf D. Bode] Ralf Detlef Bode (March 31, 1941 – February 27, 2001) was a German-born American cinematographer best known for his Academy Award nominated work on ""Coal Miner's Daughter"". [Coal Miner's Daughter (film)] It stars Sissy Spacek as Loretta, a role that earned her the Academy Award for Best Actress.","Ralf D. Bode is a German film director and screenwriter. [Sissy Spacek] Mariette Sigourney ""Sissy"" Spacek (born December 25, 1949) is an American actress, singer, and songwriter. [Robert Stack] Robert Charles ""Bob"" Stack (August 15, 1930 – December 3, 1973) was an American actor, best known for his role as Eliot Ness in the television series The Untouchables.",2,REFUTES,"Ralf D. Bode, Coal Miner's Daughter (film)",0.3030302980553005,0.2830188679245283,0.32608695652173914,0.0571428521650798,0.05357142857142857,0.061224489795918366,0.28282827785328035,0.2641509433962264,0.30434782608695654
"[Tom Forman (actor)] Tom Forman (February 22, 1893 – November 7, 1926) was an American motion picture actor, director, writer, and producer of the early 1920s. [Arturo Ripstein] Arturo Ripstein y Rosen (born December 13, 1943) is a Mexican film director.","Tom Forman is an American actor, writer, and director, known for his work on the television series ""One Day at a Time"" and ""The Golden Girls"". [Arturo Ripstein] Arturo Ripstein is a Mexican film director and producer.",2,REFUTES,"Tom Forman (actor), Arturo Ripstein",0.5205479402514543,0.5757575757575758,0.475,0.2894736792243768,0.3055555555555556,0.275,0.49315067997748174,0.5454545454545454,0.45
"[Fast Cars, Danger, Fire and Knives] Vocals are handled by Aesop Rock, with guest appearances from Camu Tao and Metro of S.A. Smash and Definitive Jux label head El-P. All scratches are performed by DJ Big Wiz. [El-P] Jaime Meline (born March 2, 1975), better known by his stage name El-P (shortened from El Producto), is an American hip hop recording artist, record producer, and record executive.","🎤 [Jaime Meline] Jaime Meline (born June 23, 1983), known professionally as Jae Millz, is an American hip hop rapper and record executive from New York City. 🔥 [Fast Cars, Danger, Fire and Knives] Fast Cars, Danger, Fire and Knives is a 2000 British crime thriller film directed by J.P. Manoux and starring Ray Panthaki, Javed Jaffrey, and Laila Rouass. 🔥 [Fast Cars, Danger, Fire and Knives] The film follows a British Asian man who gets caught up in a dangerous underworld of gangsters and drug dealers in London. 🔥 [Fast Cars, Danger, Fire and Knives] The movie was released in the United Kingdom on 21 April 2000.",2,REFUTES,"Fast Cars, Danger, Fire and Knives, El-P",0.2919707980158773,0.2564102564102564,0.3389830508474576,0.1635220077022271,0.14130434782608695,0.19402985074626866,0.2919707980158773,0.2564102564102564,0.3389830508474576
"[The Death Camp of Tolerance] ""The Death Camp of Tolerance"" is the fourteenth episode of the sixth season of the American animated television series ""South Park"", and the 93rd overall episode of the series. [South Park (season 6)] Season six of ""South Park"", an American animated television series created by Trey Parker and Matt Stone, began airing on March 6, 2002.","2002-03 TV season. [The Death Camp of Tolerance] ""The Death Camp of Tolerance"" is a fictional episode of the television series Star Trek: Deep Space Nine, which was first broadcast on November 18, 1993. [The Death Camp of Tolerance] The episode is set during the Battle of Wolf 359, which takes place in the year 2373. [The Death Camp of Tolerance] The episode is a dramatic and intense story that explores the themes of tolerance and compassion. [The Death Camp of Tolerance] It is considered one of the most powerful and thought-provoking episodes of the series.",2,REFUTES,"South Park (season 6), The Death Camp of Tolerance",0.30612244411286965,0.2631578947368421,0.36585365853658536,0.19047618565759653,0.16,0.23529411764705882,0.30612244411286965,0.2631578947368421,0.36585365853658536
"[John Lindley (cinematographer)] John Warwick Lindley (November 17, 1951 in New York City) is an American cinematographer best known for his work on such films as ""Field of Dreams"", ""Bewitched"", ""Pleasantville"" and ""You've Got Mail"". [You've Got Mail] You've Got Mail is a 1998 American romantic comedy-drama film directed by Nora Ephron, co-written by Nora and Delia Ephron, and starring Tom Hanks and Meg Ryan.","John Warwick Lindley is an American cinematographer, known for his work in films such as Sleepless in Seattle (1993), You've Got Mail (1998), and Hanging Up (2000). [Sleepless in Seattle] Sleepless in Seattle is a 1993 American romantic comedy-drama film directed by Nora Ephron, from a story by Ephron and Jeff Arch. [You've Got Mail] You've Got Mail is a 1998 American romantic comedy-drama film directed by Nora Ephron, from a screenplay by Ephron and Greg Malcolm. [Hanging Up] Hanging Up is a 2000 American comedy-drama film directed by Susan Seidelman, from a screenplay by Dana Stevens.",2,REFUTES,"John Lindley (cinematographer), You've Got Mail",0.5321100867435402,0.5272727272727272,0.5370370370370371,0.340740735762963,0.3194444444444444,0.36507936507936506,0.5137614628903292,0.509090909090909,0.5185185185185185
"[UFC Tonight] Hosted by Kenny Florian and Karyn Bryant, the program features the latest news, highlights, and analysis from the UFC this program was carried over to FS1 from Fuel TV (now Fox Sports 2). [Karyn Bryant] Karyn Elaine Bryant (born December 23, 1968) is an American actress, writer, and television personality.","[Kenny Florian] Kenny Florian (born July 10, 1976) is an American mixed martial artist, actor, and television personality. He is a former UFC Lightweight Champion and has been a commentator for the UFC since 2012. [American actress] An American actress is a woman who acts in motion pictures, television shows, or theater productions. Examples of American actresses include Meryl Streep, Julia Roberts, and Sandra Bullock. [American model] An American model is a person who models clothing, accessories, or other products for photographs, commercials, or runway shows. Examples of American models include Gigi Hadid, Kendall Jenner, and Ashley Graham. [American television personality] An American television personality is a person who appears on television shows, often as a host, presenter, or personality. Examples of American television personalities include Ellen DeGeneres, Oprah Winfrey, and Ryan Seacrest.",2,REFUTES,"Karyn Bryant, UFC Tonight",0.16666666217286516,0.12643678160919541,0.24444444444444444,0.07100591294562542,0.05084745762711865,0.11764705882352941,0.16666666217286516,0.12643678160919541,0.24444444444444444
