True Evidence,Generated Evidence,Hops,Label,Topics,ROUGE-1 F,ROUGE-1 P,ROUGE-1 R,ROUGE-2 F,ROUGE-2 P,ROUGE-2 R,ROUGE-L F,ROUGE-L P,ROUGE-L R
"[Tom Forman (actor)] Tom Forman (February 22, 1893 – November 7, 1926) was an American motion picture actor, director, writer, and producer of the early 1920s. [Arturo Ripstein] Arturo Ripstein y Rosen (born December 13, 1943) is a Mexican film director.","[Tom Forman] Tom Forman (born September 12, 1983) is an American actor, writer, and producer. [Arturo Ripstein] Arturo Ripstein (born June 26, 1953) is a Mexican film director and producer.",2,REFUTES,"Arturo Ripstein, Tom Forman (actor)",0.5757575709825529,0.7307692307692307,0.475,0.32352940692041526,0.39285714285714285,0.275,0.5757575709825529,0.7307692307692307,0.475
"[Fast Cars, Danger, Fire and Knives] Vocals are handled by Aesop Rock, with guest appearances from Camu Tao and Metro of S.A. Smash and Definitive Jux label head El-P. All scratches are performed by DJ Big Wiz. [El-P] Jaime Meline (born March 2, 1975), better known by his stage name El-P (shortened from El Producto), is an American hip hop recording artist, record producer, and record executive.","[Jaime Meline] Jaime Meline (born April 18, 1975 in New York City) is an American hip hop rapper and record executive. [Fast Cars, Danger, Fire and Knives] Fast Cars, Danger, Fire and Knives is a 2000 British short film directed by Michael A. Gleason and starring Alexandra Adomaitis, David O'Hara, and Jamie Draven.",2,REFUTES,"Fast Cars, Danger, Fire and Knives, El-P",0.34615384124445275,0.4,0.3050847457627119,0.22413792615487527,0.2653061224489796,0.19402985074626866,0.34615384124445275,0.4,0.3050847457627119
"[The Death Camp of Tolerance] ""The Death Camp of Tolerance"" is the fourteenth episode of the sixth season of the American animated television series ""South Park"", and the 93rd overall episode of the series. [South Park (season 6)] Season six of ""South Park"", an American animated television series created by Trey Parker and Matt Stone, began airing on March 6, 2002.","[The Death Camp of Tolerance] ""The Death Camp of Tolerance"" is a television episode of the HBO drama series The Sopranos. [March 6, 2002] The 7th season of The Sopranos premiered on March 6, 2002.",2,REFUTES,"The Death Camp of Tolerance, South Park (season 6)",0.5074626818177768,0.6538461538461539,0.4146341463414634,0.3414634099315884,0.45161290322580644,0.27450980392156865,0.5074626818177768,0.6538461538461539,0.4146341463414634
"[John Lindley (cinematographer)] John Warwick Lindley (November 17, 1951 in New York City) is an American cinematographer best known for his work on such films as ""Field of Dreams"", ""Bewitched"", ""Pleasantville"" and ""You've Got Mail"". [You've Got Mail] You've Got Mail is a 1998 American romantic comedy-drama film directed by Nora Ephron, co-written by Nora and Delia Ephron, and starring Tom Hanks and Meg Ryan.","[John Warwick Lindley] John Warwick Lindley (1923 – 2016) was a British cinematographer, camera operator and film director, who worked in the UK and the US. [You've Got Mail (film)] You've Got Mail is a 1998 American romantic comedy-drama film directed by Nora Ephron. [Nora Ephron] Nora Alice Ephron (July 19, 1941 – June 26, 2010) was an American journalist, writer, and filmmaker.",2,REFUTES,"John Lindley (cinematographer), You've Got Mail",0.40384614885355036,0.42,0.3888888888888889,0.258064511130333,0.26229508196721313,0.25396825396825395,0.40384614885355036,0.42,0.3888888888888889
"[UFC Tonight] Hosted by Kenny Florian and Karyn Bryant, the program features the latest news, highlights, and analysis from the UFC this program was carried over to FS1 from Fuel TV (now Fox Sports 2). [Karyn Bryant] Karyn Elaine Bryant (born December 23, 1968) is an American actress, writer, and television personality.","[Kenny Florian] Kenny Florian (born December 6, 1976) is an American former professional mixed martial artist and current UFC commentator. [Brooklyn Decker] Brooklyn Danielle Decker (born April 12, 1987) is an American fashion model and actress best known for her appearances in the Sports Illustrated Swimsuit Issue, including the cover of the 2010 issue.",2,REFUTES,"Karyn Bryant, UFC Tonight",0.23913042978497173,0.23404255319148937,0.24444444444444444,0.07843136754901993,0.0784313725490196,0.0784313725490196,0.21739129935018917,0.2127659574468085,0.2222222222222222
"[Dalia (mythology)] Dalia is the goddess of fate in the Lithuanian mythology. [Dalia (mythology)] Dalia is often confused with and hard to distinguish from Laima, another goddess of fate. [Laima] Laima is a Baltic goddess of fate.","Laima is a Baltic goddess of fate and fortune, often confused with the goddess of fate in the Moros mythology. Baltic mythology is the mythology of the Balts, a group of Indo-European peoples who lived in the eastern Baltic Sea region. [Moros mythology] Moros mythology is a mythology of the ancient Slavs, which includes mythological beings and stories of the early Slavic peoples.",2,REFUTES,"Dalia (mythology), Laima",0.4590163886052137,0.3888888888888889,0.56,0.2926829222575848,0.22641509433962265,0.41379310344827586,0.4590163886052137,0.3888888888888889,0.56
"[Moby Dick—Rehearsed] Moby Dick—Rehearsed is a two-act drama by Orson Welles. [Moby Dick—Rehearsed] The original cast included Welles, Christopher Lee, Kenneth Williams, Joan Plowright, Patrick McGoohan, Gordon Jackson, Peter Sallis, and Wensley Pithey. [Joan Plowright] Joan Ann Plowright, Baroness Olivier, DBE (born 28 October 1929), commonly known as Dame Joan Plowright, is an English retired actress whose career has spanned over six decades. [Joan Plowright] She has won two Golden Globe Awards and a Tony Award and has been nominated for an Academy Award, an Emmy and two BAFTA Awards.","[Golden Globe Awards] The 75th Golden Globe Awards honoring the best in film and television of 2017 were held on January 8, 2018. [Gordon Jackson] Gordon Jackson (26 June 1923 – 15 August 1990) was a Scottish actor, best known for his role as Angus MacEachern in the BBC television series The Scottish Play. [Moby Dick—Rehearsed] Moby Dick—Rehearsed is a two-act drama by Herman Melville, first performed in 1957.",2,REFUTES,"Moby Dick—Rehearsed, Joan Plowright",0.27480915534059797,0.3,0.2535211267605634,0.12987012493843836,0.14705882352941177,0.11627906976744186,0.27480915534059797,0.3,0.2535211267605634
[First East Branch Magalloway River] The First East Branch Magalloway River is a 7.0 mi river in northwestern Maine. [Kennebec River] The Kennebec River is a 170 mi river entirely within the U.S. state of Maine.,"[First East Branch Magalloway River] The First East Branch Magalloway River is a 21.4-mile-long (34.4 km) river located in northern Maine, in the United States. [Kennebec River] The Kennebec River is a river located in central Maine in the United States.",2,REFUTES,"Kennebec River, First East Branch Magalloway River",0.5925925875925927,0.5925925925925926,0.5925925925925926,0.4126984076996725,0.40625,0.41935483870967744,0.5925925875925927,0.5925925925925926,0.5925925925925926
"[Craig Neal] He was selected by the Portland Trail Blazers in the third round (71st pick overall) of the 1988 NBA draft, and played in the NBA and several minor leagues. [Portland Trail Blazers] The Portland Trail Blazers, commonly known as the Blazers, are an American professional basketball team based in Portland, Oregon.","[Craig Duane Neal] Craig Duane Neal (born May 12, 1969) is a retired American professional basketball player who played in the National Basketball Association (NBA). [Miami Heat] The Miami Heat is a professional basketball team based in Miami, Florida. They are part of the National Basketball Association (NBA).",2,REFUTES,"Portland Trail Blazers, Craig Neal",0.33333332834648266,0.35135135135135137,0.3170731707317073,0.17582417087308314,0.1951219512195122,0.16,0.33333332834648266,0.35135135135135137,0.3170731707317073
"[Breakable You] Breakable You is the fourth novel written by American author Brian Morton. [Breakable You] The book was made into a 2017 film starring Holly Hunter, Tony Shalhoub and Alfred Molina. [Alfred Molina] Alfredo ""Alfred"" Molina (born 24 May 1953) is an English-American actor, known for his roles in ""Raiders of the Lost Ark"" (1981), ""Enchanted April"" (1992), ""Maverick"" (1994), ""Boogie Nights"" (1997), ""Chocolat"" (2000), ""Spider-Man 2"" (2004), ""The Da Vinci Code"" (2006), ""An Education"" (2009), """" (2010), ""The Sorcerer's Apprentice"" (2010), ""Rango"" (2011) and ""Whiskey Tango Foxtrot"" (2016).","[Breakable You] Breakable You is a 2017 American romantic comedy film directed by John Francis Daley and written by Nichole Millers based on her 2015 novel of the same name. [Alfred Molina] Alfredo ""Alfred"" Molina ( ; ] ; born May 24, 1943) is a Spanish-American actor best known for his roles in Raiders of the Lost Ark (1981) and Enchanted April (1992). [Breakable You] He has received critical acclaim for his work in both film and television, including his Emmy-nominated performance in the Netflix series The Knight Before Christmas (2019).",2,REFUTES,"Alfred Molina, Breakable You",0.3589743539875083,0.3783783783783784,0.34146341463414637,0.18390804097767222,0.18604651162790697,0.18181818181818182,0.32051281552596983,0.33783783783783783,0.3048780487804878
