True Evidence,Generated Evidence,Hops,Label,Topics,Precision,Recall,F1 Score
"[Railroad Labor Board] The Board was terminated on May 20, 1926 when President Calvin Coolidge signed a new Railway Labor Act into law. [Calvin Coolidge] A Republican lawyer from Vermont, Coolidge worked his way up the ladder of Massachusetts state politics, eventually becoming governor of that state.","[Franklin D. Roosevelt] Franklin Delano Roosevelt ( ; January 30, 1882 – April 12, 1945), often referred to by his initials FDR, was the 32nd president of the United States (1933–1945). [Railway Labor Act] The Railway Labor Act (RLA) is a federal law in the United States that regulates labor relations in the railroad industry. [Zhanjiang] Zhanjiang ( ; ; Chinese: 湾江; pinyin: Zhanjiāng) is a prefecture-level city in Guangdong Province, China, located on the southeastern coast of China.",2,REFUTES,"Calvin Coolidge, Railroad Labor Board",0.7996872663497925,0.8544502854347229,0.8261622190475464
"[Powwow Highway] Wes Studi and Graham Greene, who were relatively unknown actors at the time, have small supporting roles. [Wes Studi] Wesley ""Wes"" Studi (Cherokee: ᏪᏌ ᏍᏚᏗ ) (born December 17, 1947) is a Cherokee actor and film producer from Nofire Hollow in Oklahoma. [Wes Studi] He has appeared in Academy Award-winning films, such as ""Dances with Wolves"" (1990) and ""The Last of the Mohicans"" (1992), and in the Academy Award-nominated films """" (1993) and ""The New World"" (2005).","[Wes Studi] Wesley ""Wes"" Studi ( ; ] ; born December 4, 1947) is a Native American actor who has appeared in over 50 films and television series. [Powwow Highway] Powwow Highway is a 1989 American comedy-drama film directed by Louis Soulards and written by Michael H. Prince. [Wes Studi] Studi has appeared in several notable films, including The Last of the Mohicans (1992), Geronimo: An American Legend (1993), The New World (1998), The Thin Red Line (1998), and Avatar (2009).",2,REFUTES,"Wes Studi, Powwow Highway",0.879025399684906,0.8559556007385254,0.8673371076583862
"[We Were Soldiers] It is based on the book ""We Were Soldiers Once… And Young"" (1992) by Lieutenant General (Ret.) [Hal Moore] He was a recipient of the Distinguished Service Cross, which is the U.S. military's second highest decoration for valor, and was the first of his West Point class (1945) to be promoted to brigadier general, major general, and lieutenant general.","[Homer H. Stewart] Homer H. Stewart (September 21, 1923 – August 27, 1995) was a highly decorated United States Army Air Forces officer who served during World War II. [We Were Soldiers Once… And Young] We Were Soldiers Once… And Young is a 1984 book by Harold G. Moore and Joseph L. Galloway, both of whom were members of the United States Army during the Vietnam War.",2,REFUTES,"We Were Soldiers, Hal Moore",0.862700343132019,0.8545911312103271,0.8586266040802002
"[Electoral district of Fisher] It covers a 94.2 km² suburban and semi rural area on the southern fringes of Adelaide, taking in the suburbs of Aberfoyle Park, Chandlers Hill, Cherry Gardens, Coromandel East, Happy Valley, Reynella East and parts of Clarendon, O'Halloran Hill and Woodcroft. [Aberfoyle Park, South Australia] Aberfoyle Park is a suburb in the City of Onkaparinga in the state of South Australia.",[Fisher Electoral District] The Electoral district of Fisher is located in the Australian state of South Australia. [The Hub] The Hub is a shopping mall located in the suburb of Aberfoyle Park in the Australian city of Adelaide.,2,REFUTES,"Electoral district of Fisher, Aberfoyle Park, South Australia",0.9020589590072632,0.8298721313476562,0.8644611239433289
"[Sixth-generation jet fighter] The USAF is pursuing development and acquisition of a sixth-generation fighter through the F-X program to complement existing platforms in service such as the Lockheed Martin F-22 Raptor. [Lockheed Martin F-22 Raptor] The Lockheed Martin F-22 Raptor is a fifth-generation, single-seat, twin-engine, all-weather stealth tactical fighter aircraft developed for the United States Air Force (USAF). [Lockheed Martin F-22 Raptor] The prime contractor, Lockheed Martin, built most of the F-22's airframe and weapons systems and conducted final assembly, while Boeing provided the wings, aft fuselage, avionics integration, and training systems.","[Lockheed Martin F-22 Raptor] The Lockheed Martin F-22 Raptor is a single-seat, twin-engine fifth-generation tactical fighter developed by Lockheed Martin for the United States Air Force (USAF). [Lockheed Martin F-22 Raptor] The F-22 Raptor is a 5th generation air superiority fighter, designed to be the U.S. Air Forces primary air superiority fighter. [Boeing] Boeing is an American multinational corporation that designs, manufactures, and sells airplanes, rotorcraft, rockets, and satellites worldwide.",2,REFUTES,"Lockheed Martin F-22 Raptor, Sixth-generation jet fighter",0.9203832745552063,0.8954581618309021,0.907749593257904
"[Steyr M1912] The Steyr M1912, also known as the Steyr-Hahn, is a semi-automatic pistol developed in 1911 by the Austrian firm Steyr Mannlicher and designed by Karel Krnka, based on the mechanism of the Roth–Steyr M1907. [Steyr Mannlicher] Steyr Mannlicher is a firearms manufacturer based in Sankt Ulrich bei Steyr, Austria.","[Steyr Mannlicher] Steyr Mannlicher is a firearms manufacturer based in Sankt Ulrich bei Steyr, Austria. [Sankt Ulrich bei Steyr] Sankt Ulrich bei Steyr is a municipality in the district of Hartberg in the Austrian state of Styria.",2,REFUTES,"Steyr M1912, Steyr Mannlicher",0.9053986072540283,0.8733383417129517,0.8890795707702637
"[Æthelwulf of Berkshire] He received a land grant in 843/44 from Brihtwulf, king of Mercia; and lost his life at the Battle of Reading. [Battle of Reading (871)] The first Battle of Reading was a battle on 4 January 871 at Reading in what is now the English county of Berkshire.","æthelwulf (c. 795 – 858) was King of Wessex from 830 to 858 and fought in the Battle of Reading (871) against the Vikings. [Battle of Reading (871)] The Battle of Reading was a battle on 4 January 871 at Reading in what is now the English county of Berkshire, between the Vikings and the army of Æthelwulf of Berkshire. Æthelwulf lost his life in the battle at the age of 47.",2,REFUTES,"Æthelwulf of Berkshire, Battle of Reading (871)",0.9187350273132324,0.9256187677383423,0.9221640229225159
"[Municipality of Concord] In 2000, it merged with Drummoyne Council to become the City of Canada Bay Council. [City of Canada Bay] The City of Canada Bay is a local government area in the Inner West of Sydney, New South Wales, Australia.","[Concord, New South Wales] Concord is a suburb in the inner-west of Sydney, New South Wales, Australia. [Drummoyne Council] Drummoyne is a suburb in the Inner West of Sydney, New South Wales, Australia. [City of Canada Bay] The City of Canada Bay is a local government area in the Inner West of Sydney, New South Wales, Australia.",2,REFUTES,"Municipality of Concord, City of Canada Bay",0.9274002313613892,0.9163161516189575,0.9218248724937439
"[Eastern Air Lines Shuttle] Eastern Air Lines Shuttle (or Eastern Air Shuttle) was the brand name of Eastern's air shuttle. [Eastern Air Lines Shuttle] It began operations on April 30, 1961 and was sold in 1989 to Donald Trump, and later became the Trump Shuttle. [American Airlines Shuttle] American Airlines Shuttle is the brand name for American Airlines' hourly air shuttle service operating in the Northeastern United States.","[Vernon Jordan] Vernon Eulace Jordan Jr. ( ; ] ; born August 15, 1935) is an American businessman, former government official, and civil rights leader. [Donald Trump] Donald John Trump ( ; ] ; born June 14, 1946) is an American business magnate, television personality, and politician. [New York Air] New York Air (now known as JetBlue) is a defunct airline that operated from 1979 until it was acquired by Donald Trump in June 1989 and renamed Trump Shuttle. [Vernon Jordan] Jordan served as a key advisor to President Jimmy Carter on issues related to civil rights and urban affairs. [Donald Trump] Trump was a prominent figure in the real estate and casino industries, and was the 45th President of the United States from 2017 to 2021.",2,REFUTES,"Eastern Air Lines Shuttle, American Airlines Shuttle",0.8276515007019043,0.8669849634170532,0.8468617796897888
"[Tribometer] A tribometer is an instrument that measures tribological quantities, such as coefficient of friction, friction force, and wear volume, between two surfaces in contact. [Tribometer] It was invented by the 18th century Dutch scientist Musschenbroek [Pieter van Musschenbroek] Pieter van Musschenbroek (14 March 1692 – 19 September 1761) was a Dutch scientist.","[Tribometer] Tribometer is a 1996 American comedy film directed by David M. Evans and starring Robert Carlyle, Ving Rhames, and Meat Loaf. [Dutch scientist] Wubbo de Boer (born 23 May 1953 in Amsterdam, Netherlands) is a Dutch scientist, engineer, and inventor. He is known for his work on the Tribometer, a device that measures the tribology of surfaces in contact.",2,REFUTES,"Pieter van Musschenbroek, Tribometer",0.8543462753295898,0.8653503656387329,0.8598130941390991
"[Svetlana Zakharova (athlete)] She won several international marathons, such as: the Honolulu Marathon (1997, 2002 and 2009), the Chicago Marathon (2003) and the Boston Marathon (2003). [Honolulu Marathon] The Honolulu Marathon (branded JAL Honolulu Marathon for sponsorship reasons) is a major 26.2 mi marathon in Honolulu, Hawaii.","[Svetlana Zakharova] Svetlana Anatolevna Zakharova (Russian: ; born 21 August 1984 in Moscow) is a Russian long-distance runner who specializes in the marathon. [Honolulu Marathon] The Honolulu Marathon is an annual marathon in Honolulu, Hawaii, held every year in December since 1978.",2,REFUTES,"Honolulu Marathon, Svetlana Zakharova (athlete)",0.8832530975341797,0.8788555860519409,0.881048858165741
"['S Wonderful] It was introduced in the Broadway musical ""Funny Face"" (1927) by Adele Astaire and Allen Kearns. [Adele Astaire] Adele, Lady Charles Cavendish (born Adele Marie Austerlitz; September 10, 1896 – January 25, 1981) was an American dancer, stage actress and singer.","[Tomoko Kawase] Tomoko Kawase ( ; ] ; September 10, 1896 – August 27, 1985) was a Japanese actress, singer and dancer. [Funny Face] Funny Face is a 1957 American romantic comedy film directed by Frank Capra, produced by Robert R. Blackwell, and starring Audrey Hepburn, Gary Cooper, and Maurice Chevalier.",2,REFUTES,"'S Wonderful, Adele Astaire",0.8525289297103882,0.8407339453697205,0.8465903997421265
"[Ralf D. Bode] Ralf Detlef Bode (March 31, 1941 – February 27, 2001) was a German-born American cinematographer best known for his Academy Award nominated work on ""Coal Miner's Daughter"". [Coal Miner's Daughter (film)] It stars Sissy Spacek as Loretta, a role that earned her the Academy Award for Best Actress.","[Rebecca (1980 film)] Rebecca is a 1980 British horror film directed by Irvin Kirshner and starring Lyle Waggoner, Sam J. Jones, and Sissy Spacek. [Robert Stack] Robert Urich (June 14, 1946 – December 23, 1989) was an American actor best known for his role as Chet Ripley on the TV series The Rockford Files.",2,REFUTES,"Coal Miner's Daughter (film), Ralf D. Bode",0.8592065572738647,0.8578960299491882,0.8585508465766907
"[Tom Forman (actor)] Tom Forman (February 22, 1893 – November 7, 1926) was an American motion picture actor, director, writer, and producer of the early 1920s. [Arturo Ripstein] Arturo Ripstein y Rosen (born December 13, 1943) is a Mexican film director.","[Tom Forman] Tom Forman (born September 12, 1983) is an American actor, writer, and producer. [Arturo Ripstein] Arturo Ripstein (born June 26, 1953) is a Mexican film director and producer.",2,REFUTES,"Arturo Ripstein, Tom Forman (actor)",0.9575873613357544,0.9260871410369873,0.9415738582611084
"[Fast Cars, Danger, Fire and Knives] Vocals are handled by Aesop Rock, with guest appearances from Camu Tao and Metro of S.A. Smash and Definitive Jux label head El-P. All scratches are performed by DJ Big Wiz. [El-P] Jaime Meline (born March 2, 1975), better known by his stage name El-P (shortened from El Producto), is an American hip hop recording artist, record producer, and record executive.","[Jaime Meline] Jaime Meline (born April 18, 1975 in New York City) is an American hip hop rapper and record executive. [Fast Cars, Danger, Fire and Knives] Fast Cars, Danger, Fire and Knives is a 2000 British short film directed by Michael A. Gleason and starring Alexandra Adomaitis, David O'Hara, and Jamie Draven.",2,REFUTES,"Fast Cars, Danger, Fire and Knives, El-P",0.8569757342338562,0.8342996835708618,0.8454857468605042
"[The Death Camp of Tolerance] ""The Death Camp of Tolerance"" is the fourteenth episode of the sixth season of the American animated television series ""South Park"", and the 93rd overall episode of the series. [South Park (season 6)] Season six of ""South Park"", an American animated television series created by Trey Parker and Matt Stone, began airing on March 6, 2002.","[The Death Camp of Tolerance] ""The Death Camp of Tolerance"" is a television episode of the HBO drama series The Sopranos. [March 6, 2002] The 7th season of The Sopranos premiered on March 6, 2002.",2,REFUTES,"The Death Camp of Tolerance, South Park (season 6)",0.9306077361106873,0.8985193371772766,0.9142820835113525
"[John Lindley (cinematographer)] John Warwick Lindley (November 17, 1951 in New York City) is an American cinematographer best known for his work on such films as ""Field of Dreams"", ""Bewitched"", ""Pleasantville"" and ""You've Got Mail"". [You've Got Mail] You've Got Mail is a 1998 American romantic comedy-drama film directed by Nora Ephron, co-written by Nora and Delia Ephron, and starring Tom Hanks and Meg Ryan.","[John Warwick Lindley] John Warwick Lindley (1923 – 2016) was a British cinematographer, camera operator and film director, who worked in the UK and the US. [You've Got Mail (film)] You've Got Mail is a 1998 American romantic comedy-drama film directed by Nora Ephron. [Nora Ephron] Nora Alice Ephron (July 19, 1941 – June 26, 2010) was an American journalist, writer, and filmmaker.",2,REFUTES,"John Lindley (cinematographer), You've Got Mail",0.9115676283836365,0.885191023349762,0.8981857299804688
"[UFC Tonight] Hosted by Kenny Florian and Karyn Bryant, the program features the latest news, highlights, and analysis from the UFC this program was carried over to FS1 from Fuel TV (now Fox Sports 2). [Karyn Bryant] Karyn Elaine Bryant (born December 23, 1968) is an American actress, writer, and television personality.","[Kenny Florian] Kenny Florian (born December 6, 1976) is an American former professional mixed martial artist and current UFC commentator. [Brooklyn Decker] Brooklyn Danielle Decker (born April 12, 1987) is an American fashion model and actress best known for her appearances in the Sports Illustrated Swimsuit Issue, including the cover of the 2010 issue.",2,REFUTES,"Karyn Bryant, UFC Tonight",0.8689789772033691,0.8532095551490784,0.8610221147537231
"[Dalia (mythology)] Dalia is the goddess of fate in the Lithuanian mythology. [Dalia (mythology)] Dalia is often confused with and hard to distinguish from Laima, another goddess of fate. [Laima] Laima is a Baltic goddess of fate.","Laima is a Baltic goddess of fate and fortune, often confused with the goddess of fate in the Moros mythology. Baltic mythology is the mythology of the Balts, a group of Indo-European peoples who lived in the eastern Baltic Sea region. [Moros mythology] Moros mythology is a mythology of the ancient Slavs, which includes mythological beings and stories of the early Slavic peoples.",2,REFUTES,"Dalia (mythology), Laima",0.8811160922050476,0.9000290632247925,0.8904721736907959
"[Moby Dick—Rehearsed] Moby Dick—Rehearsed is a two-act drama by Orson Welles. [Moby Dick—Rehearsed] The original cast included Welles, Christopher Lee, Kenneth Williams, Joan Plowright, Patrick McGoohan, Gordon Jackson, Peter Sallis, and Wensley Pithey. [Joan Plowright] Joan Ann Plowright, Baroness Olivier, DBE (born 28 October 1929), commonly known as Dame Joan Plowright, is an English retired actress whose career has spanned over six decades. [Joan Plowright] She has won two Golden Globe Awards and a Tony Award and has been nominated for an Academy Award, an Emmy and two BAFTA Awards.","[Golden Globe Awards] The 75th Golden Globe Awards honoring the best in film and television of 2017 were held on January 8, 2018. [Gordon Jackson] Gordon Jackson (26 June 1923 – 15 August 1990) was a Scottish actor, best known for his role as Angus MacEachern in the BBC television series The Scottish Play. [Moby Dick—Rehearsed] Moby Dick—Rehearsed is a two-act drama by Herman Melville, first performed in 1957.",2,REFUTES,"Moby Dick—Rehearsed, Joan Plowright",0.8679028749465942,0.8344290256500244,0.8508368134498596
[First East Branch Magalloway River] The First East Branch Magalloway River is a 7.0 mi river in northwestern Maine. [Kennebec River] The Kennebec River is a 170 mi river entirely within the U.S. state of Maine.,"[First East Branch Magalloway River] The First East Branch Magalloway River is a 21.4-mile-long (34.4 km) river located in northern Maine, in the United States. [Kennebec River] The Kennebec River is a river located in central Maine in the United States.",2,REFUTES,"Kennebec River, First East Branch Magalloway River",0.9383410215377808,0.9575786590576172,0.9478622078895569
"[Craig Neal] He was selected by the Portland Trail Blazers in the third round (71st pick overall) of the 1988 NBA draft, and played in the NBA and several minor leagues. [Portland Trail Blazers] The Portland Trail Blazers, commonly known as the Blazers, are an American professional basketball team based in Portland, Oregon.","[Craig Duane Neal] Craig Duane Neal (born May 12, 1969) is a retired American professional basketball player who played in the National Basketball Association (NBA). [Miami Heat] The Miami Heat is a professional basketball team based in Miami, Florida. They are part of the National Basketball Association (NBA).",2,REFUTES,"Portland Trail Blazers, Craig Neal",0.8916923999786377,0.8791175484657288,0.8853603601455688
"[Breakable You] Breakable You is the fourth novel written by American author Brian Morton. [Breakable You] The book was made into a 2017 film starring Holly Hunter, Tony Shalhoub and Alfred Molina. [Alfred Molina] Alfredo ""Alfred"" Molina (born 24 May 1953) is an English-American actor, known for his roles in ""Raiders of the Lost Ark"" (1981), ""Enchanted April"" (1992), ""Maverick"" (1994), ""Boogie Nights"" (1997), ""Chocolat"" (2000), ""Spider-Man 2"" (2004), ""The Da Vinci Code"" (2006), ""An Education"" (2009), """" (2010), ""The Sorcerer's Apprentice"" (2010), ""Rango"" (2011) and ""Whiskey Tango Foxtrot"" (2016).","[Breakable You] Breakable You is a 2017 American romantic comedy film directed by John Francis Daley and written by Nichole Millers based on her 2015 novel of the same name. [Alfred Molina] Alfredo ""Alfred"" Molina ( ; ] ; born May 24, 1943) is a Spanish-American actor best known for his roles in Raiders of the Lost Ark (1981) and Enchanted April (1992). [Breakable You] He has received critical acclaim for his work in both film and television, including his Emmy-nominated performance in the Netflix series The Knight Before Christmas (2019).",2,REFUTES,"Alfred Molina, Breakable You",0.8962619304656982,0.8724116086959839,0.8841759562492371
"[Sphereland] Sphereland: A Fantasy About Curved Spaces and an Expanding Universe is a 1965 novel by Dionys Burger, and is a sequel to ""Flatland"", a novel by ""A Square"" (a pen name of Edwin Abbott Abbott). [Flatland] Flatland: A Romance of Many Dimensions is a satirical novella by the English schoolmaster Edwin Abbott Abbott, first published in 1884 by Seeley & Co. of London.","[Sphereland] Sphereland is a 2020 true crime novel by Edward Ball, a follow-up to his 2017 book The Devil's Highway: A True Story. [Seeley &amp; Co.] Seeley & Co. is a fictional publishing house in the alternate history novel The Man in the High Castle by Philip K. Dick.",2,REFUTES,"Sphereland, Flatland",0.8630210161209106,0.846420407295227,0.8546400666236877
"[Christian Friedrich Schönbein] Christian Friedrich Schönbein (18 October 1799 – 29 August 1868) was a German-Swiss chemist who is best known for inventing the fuel cell (1838) at the same time as William Robert Grove, Robert Cumming and his discoveries of guncotton and ozone. [William Robert Grove] Sir William Robert Grove, PC, FRS FRSE (11 July 1811 – 1 August 1896) was a Welsh judge and physical scientist. [William Robert Grove] He anticipated the general theory of the conservation of energy, and was a pioneer of fuel cell technology.","[Christian Friedrich Schönbein] Christian Friedrich Schönbein (1799 – 1868) was a German-Swiss chemist, physicist, and inventor. [William Robert Grove] William Robert Grove (1816 – 1896) was a Welsh judge, legal educator, and chemist. [Fuel Cell Invention] The invention of the fuel cell is credited to Christian Friedrich Schönbein and William Robert Grove.",2,REFUTES,"Christian Friedrich Schönbein, William Robert Grove",0.9352158308029175,0.8860898017883301,0.9099903106689453
"[The Sandman: The Dream Hunters] ""The Sandman: The Dream Hunters"" is a novella by English author Neil Gaiman, illustrated by Yoshitaka Amano. [The Sandman (Vertigo)] The Sandman is a comic book series written by Neil Gaiman and published by DC Comics.","Todd Klein (born 1950) is an American comic book letterer, colorist, and artist. [The Sandman] The Sandman is a series of graphic novels written by Neil Gaiman and published by DC Comics. [The Sandman: The Dream Hunters] The Sandman: The Dream Hunters is a novella by Neil Gaiman, first published in 1993. It is a companion piece to The Sandman series and features the character of Hanuman. Todd Klein has worked on several comic book series, including Batman: The Animated Series and The New Adventures of Hitler.",2,REFUTES,"The Sandman (Vertigo), The Sandman: The Dream Hunters",0.893338680267334,0.9267527461051941,0.9097389578819275
"[Brutti di notte] It is a parody of Luis Buñuel's film ""Belle de Jour"". [Belle de Jour (film)] Belle de Jour (] ) is a 1967 French drama film directed by Luis Buñuel and starring Catherine Deneuve, Jean Sorel, and Michel Piccoli.","[Brutti di notte] Brutti di notte (Spoils of War) is a 1985 Italian comedy film directed by Neri Parenti and starring Bud Spencer, Jack Palance and French actress Catherine Deneuve. [Catherine Deneuve] Catherine Deneuve (; ] ; born December 22, 1943) is a French actress, model, and singer. [Catherine Deneuve] She has been a member of the jury at the 1991 Cannes Film Festival, and has won the Golden Globe Award for Best Actress for her performance in the film POTEM.",2,REFUTES,"Brutti di notte, Belle de Jour (film)",0.8501484394073486,0.8601244688034058,0.8551073670387268
"[2012–13 Sheffield United F.C. season] Sheffield United Football Club participated in League One, the third level of English football in 2012–13, after having failed to win promotion, losing in the previous season's play-off final. [Dave Kitson] David Barry Kitson (born 21 January 1980) is an English former footballer who played as a striker.","[Michael Owen] Michael James Owen (born 17 October 1979) is a former English professional footballer who played as a striker for Liverpool, Newcastle United, Real Madrid, and Stoke City. [Michael Owen] He was born on 21 January 1980 in Chester, England.",2,REFUTES,"2012–13 Sheffield United F.C. season, Dave Kitson",0.8971507549285889,0.8574691414833069,0.8768612146377563
