True Evidence,Generated Evidence,Hops,Label,Topics,ROUGE-1 F,ROUGE-1 P,ROUGE-1 R,ROUGE-2 F,ROUGE-2 P,ROUGE-2 R,ROUGE-L F,ROUGE-L P,ROUGE-L R
"[Money, Money, Money] ""Money, Money, Money"" is a song recorded by Swedish pop group ABBA, written by Benny Andersson and Björn Ulvaeus. [Benny Andersson] Göran Bror Benny Andersson (] ; born 16 December 1946) is a Swedish musician, composer, member of the Swedish music group ABBA (1972–1982), and co-composer of the musicals ""Chess"", ""Kristina från Duvemåla"", and ""Mamma Mia!"" [That's Me] It was released as a single in Japan the following year (with ""Money, Money, Money"" as the B-side) to promote the band's ""Arrival"" album, and reached number 75 on the official Japanese charts.","[Benny Andersson] Benny Andersson (born January 15, 1946) is a Swedish musician, singer, songwriter, and record producer. [That's Me] ""That's Me"" is a song by the Swedish pop group ABBA, released in 1977. It was the B-side to the single ""The Name of the Game"".",3,SUPPORTS,"That's Me, Money, Money, Money, Benny Andersson",0.4545454499685951,0.6410256410256411,0.352112676056338,0.21374045360526786,0.32558139534883723,0.1590909090909091,0.38181817724132233,0.5384615384615384,0.29577464788732394
"[Barbie Ferreira] Barbara ""Barbie"" Linhares Ferreira (born December 14, 1996) is an American model. [American Eagle Outfitters] American Eagle Outfitters is also the parent company of Aerie. [New American Music Union] The show was presented by American Eagle Outfitters and co-produced by Live Nation.","[Barbara Linares] Barbara Linares (born 1989) is an American fashion model from Miami, Florida, who has appeared on the cover of numerous fashion magazines, including the Sports Illustrated Swimsuit Issue, and has walked runways for top designers at New York Fashion Week. [New American Music Union] New American Music Union (NAMU) is a record label and music publishing company founded in 2003 by CEO and producer, Danny R. M. Lopez. [Aerie (company)] Aerie is a brand of intimate apparel and lingerie marketed by American Eagle Outfitters.",3,SUPPORTS,"American Eagle Outfitters, New American Music Union, Barbie Ferreira",0.32075471249555004,0.24285714285714285,0.4722222222222222,0.1290322536381375,0.0963855421686747,0.1951219512195122,0.30188678796724816,0.22857142857142856,0.4444444444444444
"[La Senza] The La Senza brand is currently owned by L Brands which operates and owns La Senza stores in Canada and uses a franchise model for the operation of stores outside Canada. [L Brands] L Brands Inc. (formerly known as ""Limited Brands Inc"" and ""The Limited Inc."") is an American fashion retailer based in Columbus, Ohio. [Lauren Gold] Gold is most recognised as the DJ in Robbie Williams's ""Rock DJ"" music video as well as her recurring appearance in La Senza ad campaigns.","[Lauren Gold] Lauren Gold (born 1979) is a British DJ, remixer, and producer, best known for her work with Robbie Williams on his hit single ""Rock DJ"". [Fashion retailer] The company, known for its wide selection of clothing and accessories, is headquartered in Columbus, Ohio.",3,SUPPORTS,"L Brands, La Senza, Lauren Gold",0.32380951904943317,0.4146341463414634,0.265625,0.06451612450182133,0.09302325581395349,0.04938271604938271,0.30476190000181413,0.3902439024390244,0.25
"[Fuyang] is a prefecture-level city in northwestern Anhui province, China. It [Gaozhou] Gaozhou is a county-level city in southwestern Guangdong Province, China. [Xincun, Anhui] Xincun is a township-level division situated in Funan County, Fuyang, Anhui, China.","[Xincun, Anhui] Xincun is a township-level division situated in Funan County in Anhui Province, China. [Gaozhou, Guangdong] Gaozhou ( ; ; 高州) is a county-level city in Guangdong Province, China.",3,SUPPORTS,"Gaozhou, Xincun, Anhui, Fuyang",0.679999995032,0.7391304347826086,0.6296296296296297,0.4745762662223499,0.5185185185185185,0.4375,0.679999995032,0.7391304347826086,0.6296296296296297
"[Colocasia] Colocasia is a genus of flowering plants in the family Araceae, native to southeastern Asia and the Indian subcontinent. [Coronilla] The genus Coronilla contains about 20 species of flowering plants native to Europe and North Africa. [Xanthosoma] Many other species (including especially ""X. roseum"") are used as ornamental plants, and in popular horticultural literature are known as ‘ape or elephant ear (from the purported resemblance of the leaf to an elephant's ear), although the latter name is sometimes also applied to members with similar appearance and uses in the closely related genera ""Caladium"", ""Colocasia"" (i.e., taro), and ""Alocasia"".",[Xanthosoma] Xanthosoma ( ; also known as taro or kalo) is a genus of flowering plants in the family Araceae. [Coronilla] Coronilla ( ; also known as horsetail or scurrytail) is a genus of flowering plants in the family Juncaginaceae.,3,SUPPORTS,"Coronilla, Colocasia, Xanthosoma",0.31372548649557863,0.64,0.2077922077922078,0.1463414599881024,0.3333333333333333,0.09375,0.29411764335832374,0.6,0.19480519480519481
"[Sikorsky R-4] The Sikorsky R-4 was a two-seat helicopter designed by Igor Sikorsky with a single, three-bladed main rotor and powered by a radial engine. [Igor Sikorsky] His S-6-A received the highest award at the 1912 Moscow Aviation Exhibition. [Pitcairn XO-61] One of the last autogyros produced, in competition with the Kellett YO-60 and the Sikorsky R-4, it fell victim to cooling problems with its rear-mounted engine and the coming of the helicopter with its ability to hover.","[S-6-A airplane] The S-6-A airplane was a type of two-seat biplane designed by Igor Sikorsky, a Russian-American aviation pioneer. [Pitcairn XO-61] The Pitcairn XO-61 was a single-seat helicopter designed by Percival Pitt, an American aviation pioneer.",3,SUPPORTS,"Igor Sikorsky, Sikorsky R-4, Pitcairn XO-61",0.28235293675847756,0.42857142857142855,0.21052631578947367,0.09433961842648649,0.15625,0.06756756756756757,0.28235293675847756,0.42857142857142855,0.21052631578947367
"[Additi Gupta] She is also known for her negative roles in Pardes Mein Hai Mera Dil and Star Plus's Ishqbaaz. [Ishqbaaaz] Ishqbaaaz (English: ""Lovers"") is an Indian drama television series which is broadcast on Star Plus. [Nitin Sahrawat] He is presently playing the character of Superstar Anand Kumar opposite Additi Gupta in ZEE TV's Qubool Hai.",[Nitin Sahrawat] Nitin Sahrawat (born 25 November 1988) is an Indian television actor known for his roles in Hindi television shows. [Qubool Hai] Qubool Hai is an Indian television drama series that aired on Star Plus from 2011 to 2014. [Asif Beg] Asif Beg (born 29 September 1986) is an Indian television actor known for his roles in Hindi television shows. He has acted alongside Nitin Sahrawat in the series Qubool Hai.,3,SUPPORTS,"Nitin Sahrawat, Ishqbaaaz, Additi Gupta",0.39175257232437033,0.40425531914893614,0.38,0.14678898582610908,0.14814814814814814,0.14545454545454545,0.3505154589223085,0.3617021276595745,0.34
"[2009 America East Conference Baseball Tournament] In the championship game, first-seeded Binghamton defeated second-seeded Albany, 16-6, to win its first tournament championship. [Albany Great Danes baseball] The Albany Great Danes baseball team is a varsity intercollegiate athletic team of the University at Albany in Albany, New York, United States. [Jon Mueller (baseball)] Jon Mueller (born January 26, 1970) is an American college baseball coach who has been the head coach of Albany since the start of the 2000 season.","[Jon Mueller (baseball)] Jon Mueller is an American former college baseball coach who most recently served as the head coach of the Albany Great Danes baseball team. [Albany Great Danes baseball] The Albany Great Danes baseball team represents the University at Albany in Albany, New York, in NCAA Division I college baseball. [2009 America East Conference baseball tournament] The 2009 America East Conference baseball tournament was the 12th edition of the America East Conference baseball tournament. Albany won the championship game against Vermont.",3,SUPPORTS,"Albany Great Danes baseball, Jon Mueller (baseball), 2009 America East Conference Baseball Tournament",0.5840707915075575,0.6470588235294118,0.532258064516129,0.44444443945987655,0.47058823529411764,0.42105263157894735,0.5840707915075575,0.6470588235294118,0.532258064516129
"[Amélie Mauresmo] Amélie Simone Mauresmo ] (born 5 July 1979) is a French former professional tennis player, and a former world No. 1. [Pam Shriver] Pamela Howard Shriver (born July 4, 1962) is an American former professional tennis player known primarily as a doubles specialist with success also as a singles player. [Loïc Courteau] Courteau has coached the French Fed Cup team in years past, and has been the coach of Amélie Mauresmo, the winner of two Grand Slams, since 2002.","[Pam Shriver] Pamela Howard Shriver (born May 27, 1954 in Baltimore, Maryland) is a former World No. 1 American tennis player. [Loic Courteau] Loic Courteau (born April 13, 1961 in Boulogne, France) is a former French tennis coach. [Pam Shriver] Pam Shriver was ranked as high as World No. 2 in 1976, behind Chris Evert. [Loic Courteau] Loic Courteau was the coach of Amélie Mauresmo, who was ranked as high as World No. 1 in 2001.",3,SUPPORTS,"Amélie Mauresmo, Loïc Courteau, Pam Shriver",0.43636363144462814,0.5,0.3870967741935484,0.1884057921686622,0.21311475409836064,0.16883116883116883,0.41818181326281,0.4791666666666667,0.3709677419354839
"[Robert Fleischman] Robert Fleischman (born March 11, 1953) is an American musician, songwriter, and record producer. [Jimmy Barnes] James Dixon Swan {'1': "", '2': "", '3': "", '4': ""} (born 28 April 1956), better known as Jimmy Barnes, is a Scottish-Australian rock singer-songwriter. [Wheel in the Sky] It was written and composed by Robert Fleischman, Neal Schon and Diane Valory.","[Jimmy Barnes] James Dylan ""Jimmy"" Barnes (born April 28, 1956) is an Australian rock singer-songwriter, and lead vocalist of the Australian rock band Cold Chisel. [Wheel in the Sky] ""Wheel in the Sky"" is a song by the American rock band Journey, written by Jonathan Cain, Steve Perry, and Neal Schon. [Wheel in the Sky] The song was released on the album Escape in 1978 and has since become one of the band's most popular and enduring songs.",3,SUPPORTS,"Wheel in the Sky, Jimmy Barnes, Robert Fleischman",0.36697247206800787,0.35714285714285715,0.37735849056603776,0.12403100278829417,0.11428571428571428,0.13559322033898305,0.36697247206800787,0.35714285714285715,0.37735849056603776
"[Julian Marley] He follows into his father’s footsteps and is a devout Rastafarian who uses his music to inspire his life and spirituality. [Rastafari] Classified as a new religious movement, it developed in Jamaica during the 1930s. [A Time &amp; Place] A Time & Place is the second studio album by reggae artist Julian Marley, released in 2003 on Lightyear Entertainment.","[A Time &amp; Place] A Time &amp; Place is the second studio album by reggae artist Chronixx. [Chronixx] Chronixx (born Jamar McNaughton; July 10, 1990) is a Jamaican reggae artist and a believer in the Rastafari movement. [Rastafari] Rastafari, often referred to as Rastafarianism, is a religious movement that originated in Jamaica in the 1930s.",3,SUPPORTS,"A Time &amp; Place, Rastafari, Julian Marley",0.48936169720914446,0.5609756097560976,0.4339622641509434,0.29090908595041326,0.32,0.26666666666666666,0.46808510146446364,0.5365853658536586,0.41509433962264153
"[Takahiro Moriuchi] Takahiro Moriuchi (森内 貴寛 , Moriuchi Takahiro , born April 17, 1988 in Tokyo) , known professionally as Taka, is the lead vocalist of the Japanese rock band ONE OK ROCK. [Doug Pinnick] Douglas Theodore ""Doug"" Pinnick (born September 3, 1950), sometimes stylized as dUg Pinnick or simply dUg, is an American musician best known as the bass guitarist, songwriter, and co-lead vocalist for the hard rock/progressive metal band King's X. [One Ok Rock] The band currently consists of Takahiro Moriuchi (vocals), Toru Yamashita (guitar/leader), Ryota Kohama (bass), and Tomoya Kanki (drums).","[One Ok Rock] One Ok Rock (Japanese: オーキャン ロック, Hepburn: Ōkican Rokku) is a Japanese rock band formed in 2005. [Doug Pinnick] Douglas Pinnick (born April 24, 1950 in Tucson, Arizona) is an American musician, best known as the bassist and founding member of the progressive metal band King's X.",3,SUPPORTS,"Doug Pinnick, Takahiro Moriuchi, One Ok Rock",0.4166666619791667,0.5555555555555556,0.3333333333333333,0.22695035007494596,0.32653061224489793,0.17391304347826086,0.4166666619791667,0.5555555555555556,0.3333333333333333
"[Marilyn Manson] Brian Hugh Warner (born January 5, 1969), known professionally as Marilyn Manson, is an American singer, songwriter, musician, composer, actor, painter, author and former music journalist. [Joe Lynn Turner] Joe Lynn Turner (born Joseph Arthur Mark Linquito, August 2, 1951) is an American singer, guitarist, songwriter, and producer. [Godhead (band)] They are most often credited with being the only band signed to musician Marilyn Manson's short-lived vanity label, Posthuman Records.","[Godhead (band)] Godhead is a Christian heavy metal band from the United States, formed in 1986 in Orlando, Florida. [Joe Lynn Turner] Joe Lynn Turner (born August 2, 1951) is an American singer, songwriter, and musician. He was the lead singer of the band Rainbow from 1980 to 1984 and has also performed with Deep Purple, Yngwie Malmsteen, and Black Swan.",3,SUPPORTS,"Godhead (band), Marilyn Manson, Joe Lynn Turner",0.3826086906979207,0.4230769230769231,0.3492063492063492,0.23437499501953135,0.25,0.22058823529411764,0.36521738635009454,0.40384615384615385,0.3333333333333333
"[Loksatta] ""Loksatta"" is published out of Mumbai, Pune, Nagpur, Ahmednagar, Aurangabad, and Delhi. [Aurangabad, Maharashtra] The administrative headquarters of the Aurangabad Division or Marathwada region, Aurangabad is titled ""The City of Gates"" and the strong presence of these can be felt as one drives through the city.The City was founded in 1610 by Malik Amber which in the year 2010 completed 400 years. [Ravi Amale] Ravi Amale is the senior editor of the Loksatta newspaper, the leading Marathi daily in Mumbai.","[Aurangabad] Aurangabad is a city in the Indian state of Maharashtra. [Marathi daily newspaper] Marathi is a Sanskrit language spoken mainly in the Indian state of Maharashtra. [Ravi Amale] Ravi Amale is the senior editor of the Marathi daily newspaper, Loksatta.",3,SUPPORTS,"Loksatta, Ravi Amale, Aurangabad, Maharashtra",0.35164834747494267,0.5925925925925926,0.25,0.21052631160357038,0.35294117647058826,0.15,0.28571428154087675,0.48148148148148145,0.203125
"[Dan Bejar] Daniel Bejar ( ; born October 4, 1972) is an independent singer-songwriter from Vancouver, British Columbia, Canada. [Makoto Koshinaka] Makoto Koshinaka (越中睦 / 越中睦士 or Makoto, born July 15, 1980 in Moto Azabu, Tokyo) is a Japanese singer, songwriter, actor and model, activating both in Japan and in Thailand, starting with the year 1999. [Hello, Blue Roses] Hello, Blue Roses is a Canadian musical collaboration involving Dan Bejar (of Destroyer and The New Pornographers) and his girlfriend, Sydney Hermant, a visual artist from Vancouver.","[Makoto Koshinaka] Makoto Koshinaka ( ; ; born July 15, 1980) is a Japanese-American actor, director, and producer. [Hello, Blue Roses] Hello, Blue Roses is a 1995 album by the American singer-songwriter, David Byrne. Makoto Koshinaka was born on July 15, 1980, which makes him younger than David Byrne, who was born on March 16, 1952.",3,SUPPORTS,"Makoto Koshinaka, Dan Bejar, Hello, Blue Roses",0.31034482292063026,0.4186046511627907,0.2465753424657534,0.2089552192024951,0.28,0.16666666666666666,0.31034482292063026,0.4186046511627907,0.2465753424657534
"[Wang Xiaoshuai] Wang Xiaoshuai (; born May 22, 1966) is a Chinese film director, screenwriter and occasional actor. [Justin Reardon] Justin Reardon is a film writer, director, producer and editor. [Red Amnesia] Red Amnesia () is a 2014 Chinese thriller film directed by Wang Xiaoshuai.","[Red Amnesia] Red Amnesia is a 2014 Chinese thriller film directed by Justin Reardon and written by Hai Qing and Reardon. [Justin Reardon] Justin Reardon is a film producer and director, known for producing and directing the 2014 Chinese thriller film Red Amnesia. [Red Amnesia] The film stars Hai Qing, Jingjing Ren, and Liang Yang. [Justin Reardon] He has also worked on other films such as The Last International Playboy and The Last Lullaby.",3,SUPPORTS,"Wang Xiaoshuai, Red Amnesia, Justin Reardon",0.4691357975979272,0.40425531914893614,0.5588235294117647,0.30476190000181413,0.25,0.3902439024390244,0.4691357975979272,0.40425531914893614,0.5588235294117647
"[Kristian Zahrtmann] Peder Henrik Kristian Zahrtmann, known as Kristian Zahrtmann, (31 March 1843 – 22 June 1917) was a Danish painter. [Kristian Zahrtmann] He was a part of the Danish artistic generation in the late 19th century, along with Peder Severin Krøyer and Theodor Esbern Philipsen, who broke away from both the strictures of traditional Academicism and the heritage of the Golden Age of Danish Painting, in favor of naturalism and realism. [Peder Severin Krøyer] He is one of the best known and beloved, and the most colorful of the Skagen Painters, a community of Danish and Nordic artists who lived, gathered, or worked in Skagen, Denmark, especially during the final decades of the 19th century. [Ossian Elgström] Elgström studied at the Royal Swedish Academy of Arts from 1906 to 1907, and then with Kristian Zahrtmann in 1907 and with Christian Krohg in 1908.",[Peder Severin Krøyer] Peder Severin Krøyer (1890 – 1909) was a Danish painter who was a central figure in the Scandinavian art movement known as the Skagen Painters. [Theodor Esbern Philipsen] Theodor Esbern Philipsen (1890 – 1966) was a Danish painter who was a central figure in the Skagen Painters art movement. [Ossian Elgström] Ossian Elgström (1892 – 1966) was a Swedish painter and etcher who was a central figure in the Skagen Painters art movement.,3,SUPPORTS,"Kristian Zahrtmann, Ossian Elgström, Peder Severin Krøyer",0.3484848443847567,0.6052631578947368,0.24468085106382978,0.13259668123805757,0.2553191489361702,0.08955223880597014,0.27272726862718094,0.47368421052631576,0.19148936170212766
"[Hecuba (band)] They performed at the Los Angeles premier of ""Wild Combination"": a film about Arthur Russell (musician) performing their versions of Russell's music. [Arthur Russell (musician)] Arthur Russell (born Charles Arthur Russell, Jr.; May 21, 1951 – April 4, 1992) was an American cellist, composer, producer, singer, and musician whose work spanned a disparate range of styles. [Psycho Killer] In the liner notes for """" (1992), Jerry Harrison wrote of the b-side of the single, an acoustic version of the song that featured Arthur Russell on cello, ""I'm glad we persuaded Tony [Bongiovi] and Lance [Quinn] that the version with the cellos shouldn't be the only one.""","[Wild Combination] Wild Combination is a 1968 experimental film directed by Jonathan Richards and starring Nico, a German-American singer, songwriter, actress, and Warhol Superstar. [Psycho Killer] Psycho Killer is a song by the American musician and singer-songwriter Lou Reed, released in 1975.",3,SUPPORTS,"Arthur Russell (musician), Psycho Killer, Bongiovi, Hecuba (band), Quinn",0.16260162187586766,0.2777777777777778,0.11494252873563218,0.013793099453033262,0.025,0.009523809523809525,0.14634145927424164,0.25,0.10344827586206896
"[Peter Duffell] Peter Duffell (born 1937) is a British film and television director and screenwriter, born in Canterbury, England. [Ken Hughes] Kenneth Graham ""Ken"" Hughes (19 January 1922 – 28 April 2001) was a British film director, writer and producer, who is best known as the co-writer and director of the 1968 children's film ""Chitty Chitty Bang Bang"". [Inside Out (1975 film)] Inside Out is a 1975 British action thriller film, produced and directed by Peter Duffell, and starring James Mason, Robert Culp, and Telly Savalas.","[Kenneth Graham ""Ken"" Hughes] Kenneth Graham ""Ken"" Hughes (24 May 1919 – 15 November 2009) was a British film director, producer and screenwriter. [Inside Out (film)] Inside Out is a 2015 Canadian 3D computer-animated comedy-drama film directed by Pete Docter, and produced by Jonas Rivera, and was released in theaters on June 18, 2015.",3,SUPPORTS,"Ken Hughes, Peter Duffell, Inside Out (1975 film)",0.357142852372449,0.45454545454545453,0.29411764705882354,0.19402984599688136,0.25,0.15853658536585366,0.33928570951530623,0.4318181818181818,0.27941176470588236
