True Evidence,Generated Evidence,Hops,Label,Topics,Precision,Recall,F1 Score
"[Bayer 04 Leverkusen] The club plays in the Bundesliga, the top tier of the German football league system, and hosts matches at the BayArena. [BayArena] BayArena (] ) is a football stadium in Leverkusen, North Rhine-Westphalia, Germany, which has been the home ground of Bundesliga club Bayer Leverkusen since 1958. [Willibert Kremer] Willibert Kremer (born 15 October 1939 in Hochneukirch) is a German football coach and a former player who currently works as a scout with Bayer 04 Leverkusen. [Robin Dutt] Starting from the 2011–12 season, he signed a two-year managerial contract with Bayer Leverkusen after the previous manager Jupp Heynckes confirmed on 21 March 2011 that he would not be extending his stay at the BayArena.","[Bayern Munich] FC Bayern Munich (full name: FC Bayern München e.V., also known as Bayern Munich) is a German sports club based in Munich, Bavaria. [Robin Dutt] Robin Dutt (born 1960 in Cologne, Germany) is a German football coach and former player. [Willibert Kremer] Willibert Kremer (born 1941 in Augsburg, Germany) is a German football scout and former player.",4,SUPPORTS,"Willibert Kremer, Robin Dutt, BayArena, Bayer 04 Leverkusen",0.8994801044464111,0.8327012658119202,0.8648034930229187
"[Bo Diddley] Ellas McDaniel (born Ellas Otha Bates, December 30, 1928 – June 2, 2008), known as Bo Diddley, was an American R&B singer, guitarist, songwriter and music producer who played a key role in the transition from the blues to rock and roll, and influenced artists including Elvis Presley, Buddy Holly, the Beatles, the Rolling Stones, the Yardbirds, Eric Clapton, the Who, Jimi Hendrix, George Thorogood, Parliament-Funkadelic, and The Clash. [The Yardbirds] The Yardbirds are an English rock band, formed in London in 1963. [Before You Accuse Me] ""Before You Accuse Me"" (also known as ""Before You Accuse Me (Take a Look at Yourself)"" is a song written and recorded by American musician Bo Diddley in 1957. [Journeyman (album)] Heralded as a return to form for Clapton, who had struggled with alcohol addiction and had recently found sobriety, the album has a 1980s electronic sound, but it also includes blues songs like ""Before You Accuse Me,"" ""Running on Faith,"" and ""Hard Times.""","[Keith Relf] Keith Relf (January 3, 1943 – November 4, 1973) was an American blues musician, singer, and songwriter, best known for his work with the Yardbirds. [Journeyman (album)] Journeyman is the ninth studio album by American rock musician Eric Clapton, released in 1989. [Rock and roll] Rock and roll, also known as rock 'n' roll, is a genre of popular music that originated in the 1950s in the United States.",4,SUPPORTS,"Journeyman (album), Before You Accuse Me, Bo Diddley, The Yardbirds",0.8968324065208435,0.8341125249862671,0.8643361926078796
"[Juan Carlos Onetti] Juan Carlos Onetti Borges (July 1, 1909, Montevideo – May 30, 1994, Madrid) was an Uruguayan novelist and author of short stories. [Richard Llewellyn] Richard Dafydd Vivian Llewellyn Lloyd (8 December 1906 – 30 November 1983), known by his pen name Richard Llewellyn, was a British novelist. [Nuit de chien] It is based on the novel ""Para esta noche"" by Juan Carlos Onetti. [How Green Was My Valley (TV drama serial)] How Green Was My Valley is a BBC Television serial based on the novel by Richard Llewellyn, and features one of the last performances by Stanley Baker.","[Ernest Hemingway] Ernest Miller Hemingway (July 21, 1899 – July 2, 1961) was an American novelist, journalist, and social critic. [John Steinbeck] John Ernst Steinbeck Jr. ( ; February 27, 1902 – December 20, 1968) was an American author known for his novels Grapes of Wrath and Of Mice and Men. [Nuit de Chien] Nuit de Chien is a 1932 French film directed by Louis Feuillade.",4,SUPPORTS,"How Green Was My Valley (TV drama serial), Richard Llewellyn, Juan Carlos Onetti, Nuit de chien",0.8641499876976013,0.8335696458816528,0.8485844731330872
"[K. Shivaram Karanth] Kota Shivaram Karanth (10 October 1902 – 9 December 1997) was a Kannada writer, social activist, environmentalist, Yakshagana artist, film maker and thinker. [Yakshagana] Yakshagana ( Kannada : ""ಯಕ್ಷಗಾನ"", Tulu : ""ಆಟ"") is a traditional theatre form that combines dance, music, dialogue, costume, make-up, and stage techniques with a unique style and form. [Marali Mannige] Marali Mannige is a Kannada novel by novelist K. Shivaram Karanth. [Shuddha Saveri] Shuddha Saveri or śuddha sāveri is a rāgam in Carnatic music (musical scale of South Indian classical music) and Yakshagana music.","Shuddha Saveri is a multidisciplinary artist working across music, dance, and visual art. [Marali Mannige] Marali Mannige (Kannada: ಮರಳಿ ಮಂಘೆ) is a Kannada language novel written by S. L. Bhat.",4,SUPPORTS,"Yakshagana, K. Shivaram Karanth, Shuddha Saveri, Marali Mannige",0.8995866179466248,0.8455716371536255,0.8717432618141174
"[Nam Woo-hyun] Nam Woo-hyun (Hangul: 남우현 ; Hanja: 南優賢 ; born February 8, 1991), commonly known by his mononym Woohyun, is a South Korean singer and actor with the boy band Infinite. [Eddie Vedder] Eddie Vedder (born Edward Louis Severson; December 23, 1964) is an American musician, singer and songwriter best known as a member of the rock band Pearl Jam, with whom he performs lead vocals and is one of three guitarists. [Write.. (EP)] Write. [Write.. (EP)] . [Write.. (EP)] is the debut extended play by South Korean singer Woohyun. [Bad Radio] The band is most notable for having featured future Pearl Jam vocalist Eddie Vedder as its lead singer from 1988–1990.","Bad Radio is an American indie rock band from New York City, formed in 1988. [Bad Radio] The bands lead singer from 1988–1990 was born in 1968. [Bad Radio] The band was formed in 1988 by Tomas Kalnoky, John Gaspari, and Chris Barbieri. [Bad Radio] Their debut EP, Write.., was released in 1990. [Bad Radio] The band is known for their energetic live performances and catchy, hook-laden songs. [Bad Radio] Their music often incorporates elements of punk, ska, and rock, and their lyrics often address social and political issues. [Bad Radio] The band has released several albums and EPs throughout their career, and has toured extensively in the United States and Europe. [Bad Radio] Their music has been well received by critics and fans alike, and they are considered one of the most influential indie rock bands of the 1990s.",4,SUPPORTS,"Nam Woo-hyun, Eddie Vedder, Write.. (EP), Bad Radio",0.8368727564811707,0.7934437394142151,0.8145798444747925
"[Lucy Maud Montgomery] Lucy Maud Montgomery {'1': "", '2': "", '3': "", '4': ""} (November 30, 1874 – April 24, 1942) published as L.M. Montgomery, was a Canadian author best known for a series of novels beginning in 1908 with ""Anne of Green Gables"". [Jan Karon] Jan Karon is an American novelist who writes for both adults and young readers. [Anne of Avonlea (1975 film)] It is based on ""Anne of Avonlea"", the sequel to ""Anne of Green Gables"" by Lucy Maud Montgomery. [Toby Tarnow] She was the first actress to portray the popular Anne Shirley of Anne of Green Gables in Canadian radio then in Canadian television in a 1956 television movie.","[Anne of Avonlea (1975 film)] Anne of Avonlea is a 1975 Canadian television film directed by Kevin Sullivan and written by Alice Waters. [L.M. Montgomery] Lucy Maud Montgomery (November 30, 1874 – April 6, 1942) was a Canadian author, best known for her novel series, including Anne of Green Gables (1908) and its sequels. [Jan Karon] Jan Karon (; born July 1, 1935) is an American author, known for her series of Christian novels, including The Mitford Years (1990) and its sequels. [Toby Tarnow] Toby Tarnow is a fictional character in the Anne of Green Gables series of books by L.M. Montgomery.",4,SUPPORTS,"Jan Karon, Anne of Avonlea (1975 film), Toby Tarnow, Lucy Maud Montgomery",0.9066040515899658,0.8884449005126953,0.8974326252937317
"[Cozy Tapes Vol. 2: Too Cozy] It was released on August 25, 2017, by ASAP Worldwide, Polo Grounds Music and RCA Records. [Cozy Tapes Vol. 2: Too Cozy] It was preceded by two singles, ""RAF"" featuring ASAP Rocky, Playboi Carti, Quavo, Lil Uzi Vert and Frank Ocean, and ""Feels So Good"" featuring ASAP Rocky, ASAP Ferg, ASAP Nast, ASAP Twelvyy and ASAP Ant. [Frank Ocean] Christopher Francis ""Frank"" Ocean (born Christopher Edwin Breaux; October 28, 1987) is an American singer and songwriter. [Frank Ocean] Known for his idiosyncratic musical style, Ocean first embarked on a career as a ghostwriter, and in 2010 he became a member of hip hop collective Odd Future. [Swim Good] ""Swim Good"" is a song by American singer Frank Ocean, released as the second single from his mixtape ""Nostalgia, Ultra"" (2011). [Matt Martians] Aside from his solo career, Martians was a founding member of Los Angeles hip hop collective Odd Future and is a part of the sub-groups The Jet Age of Tomorrow with Pyramid Vritra, The Super D3Shay with Pyramid Vritra and brandUn DeShay, The Internet with Syd, and Sweaty Martians with Earl Sweatshirt.","1. [Swim Good] Swim Good is a song by American R&B singer and songwriter, The Weeknd. 2. [Matt Martians] Matt Martians (born Matthew Aaron Martians; August 12, 1986) is an American record producer, songwriter, and multi-instrumentalist from Los Angeles, California. 3. [The Weeknd] Abel Makkonen Tesfaye (born October 16, 1990), known professionally as The Weeknd, is a Canadian singer, songwriter, and record producer.",4,SUPPORTS,"Frank Ocean, Matt Martians, Swim Good, Cozy Tapes Vol. 2: Too Cozy",0.8730006217956543,0.8054730892181396,0.8378785252571106
"[John Malkovich] He has also appeared in films such as ""Empire of the Sun"", ""The Killing Fields"", ""Con Air"", ""Of Mice and Men"", ""Rounders"", ""Ripley's Game"", ""Knockaround Guys"", ""Being John Malkovich"", ""Shadow of the Vampire"", ""Burn After Reading"", ""RED"", ""Mulholland Falls"", ""Dangerous Liaisons"", and ""Warm Bodies"", as well as producing films such as ""Ghost World"", ""Juno"", and ""The Perks of Being a Wallflower"". [Rounders (film)] Rounders is a 1998 American drama film about the underground world of high-stakes poker, directed by John Dahl, and starring Matt Damon and Edward Norton. [David Zayas] He is best known for his roles as Angel Batista on Showtime's series ""Dexter"", Osborne the cop in ""Rounders"" (1998), Enrique Morales on the HBO prison drama series ""Oz"", Lou the bodega owner in ""Annie"" (2014) and Sal Maroni on Fox's series ""Gotham"". [The Wannabe] The film stars Patricia Arquette, David Zayas, Domenick Lombardozzi, Michael Imperioli, Vincent Piazza and Nick Sandow.","[The Wannabe] The Wannabe is a 2015 American comedy film directed by Nick Cassevette and written by him and Peter Vass. [John Gavin Malkovich] John Gavin Malkovich (born December 26, 1953) is an American actor, director, and producer. [Matt Damon] Matt Damon (born October 8, 1970) is an American actor, screenwriter, and producer. [Edward Norton] Edward Norton (born August 18, 1969) is an American actor, screenwriter, and producer.",4,SUPPORTS,"David Zayas, The Wannabe, John Malkovich, Rounders (film)",0.8510828018188477,0.7883478403091431,0.8185150027275085
"[Excuse My French (album)] The album features guest appearances from Diddy, Nicki Minaj, Drake, Ace Hood, Lil Wayne, Birdman, The Weeknd, Rick Ross, 2 Chainz, Max B, Ne-Yo, Machine Gun Kelly, Raekwon, Scarface and Snoop Dogg, among others. [Machine Gun Kelly (rapper)] Richard Colson Baker (born April 22, 1990), better known by his stage names MGK and Machine Gun Kelly, is an American rapper and actor, from Cleveland, Ohio. [Machine Gun Kelly (rapper)] MGK embarked on a musical career as a teenager, releasing a mixtape in 2006. [Pop That] Released as the first single from his debut studio album ""Excuse My French"" (2013), it features guest appearances from fellow rappers Rick Ross, Drake and Lil Wayne. [Lee on the Beats] He is best known for producing French Montana’s “Pop That” and co-producing Khaled’s “Hold You Down (DJ Khaled song)” alongside production partner Bkorn.","[Chamillionaire] Chamillionaire (born Brian Keith Jones; August 29, 1982) is an American rapper, singer, songwriter, record producer, and actor from Houston, Texas. [French Montana] Moroccan-American rapper, singer, songwriter, and actor French Montana (born Karim Kharbouch; November 7, 1984) is a Moroccan-American hip-hop recording artist. [Lee on the Beats] Lee on the Beats is a music producer from Cleveland, Ohio, known for his work with rapper and actor French Montana. [Lee on the Beats] He has also produced music for other artists such as Chamillionaire and Fabolous.",4,SUPPORTS,"Machine Gun Kelly (rapper), Pop That, Lee on the Beats, Excuse My French (album)",0.8593719005584717,0.8230376839637756,0.8408125042915344
"[Marie Fredriksson] Gun-Marie Fredriksson, known as    (born 30 May 1958), is a Swedish pop singer-songwriter and pianist, best known for forming one half of the pop rock duo Roxette, which she created together with Per Gessle in 1986. [Bada (singer)] Choi Sung-hee (born February 28, 1980), better known as Bada or Sea, is a South Korean singer and musical actress. [I en tid som vår] I en tid som vår ""(In a time like ours)"" is the fifth album from Swedish pop singer and songwriter Marie Fredriksson. [Made in Sea] Made In Sea is a third album released in January 26, 2006 by South Korean singer Bada.","[Made in Sea] Made in Sea is the third studio album by the British singer-songwriter, Birdy. [I en tid som vår] I en tid som vår is the third studio album by the Norwegian singer-songwriter and musician, AURORA, released on 19 October 2016 through Decca Records.",4,SUPPORTS,"Bada (singer), Made in Sea, Marie Fredriksson, I en tid som vår",0.8931238055229187,0.8334997892379761,0.8622823357582092
"[The People vs.] The album also featured guest appearances by the likes of Obie Trice, Miz Korona, Jazze Pha, a one-half of D12 members (Proof, Kon Artis and Eminem), and his brother and Goon Sqwad bandmate Diezel. [Proof (rapper)] DeShaun Dupree Holton (October 2, 1973 – April 11, 2006), better known by his stage name Proof, was an American rapper and actor from Detroit, Michigan. [Welcome 2 Detroit (song)] ""Welcome 2 Detroit"" is the lead single from American rapper Trick-Trick's debut studio album, ""The People vs."". [The Villain (album)] The Villain is the second studio album by American rapper Trick-Trick.","[Eminem] Marshall Bruce Mathers III (born October 17, 1973), known professionally as Eminem, is an American rapper, songwriter, and record producer. [The Villain (album)] The Villain is the 10th studio album by American rapper Eminem, released on June 7, 2017, through Aftermath Entertainment and Shady Records. [Welcome 2 Detroit] ""Welcome 2 Detroit"" is a song by American rapper Eminem, released as the lead single from his second studio album, The Villain.",4,SUPPORTS,"Welcome 2 Detroit (song), Proof (rapper), The People vs., The Villain (album)",0.8950769305229187,0.8484177589416504,0.8711229562759399
"[Nevada School of Law at Old College] After its first year, the school moved from the former St. Thomas Aquinas Parochial School to its permanent home at the old ""Reno Gazette-Journal"" newspaper plant donated by the Gannett Company. [Reno Gazette-Journal] The Reno Gazette-Journal is the main daily newspaper for Reno, Nevada. [Reno Gazette-Journal] It is owned by the Gannett Company. [Nevada Appeal] It is the state's third-largest paper, behind the ""Las Vegas Review-Journal"" and ""Reno Gazette-Journal"". [Henry Rust Mighels] A writer of the Sagebrush School, he was the editor and publisher of Carson City, Nevada's ""Nevada Appeal"".","[Gannett] Gannett Company, Inc. is an American media company that operates in the United States, United Kingdom, and Canada. [Las Vegas Review-Journal] The Las Vegas Review-Journal is a daily newspaper published in Las Vegas, Nevada, owned by Gannett Company, Inc. [Reno Gazette-Journal] The Reno Gazette-Journal is a daily newspaper published in Reno, Nevada, owned by Gannett Company, Inc. [Nevada School of Law] The University of Nevada, Las Vegas (UNLV) William S. Boyd School of Law is a law school located in Las Vegas, Nevada. [Henry Rust Mighels] Henry Rust Mighels (1877-1940) was a Nevada newspaper editor and politician. He was the editor of the Reno Evening Gazette and later the Reno Gazette.",4,SUPPORTS,"Nevada Appeal, Reno Gazette-Journal, Henry Rust Mighels, Nevada School of Law at Old College",0.8809880018234253,0.8696016073226929,0.8752577900886536
"[Gatwick Airport] Gatwick Airport (also known as London Gatwick) (IATA: LGW, ICAO: EGKK) is a major international airport in south-east England, 29.5 mi south of Central London and 2.7 NM north of Crawley. [Gatwick Airport] It is the second-busiest airport by total passenger traffic in the United Kingdom, after London Heathrow. [Heathrow Airport] Heathrow Airport (also known as London Heathrow) (IATA: LHR, ICAO: EGLL) is a major international airport in London, United Kingdom. [Coldwaltham] It is around a 30-minute drive from Gatwick Airport. [John Denison-Pender, 2nd Baron Pender] John Jocelyn Denison-Pender, 2nd Baron Pender, CBE (26 January 1907 – 21 March 1965) was a British civil servant and businessman.","[Coldwaltham] Coldwaltham is a village and civil parish in West Sussex, England. [Gatwick Airport] Gatwick Airport (IATA: LGW) is a major international airport near Crawley, West Sussex, England, and is the second-busiest airport in the United Kingdom by total passengers. [John Denison-Pender, 2nd Baron Pender] John Denison-Pender, 2nd Baron Pender (1881-1944) was a British politician and landowner. He was the son of John Pender, 1st Baron Pender, and was educated at Eton and Christ Church, Oxford. He was a member of the Liberal Party and served as a Member of Parliament (MP) for 25 years, including as Parliamentary Secretary to the Ministry of Transport in 1924. Lord Pender was also a prominent racehorse owner and breeder, and his estate, Coldwaltham, was located in West Sussex.",4,SUPPORTS,"Coldwaltham, John Denison-Pender, 2nd Baron Pender, Gatwick Airport, Heathrow Airport",0.8837845325469971,0.8806988000869751,0.8822389841079712
"[Alexander Kluge] Alexander Kluge (born 14 February 1932) is a German author, philosopher, academic and film director. [Sidney Salkow] Sidney Salkow (June 16, 1911 – October 18, 2000) was an American film director (more than 50 motion pictures), screenwriter, and television director. [Yesterday Girl] Yesterday Girl (German: Abschied von gestern, ""Farewell to Yesterday"") is a 1966 New German Cinema film directed and written by Alexander Kluge. [Eva Maria Meineke] She appeared in more than one hundred films from 1942 to 2008, including ""Yesterday Girl"" and ""Something for Everyone"".","Sidney Salkow is American, whereas the author is British. [Eva Maria Meineke] Eva Maria Meineke (born October 22, 1974 in Chemnitz, East Germany) is a German actress, known for her roles in the films, The Dark Knight (2008), The Men Who Stare at Goats (2009), and Run Fatboy Run (2007). [Sidney Salkow] Sidney Salkow ( ; born September 12, 1909 in Brooklyn, New York City; died July 15, 1970 in Hollywood, California) was an American film producer, director, and screenwriter. [Author] The author is British.",4,SUPPORTS,"Yesterday Girl, Sidney Salkow, Alexander Kluge, Eva Maria Meineke",0.8576345443725586,0.8631033897399902,0.8603602647781372
